province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2015-04-21,27.8,40.34,7.61,7.39,0.45,71.95,1.94,1.22,289.94,56.07,81538.62,41,一级
新疆维吾尔自治区,2015-04-21,45.77,54.0,1.64,1.72,0.19,69.89,1.17,-0.81,282.31,39.67,81883.28,64,二级
宁夏回族自治区,2015-04-21,17.7,36.02,7.85,12.03,0.61,59.81,2.18,-1.6,283.51,40.85,84692.58,37,一级
上海市,2015-04-21,38.6,71.72,18.23,47.35,0.76,83.7,-1.81,-3.11,285.81,66.99,101857.1,61,二级
浙江省,2015-04-21,38.52,57.5,14.06,27.85,0.62,78.79,-1.62,-3.03,286.14,64.5,98367.91,55,二级
吉林省,2015-04-21,23.31,39.33,5.45,11.28,0.39,66.93,5.87,-0.59,281.41,29.75,96307.92,40,一级
江苏省,2015-04-21,46.94,88.33,20.87,35.24,0.86,81.95,0.57,1.1,285.88,41.07,101743.5,70,二级
内蒙古自治区,2015-04-21,14.48,18.63,2.58,2.87,0.23,69.91,3.57,-3.35,280.38,35.62,89997.54,35,一级
山东省,2015-04-21,59.94,122.35,33.14,34.33,1.02,80.55,5.05,6.22,289.21,31.21,100444.1,87,二级
河南省,2015-04-21,46.67,93.33,23.79,29.49,0.94,64.04,3.31,2.07,288.62,43.39,98947.57,72,二级
台湾省,2015-04-21,29.36,35.44,8.14,15.34,0.27,62.78,-0.54,-1.23,292.04,88.17,92944.49,42,一级
河北省,2015-04-21,45.33,85.06,15.33,21.29,0.66,64.94,4.62,-2.39,287.7,24.38,95076.72,68,二级
四川省,2015-04-21,17.33,26.22,6.88,7.96,0.33,73.9,-0.53,-0.74,280.33,62.83,75819.32,37,一级
海南省,2015-04-21,31.4,44.07,7.54,6.53,0.65,73.93,-3.3,-1.67,298.32,83.2,98979.17,45,一级
安徽省,2015-04-21,43.04,70.32,13.33,23.82,0.79,56.4,-0.97,0.59,286.81,46.83,100510.4,61,二级
广西壮族自治区,2015-04-21,31.71,47.21,14.1,7.46,0.8,83.77,-3.8,-3.76,292.9,59.2,97045.55,48,一级
湖南省,2015-04-21,36.5,55.89,16.62,14.16,0.75,65.14,-1.59,-2.53,288.32,66.74,97622.91,53,二级
黑龙江省,2015-04-21,12.15,20.6,3.34,4.8,0.31,64.78,6.12,-1.82,277.13,55.25,96817.16,33,一级
天津市,2015-04-21,58.79,121.15,15.35,23.86,0.72,57.82,4.32,0.06,291.25,25.28,100994.02,86,二级
陕西省,2015-04-21,19.23,31.43,9.02,11.81,0.96,65.87,1.88,-2.68,285.65,49.35,89228.33,33,一级
江西省,2015-04-21,32.01,46.7,14.83,10.6,0.63,64.08,-1.25,-3.49,288.17,73.78,98959.22,47,一级
湖北省,2015-04-21,34.22,57.9,12.08,17.02,0.65,67.85,-0.43,-0.54,287.91,55.1,97026.52,54,二级
北京市,2015-04-21,43.63,76.36,7.46,24.31,0.46,68.02,3.83,-3.0,289.41,21.5,97275.89,64,二级
辽宁省,2015-04-21,47.84,83.01,16.33,24.37,1.01,64.86,2.53,-0.71,285.09,32.82,98458.9,67,二级
广东省,2015-04-21,24.66,36.66,13.09,12.81,0.95,68.09,-2.65,-4.59,293.31,70.28,99057.78,37,一级
山西省,2015-04-21,32.82,59.86,20.9,17.66,1.13,60.29,5.1,-2.91,285.67,30.77,88680.95,55,二级
香港特别行政区,2015-04-21,22.4,35.64,9.76,26.71,1.07,62.78,-3.23,-5.56,294.4,74.6,100838.44,36,一级
西藏自治区,2015-04-21,5.7,6.63,0.56,0.58,0.17,95.89,4.85,-0.57,270.46,63.23,57537.53,48,一级
海外,2015-04-21,11.69,16.25,2.72,2.95,0.24,76.13,3.38,-2.56,274.51,67.82,74593.35,39,一级
重庆市,2015-04-21,38.09,54.1,17.41,13.95,0.51,63.9,-0.81,-0.02,289.38,60.46,93489.64,54,二级
福建省,2015-04-21,21.41,32.98,11.75,11.29,0.71,60.11,-1.54,-2.78,288.35,80.33,96169.38,33,一级
甘肃省,2015-04-21,10.97,15.83,2.97,4.77,0.31,82.11,-0.45,0.08,280.3,34.39,79104.36,42,一级
青海省,2015-04-21,3.67,4.06,0.42,0.66,0.13,89.02,0.07,-0.37,270.87,48.34,62480.07,45,一级
贵州省,2015-04-21,34.28,51.12,15.53,8.33,0.45,69.58,-2.25,-0.78,286.38,71.17,89410.97,51,二级
