province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-12-13,27.49,42.0,11.25,11.6,0.67,51.88,-0.25,0.11,283.02,66.09,81633.4,42,一级
新疆维吾尔自治区,2016-12-13,11.46,15.21,3.13,3.79,0.41,54.62,1.42,0.48,268.89,55.5,82215.03,28,一级
宁夏回族自治区,2016-12-13,55.46,95.92,41.55,33.89,1.16,32.4,1.32,-1.94,271.41,51.86,84734.49,76,二级
上海市,2016-12-13,38.61,53.31,13.63,48.76,0.91,33.36,-1.27,-6.39,285.69,92.28,101799.19,61,二级
浙江省,2016-12-13,51.42,72.7,12.93,46.68,0.97,19.99,1.42,-3.38,284.59,93.55,98342.73,71,二级
吉林省,2016-12-13,43.79,53.98,17.46,19.93,0.9,35.67,4.03,-3.66,257.0,73.0,97999.3,61,二级
江苏省,2016-12-13,35.16,48.9,10.46,25.56,0.74,34.96,-2.21,-7.72,281.62,88.17,102043.73,51,二级
内蒙古自治区,2016-12-13,9.06,12.83,6.84,5.56,0.35,43.53,1.2,-2.82,260.6,64.28,91116.63,22,一级
山东省,2016-12-13,34.69,51.81,18.18,23.66,0.81,37.3,-3.59,-8.28,275.15,70.72,101693.67,51,二级
河南省,2016-12-13,119.57,153.64,26.17,46.24,1.73,15.01,-2.57,-6.49,275.81,79.87,99819.31,157,四级
台湾省,2016-12-13,12.31,15.78,7.05,21.4,0.21,54.42,1.29,-2.31,291.15,61.49,93031.97,28,一级
河北省,2016-12-13,50.03,67.18,18.95,34.62,1.08,34.93,-1.25,-5.28,267.63,53.72,96649.5,69,二级
四川省,2016-12-13,34.67,48.66,7.84,13.44,0.62,48.53,2.12,-0.05,277.01,49.82,75806.32,50,一级
海南省,2016-12-13,11.94,23.26,2.63,3.51,0.29,70.16,-4.62,-2.87,295.59,87.63,99139.02,36,一级
安徽省,2016-12-13,64.19,72.69,14.05,40.94,1.07,17.09,-0.21,-6.56,280.36,92.35,100850.35,87,二级
广西壮族自治区,2016-12-13,56.76,71.47,14.28,16.54,0.93,39.69,-2.36,-5.24,287.24,84.58,97268.86,78,二级
湖南省,2016-12-13,56.55,75.07,12.75,24.8,1.15,26.26,-1.12,-4.68,281.68,85.9,97970.29,77,二级
黑龙江省,2016-12-13,18.72,22.83,6.84,8.78,0.46,40.07,5.11,-4.08,253.16,72.75,98772.37,27,一级
天津市,2016-12-13,60.11,67.14,33.13,62.52,2.0,17.44,-3.86,-4.74,271.41,38.75,103164.63,82,二级
陕西省,2016-12-13,103.15,141.64,35.86,40.72,1.61,26.17,-0.9,-1.18,274.71,72.52,89477.46,136,三级
江西省,2016-12-13,52.79,63.39,13.43,32.07,1.07,18.95,1.01,-4.34,284.59,90.45,99146.76,73,二级
湖北省,2016-12-13,88.15,104.46,13.73,31.58,1.22,22.04,-1.19,-4.58,279.27,81.55,97451.46,117,三级
北京市,2016-12-13,40.32,42.02,9.3,35.41,0.9,34.52,-1.22,-3.75,269.9,40.14,99167.76,57,二级
辽宁省,2016-12-13,34.91,47.12,20.12,21.91,0.76,38.86,0.34,-7.86,263.41,59.4,100318.15,50,一级
广东省,2016-12-13,46.04,67.45,11.1,31.75,0.96,45.83,-1.83,-3.99,290.95,83.77,99237.77,64,二级
山西省,2016-12-13,129.57,164.97,95.71,46.55,2.35,25.58,-2.75,-0.28,268.55,85.46,89254.44,171,四级
香港特别行政区,2016-12-13,31.49,54.96,8.07,45.86,0.7,66.76,-3.91,-4.72,294.28,78.89,101004.59,58,二级
西藏自治区,2016-12-13,2.51,3.45,0.14,1.19,0.12,69.42,9.46,2.35,269.11,22.84,57370.65,35,一级
海外,2016-12-13,8.05,10.22,2.75,3.14,0.24,59.19,3.65,-0.92,265.83,69.12,74620.76,30,一级
重庆市,2016-12-13,71.79,97.32,21.23,24.32,1.09,26.0,-1.22,0.33,281.73,81.56,93734.82,96,二级
福建省,2016-12-13,38.98,55.81,11.56,23.75,0.81,40.57,1.71,-2.15,287.42,82.67,96264.63,55,二级
甘肃省,2016-12-13,28.63,48.78,8.56,13.64,0.61,48.37,0.12,-0.55,270.83,44.69,79126.63,49,一级
青海省,2016-12-13,2.76,3.7,0.81,1.4,0.16,61.18,5.44,-0.12,268.04,27.72,62247.31,31,一级
贵州省,2016-12-13,66.29,94.53,23.61,18.81,1.0,40.56,-1.28,-1.82,280.6,86.41,89535.79,90,二级
