province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-11-23,24.74,41.14,12.69,11.33,0.61,52.96,-1.75,0.81,282.99,61.1,81901.95,42,一级
新疆维吾尔自治区,2016-11-23,10.35,15.62,2.74,2.89,0.28,56.77,1.57,0.5,265.66,52.11,82597.56,29,一级
宁夏回族自治区,2016-11-23,29.39,48.13,37.39,22.94,0.75,38.02,0.61,-0.52,265.73,36.17,85279.34,49,一级
上海市,2016-11-23,18.98,24.7,10.78,32.09,0.65,39.27,2.86,-8.63,281.27,83.89,102833.51,41,一级
浙江省,2016-11-23,10.7,18.53,9.14,23.27,0.59,32.85,0.29,-7.17,279.06,90.57,99220.59,30,一级
吉林省,2016-11-23,23.38,29.61,12.95,14.18,0.66,45.7,4.69,0.51,259.25,68.12,97991.73,34,一级
江苏省,2016-11-23,31.3,43.48,14.12,24.43,0.69,39.74,3.04,-7.32,275.65,73.62,103107.8,45,一级
内蒙古自治区,2016-11-23,5.31,7.54,5.26,4.34,0.28,55.82,5.1,-0.92,259.61,49.4,91046.06,28,一级
山东省,2016-11-23,34.07,61.8,26.48,34.87,0.93,33.59,2.92,-3.7,271.54,40.16,102404.4,56,二级
河南省,2016-11-23,40.36,57.51,21.8,25.84,0.9,39.24,1.28,-2.57,270.69,49.97,100696.88,57,二级
台湾省,2016-11-23,15.79,20.52,5.43,12.16,0.26,57.53,-3.61,-6.46,292.04,82.95,93209.49,29,一级
河北省,2016-11-23,38.09,58.47,21.82,28.66,0.87,42.3,4.08,-2.16,267.32,35.42,96849.31,55,二级
四川省,2016-11-23,12.87,20.42,6.86,7.78,0.37,56.29,2.08,-1.11,274.19,55.0,76217.7,29,一级
海南省,2016-11-23,9.83,19.43,6.32,8.8,0.34,38.19,-4.14,-3.42,296.34,91.22,99213.57,20,一级
安徽省,2016-11-23,33.55,45.59,16.59,26.15,0.66,36.94,0.78,-6.52,272.09,77.18,101966.45,48,一级
广西壮族自治区,2016-11-23,16.79,31.74,13.89,11.34,0.64,28.91,-3.39,-9.99,281.08,80.74,97771.08,32,一级
湖南省,2016-11-23,15.57,25.42,10.3,10.78,0.53,41.5,-1.5,-7.27,272.63,89.64,98841.12,26,一级
黑龙江省,2016-11-23,19.39,24.38,7.79,11.03,0.46,43.56,5.54,0.2,254.31,67.56,98577.91,28,一级
天津市,2016-11-23,47.69,69.34,19.75,48.03,1.16,25.09,4.86,-1.02,270.9,27.68,103389.18,66,二级
陕西省,2016-11-23,22.06,32.67,19.38,20.08,0.75,44.14,0.17,-1.95,267.7,52.72,90220.0,33,一级
江西省,2016-11-23,14.07,23.26,11.08,16.84,0.65,26.16,-0.97,-8.25,277.6,90.35,99927.27,24,一级
湖北省,2016-11-23,24.04,34.86,11.21,13.55,0.58,44.31,-0.91,-4.93,270.78,81.49,98415.73,35,一级
北京市,2016-11-23,15.08,22.53,6.36,19.38,0.45,49.36,3.62,-2.66,269.69,29.73,99292.66,25,一级
辽宁省,2016-11-23,31.52,48.65,24.99,25.51,0.86,37.56,2.17,-2.14,264.34,50.51,100415.64,49,一级
广东省,2016-11-23,10.38,20.69,11.01,17.86,0.72,24.2,-2.92,-9.83,286.09,84.07,99578.03,23,一级
山西省,2016-11-23,40.7,64.26,58.91,28.19,1.09,37.04,3.65,-3.41,265.57,34.14,89743.87,58,二级
香港特别行政区,2016-11-23,9.48,17.44,6.83,26.62,0.65,30.04,-4.63,-11.82,289.82,86.69,101235.06,34,一级
西藏自治区,2016-11-23,1.6,2.21,0.08,1.07,0.12,76.31,8.27,0.37,269.0,33.18,57583.41,39,一级
海外,2016-11-23,7.53,9.97,3.38,2.53,0.22,65.02,3.24,-0.53,264.76,63.3,74674.83,33,一级
重庆市,2016-11-23,23.66,34.54,14.05,11.72,0.45,37.21,-1.86,0.18,274.65,86.66,94534.84,35,一级
福建省,2016-11-23,11.43,21.18,10.95,15.16,0.55,35.58,-2.05,-5.37,284.89,88.06,96699.52,22,一级
甘肃省,2016-11-23,16.0,27.62,10.96,9.69,0.41,51.19,0.16,-0.05,265.91,44.98,79475.26,28,一级
青海省,2016-11-23,2.93,4.11,1.03,1.46,0.16,69.08,6.3,-0.86,266.48,47.58,62404.08,35,一级
贵州省,2016-11-23,22.49,38.32,13.51,12.08,0.56,35.67,-2.63,-4.71,274.19,89.45,90151.86,39,一级
