province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2015-03-06,26.3,37.12,6.0,7.29,0.54,72.2,7.18,1.88,286.28,53.53,81518.94,38,一级
新疆维吾尔自治区,2015-03-06,14.59,31.16,3.18,2.37,0.26,71.16,2.17,0.06,269.83,46.7,81593.18,36,一级
宁夏回族自治区,2015-03-06,50.4,86.89,29.49,20.79,1.01,44.92,3.33,0.49,275.04,33.21,84126.06,70,二级
上海市,2015-03-06,26.23,35.22,11.2,30.24,0.6,60.8,-2.82,-3.07,278.66,75.46,102428.21,38,一级
浙江省,2015-03-06,25.68,31.1,7.57,24.55,0.59,42.15,-2.22,-1.81,278.49,88.42,98766.17,37,一级
吉林省,2015-03-06,41.88,59.25,20.97,16.95,0.89,66.42,2.34,7.88,268.47,59.72,97069.19,59,二级
江苏省,2015-03-06,37.35,54.58,13.09,19.24,0.75,59.64,-1.94,0.09,277.18,66.82,102361.32,53,二级
内蒙古自治区,2015-03-06,17.63,27.12,10.4,6.55,0.38,57.16,5.87,0.45,268.13,49.05,89740.74,29,一级
山东省,2015-03-06,79.07,123.37,43.64,34.71,1.19,52.8,1.91,5.94,276.96,40.78,101249.89,106,三级
河南省,2015-03-06,70.09,103.17,26.01,24.58,1.04,55.11,0.29,3.32,277.54,39.7,99365.09,94,二级
台湾省,2015-03-06,17.44,24.22,5.01,16.08,0.23,66.25,0.68,-2.36,289.61,86.65,93288.55,34,一级
河北省,2015-03-06,88.29,138.11,45.95,35.99,1.3,46.91,3.53,4.64,275.47,37.29,95470.59,117,三级
四川省,2015-03-06,22.51,37.48,6.98,7.85,0.44,65.12,3.93,0.17,274.37,51.62,75440.7,38,一级
海南省,2015-03-06,16.8,21.56,1.85,3.71,0.29,46.26,-1.57,2.43,295.68,83.41,99306.54,24,一级
安徽省,2015-03-06,40.93,52.95,15.34,18.27,0.82,39.41,-2.57,0.2,276.75,75.81,100999.67,58,二级
广西壮族自治区,2015-03-06,19.5,28.14,9.25,8.63,0.77,39.82,-2.49,-1.64,285.02,84.05,97221.12,29,一级
湖南省,2015-03-06,40.46,58.17,14.05,13.41,0.82,44.93,-1.85,-1.83,278.65,76.38,97894.16,57,二级
黑龙江省,2015-03-06,38.88,52.13,18.88,15.64,0.68,60.22,1.16,6.13,264.11,77.12,97667.22,55,二级
天津市,2015-03-06,107.25,175.41,54.57,51.0,1.5,37.1,2.78,6.52,278.76,25.8,101823.82,141,三级
陕西省,2015-03-06,56.13,73.02,17.72,18.59,1.41,50.64,1.23,1.33,275.41,51.18,89001.85,77,二级
江西省,2015-03-06,23.0,29.71,10.18,11.75,0.69,32.43,-0.79,-2.26,278.95,85.68,99331.23,33,一级
湖北省,2015-03-06,55.14,77.32,16.83,15.0,0.82,55.64,-1.2,0.35,277.45,58.98,97275.1,76,二级
北京市,2015-03-06,148.83,181.88,55.63,61.16,1.72,36.03,1.17,3.96,276.47,33.46,97799.47,199,四级
辽宁省,2015-03-06,59.02,88.91,40.27,24.05,1.44,52.09,2.75,9.0,272.7,57.28,99297.02,81,二级
广东省,2015-03-06,16.13,23.18,8.0,16.73,0.88,21.81,-2.67,-2.26,286.83,91.05,99388.25,24,一级
山西省,2015-03-06,55.84,83.57,45.63,23.94,1.86,51.6,4.42,2.0,273.55,47.69,88571.21,77,二级
香港特别行政区,2015-03-06,22.44,32.75,3.66,21.85,0.61,45.5,-6.5,-0.55,292.27,94.33,101196.38,33,一级
西藏自治区,2015-03-06,2.9,3.54,0.26,0.5,0.14,80.62,6.65,0.7,260.34,58.12,56948.01,41,一级
海外,2015-03-06,10.06,13.57,2.77,2.89,0.24,72.9,3.18,-1.69,265.75,67.73,74251.87,37,一级
重庆市,2015-03-06,49.3,68.67,16.43,14.33,0.63,51.17,-2.4,0.65,280.04,57.78,93472.24,68,二级
福建省,2015-03-06,17.09,22.86,7.47,13.69,0.73,36.61,-1.25,-1.19,282.58,93.31,96487.17,25,一级
甘肃省,2015-03-06,27.77,45.44,10.08,7.77,0.61,64.33,3.18,0.19,270.93,48.79,78568.75,46,一级
青海省,2015-03-06,3.6,4.57,0.72,0.76,0.14,78.38,5.33,0.02,262.5,52.8,61828.56,40,一级
贵州省,2015-03-06,31.35,44.75,15.36,9.08,0.59,51.91,-1.48,1.28,280.82,72.03,89239.86,45,一级
