province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-06-07,19.58,26.83,5.14,4.61,0.38,64.17,1.87,0.28,292.35,76.96,81390.07,33,一级
新疆维吾尔自治区,2016-06-07,59.92,65.27,1.11,1.54,0.17,76.97,-1.43,-1.8,292.31,39.74,81823.61,82,二级
宁夏回族自治区,2016-06-07,22.38,30.91,8.75,9.32,0.32,90.24,1.69,-3.16,291.94,48.1,84200.41,46,一级
上海市,2016-06-07,35.12,46.53,6.66,23.48,0.47,82.85,-3.34,1.16,294.66,92.85,100975.97,51,二级
浙江省,2016-06-07,43.34,61.63,9.3,15.91,0.58,89.63,-0.58,0.68,296.42,82.22,97603.04,61,二级
吉林省,2016-06-07,14.03,18.73,4.2,6.81,0.3,83.43,1.37,0.38,289.66,63.33,96507.26,42,一级
江苏省,2016-06-07,45.43,72.5,10.45,19.03,0.63,82.63,-3.64,-0.32,294.83,76.88,100892.42,64,二级
内蒙古自治区,2016-06-07,9.33,11.8,2.32,2.75,0.25,70.14,1.02,-1.76,289.29,46.25,89942.03,36,一级
山东省,2016-06-07,52.07,91.31,18.53,24.23,0.87,93.4,-1.24,1.35,295.51,62.98,100010.29,72,二级
河南省,2016-06-07,52.45,85.02,14.48,25.11,1.06,87.43,-1.11,1.44,297.56,60.58,98171.14,72,二级
台湾省,2016-06-07,19.35,22.01,6.83,17.95,0.17,60.94,0.65,0.03,296.19,81.31,92628.63,31,一级
河北省,2016-06-07,47.21,75.31,11.35,19.11,0.75,85.75,-1.21,-0.58,292.59,60.4,95057.75,66,二级
四川省,2016-06-07,17.72,25.95,6.04,5.56,0.34,90.26,-0.76,-1.45,287.95,59.77,75682.14,46,一级
海南省,2016-06-07,9.6,14.07,2.28,5.97,0.29,58.42,2.0,3.13,301.01,79.03,98567.75,30,一级
安徽省,2016-06-07,48.41,73.32,13.0,20.79,0.72,78.87,-2.13,-0.62,296.77,73.04,99611.33,67,二级
广西壮族自治区,2016-06-07,27.61,41.1,8.65,7.65,0.6,66.24,-1.27,1.61,299.44,78.2,96336.81,42,一级
湖南省,2016-06-07,37.4,61.16,10.99,9.93,0.85,75.89,-1.14,-0.13,298.58,75.75,96765.51,56,二级
黑龙江省,2016-06-07,10.68,14.27,2.79,3.46,0.26,65.82,1.94,0.99,287.58,62.6,97206.84,33,一级
天津市,2016-06-07,57.07,97.33,15.08,34.5,1.39,75.2,-3.15,-0.18,294.38,61.94,100996.36,78,二级
陕西省,2016-06-07,24.34,37.08,9.07,9.85,0.6,92.65,0.63,-0.86,294.3,56.67,88614.86,47,一级
江西省,2016-06-07,42.82,63.18,15.28,8.18,0.74,90.12,-0.53,0.12,299.25,72.7,98115.6,60,二级
湖北省,2016-06-07,38.26,58.08,8.72,10.74,0.68,78.12,-1.16,-0.01,296.82,72.73,96191.04,55,二级
北京市,2016-06-07,45.36,66.65,5.69,17.77,0.69,100.03,-1.52,0.23,293.5,60.08,97340.77,63,二级
辽宁省,2016-06-07,17.54,27.57,7.84,12.33,0.55,84.99,0.26,-1.07,291.73,58.5,98529.65,43,一级
广东省,2016-06-07,26.5,39.06,7.89,16.29,0.66,73.06,-0.85,1.57,299.82,81.61,98444.87,40,一级
山西省,2016-06-07,47.44,73.56,17.06,18.57,1.21,82.02,-0.77,0.59,291.28,66.17,88347.7,66,二级
香港特别行政区,2016-06-07,6.57,9.57,3.34,29.4,0.28,45.6,-1.66,2.44,300.42,86.34,100269.92,37,一级
西藏自治区,2016-06-07,14.39,15.24,0.87,0.56,0.15,87.27,0.56,1.02,276.85,69.77,57705.27,44,一级
海外,2016-06-07,15.92,18.72,1.42,1.18,0.17,81.68,2.24,0.48,282.64,76.26,74906.76,41,一级
重庆市,2016-06-07,37.14,54.42,11.4,12.08,0.44,82.01,-1.47,1.23,297.38,67.74,92758.83,53,二级
福建省,2016-06-07,28.24,43.01,8.72,9.06,0.64,70.7,-0.53,0.29,297.06,81.58,95613.65,44,一级
甘肃省,2016-06-07,11.76,15.65,2.61,3.43,0.21,83.23,-0.15,-1.97,289.67,46.24,78952.5,42,一级
青海省,2016-06-07,9.77,10.09,0.49,0.7,0.12,91.56,-1.74,-0.32,280.25,40.27,62843.23,46,一级
贵州省,2016-06-07,25.96,43.89,8.42,7.84,0.43,69.97,-0.83,1.25,294.43,81.29,88817.77,44,一级
