province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2013-05-01,35.99,40.11,8.92,4.32,0.35,89.37,1.81,2.49,290.04,76.17,81234.3,52,二级
新疆维吾尔自治区,2013-05-01,46.06,46.53,1.41,0.97,0.14,63.18,-0.21,-2.29,284.56,46.98,81809.24,64,二级
宁夏回族自治区,2013-05-01,29.15,37.54,11.96,8.54,0.31,80.09,-1.11,3.99,288.22,45.24,84018.4,42,一级
上海市,2013-05-01,39.8,64.63,23.43,45.33,0.67,82.99,-0.5,-5.79,286.58,52.9,101463.33,58,二级
浙江省,2013-05-01,40.59,59.96,17.58,28.6,0.55,92.59,-2.6,-4.13,288.05,50.26,98025.53,57,二级
吉林省,2013-05-01,15.06,20.29,3.64,8.58,0.3,66.69,-0.79,-4.25,281.11,63.48,96647.94,34,一级
江苏省,2013-05-01,39.03,76.68,22.16,28.39,0.76,89.17,-2.76,-1.91,288.29,40.26,101395.84,64,二级
内蒙古自治区,2013-05-01,12.74,16.18,4.84,3.48,0.2,68.0,-0.94,-1.86,284.95,37.86,90174.26,34,一级
山东省,2013-05-01,50.19,109.6,51.73,36.11,0.85,64.76,-1.87,-0.64,288.91,33.09,100456.45,80,二级
河南省,2013-05-01,82.07,119.87,35.69,29.68,1.03,55.55,0.15,2.11,293.76,25.18,98550.79,109,三级
台湾省,2013-05-01,15.86,20.28,4.65,12.7,0.18,63.58,-1.66,-1.51,291.55,84.34,92437.01,32,一级
河北省,2013-05-01,36.88,78.63,25.82,22.46,0.67,71.01,-1.43,-2.2,286.91,26.79,95392.5,65,二级
四川省,2013-05-01,34.79,36.54,9.42,5.21,0.31,76.68,0.09,1.05,283.1,75.07,75400.78,50,一级
海南省,2013-05-01,16.67,26.98,5.93,5.85,0.33,74.31,-1.62,-1.74,298.24,87.11,98624.23,38,一级
安徽省,2013-05-01,55.56,85.54,18.97,29.99,0.64,74.22,-3.14,0.78,291.71,33.92,100091.52,76,二级
广西壮族自治区,2013-05-01,36.28,41.92,11.88,6.14,0.41,77.67,-3.4,-3.15,293.57,70.17,96605.48,52,二级
湖南省,2013-05-01,41.97,50.42,15.15,11.15,0.43,71.6,-3.52,-2.11,291.67,61.74,97119.82,59,二级
黑龙江省,2013-05-01,4.89,6.09,1.71,4.03,0.21,66.23,-2.22,-4.14,280.29,62.13,97838.09,34,一级
天津市,2013-05-01,41.06,72.25,24.12,29.65,1.07,71.28,-1.94,-0.11,289.08,31.84,101474.18,62,二级
陕西省,2013-05-01,35.55,50.15,14.99,13.4,0.41,67.26,-0.37,2.92,289.74,31.47,88738.69,51,二级
江西省,2013-05-01,36.98,45.93,13.8,11.74,0.43,81.06,-3.95,-3.31,291.13,60.09,98491.39,53,二级
湖北省,2013-05-01,46.34,55.85,20.49,17.57,0.39,77.55,-2.26,1.72,292.21,34.41,96572.35,65,二级
北京市,2013-05-01,30.12,59.23,9.05,22.74,0.44,77.0,-0.2,-1.29,288.1,20.5,97726.7,55,二级
辽宁省,2013-05-01,21.79,29.5,7.03,10.11,0.34,60.37,0.99,-5.52,284.88,53.37,98725.29,32,一级
广东省,2013-05-01,29.99,36.4,12.02,11.56,0.46,69.56,-2.6,-3.98,293.82,74.43,98596.39,43,一级
山西省,2013-05-01,52.27,83.73,34.09,23.5,0.68,59.11,-0.64,1.93,288.73,22.96,88512.65,72,二级
香港特别行政区,2013-05-01,25.72,34.54,11.75,34.24,0.72,60.5,-4.24,-3.6,294.84,78.32,100401.34,43,一级
西藏自治区,2013-05-01,11.19,12.06,0.59,0.42,0.13,97.34,5.78,0.59,273.13,59.32,57399.94,49,一级
海外,2013-05-01,13.5,15.19,2.55,1.56,0.19,77.59,-0.12,-2.66,275.47,80.32,74666.48,39,一级
重庆市,2013-05-01,37.66,39.89,13.79,8.15,0.4,65.55,-3.65,2.72,292.29,50.11,92969.37,54,二级
福建省,2013-05-01,25.42,31.95,8.96,10.18,0.28,76.03,-5.16,-4.42,290.03,61.53,95761.45,39,一级
甘肃省,2013-05-01,28.17,31.03,5.03,2.36,0.18,78.25,-2.17,-0.41,285.13,43.47,78713.45,41,一级
青海省,2013-05-01,24.51,25.02,0.92,0.54,0.12,81.27,-1.25,-1.96,275.45,56.27,62328.83,41,一级
贵州省,2013-05-01,39.1,42.98,13.95,5.82,0.34,74.68,-3.7,1.83,289.73,73.32,88934.7,56,二级
