province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2015-12-30,30.44,45.52,12.0,9.34,0.71,42.2,-0.93,2.13,280.12,91.86,82102.81,46,一级
新疆维吾尔自治区,2015-12-30,10.86,12.29,2.77,3.71,0.35,56.71,2.02,1.09,266.08,53.97,82288.55,29,一级
宁夏回族自治区,2015-12-30,35.71,51.08,44.41,30.44,0.98,37.07,1.94,2.08,270.47,46.07,85103.93,51,二级
上海市,2015-12-30,96.67,128.29,33.31,81.03,1.26,24.63,2.19,-1.13,279.71,72.47,103007.27,128,三级
浙江省,2015-12-30,71.37,105.01,19.14,48.4,0.92,38.37,0.39,-2.04,280.29,74.26,99442.84,96,二级
吉林省,2015-12-30,109.7,127.4,37.62,40.64,1.43,30.88,0.56,-0.89,260.01,81.43,98094.38,144,三级
江苏省,2015-12-30,132.99,191.5,36.66,60.89,1.56,25.19,2.78,-0.12,277.9,67.12,102914.26,176,四级
内蒙古自治区,2015-12-30,11.77,15.59,10.04,7.09,0.39,42.62,2.96,-0.03,260.57,67.01,91084.93,22,一级
山东省,2015-12-30,164.92,239.68,52.18,64.06,2.22,16.17,3.4,-3.17,274.6,60.75,101945.25,215,五级
河南省,2015-12-30,111.11,175.14,45.97,57.44,2.0,28.25,1.6,-3.32,278.23,35.94,100276.73,146,三级
台湾省,2015-12-30,11.95,16.56,5.67,14.11,0.25,57.87,-2.15,-3.91,287.8,80.19,93724.87,29,一级
河北省,2015-12-30,85.65,122.67,26.9,39.78,1.69,30.32,2.09,-5.48,268.69,54.74,96590.68,114,三级
四川省,2015-12-30,50.35,69.03,8.7,13.7,0.68,47.77,1.2,0.26,271.27,69.11,76224.94,70,二级
海南省,2015-12-30,39.23,53.37,11.54,9.01,0.54,67.06,-5.63,-5.56,291.74,85.15,100035.11,56,二级
安徽省,2015-12-30,92.32,129.14,27.49,48.3,1.28,29.4,2.08,-1.54,278.43,61.26,101695.9,122,三级
广西壮族自治区,2015-12-30,35.38,49.02,18.12,12.09,0.99,36.43,-2.23,-5.65,282.48,76.91,98207.93,51,二级
湖南省,2015-12-30,90.01,131.86,24.55,29.34,1.18,29.24,-0.96,-2.9,280.41,70.92,98754.71,119,三级
黑龙江省,2015-12-30,43.38,51.39,12.95,20.99,0.96,36.03,3.28,-0.21,254.92,73.45,98981.55,61,二级
天津市,2015-12-30,129.72,184.77,28.86,66.1,1.94,16.84,1.36,-5.39,271.92,51.86,103010.92,172,四级
陕西省,2015-12-30,53.25,81.2,22.06,29.87,1.31,37.88,0.62,-0.98,273.3,45.26,90056.22,73,二级
江西省,2015-12-30,67.74,94.66,22.4,26.42,0.93,37.45,-0.35,-3.64,280.92,74.48,100111.04,91,二级
湖北省,2015-12-30,93.22,133.26,21.02,35.66,1.32,30.23,0.17,-2.01,279.39,50.32,98155.64,123,三级
北京市,2015-12-30,42.31,53.2,9.4,32.45,1.02,37.22,2.58,-6.92,270.06,47.44,99035.61,60,二级
辽宁省,2015-12-30,98.42,130.08,51.17,41.53,1.71,21.7,-0.25,-4.83,265.36,77.76,100170.44,130,三级
广东省,2015-12-30,37.82,51.37,14.66,18.56,0.95,33.82,-2.56,-6.16,285.32,76.3,100185.75,54,二级
山西省,2015-12-30,59.03,94.07,58.43,32.35,2.02,33.08,3.57,-3.66,268.62,46.18,89607.75,81,二级
香港特别行政区,2015-12-30,45.03,60.11,10.62,34.33,0.97,38.44,-3.31,-7.6,288.06,74.12,101987.08,63,二级
西藏自治区,2015-12-30,1.47,1.82,0.09,0.75,0.12,69.44,7.05,-0.1,263.47,38.86,57374.14,35,一级
海外,2015-12-30,11.38,14.9,4.8,3.19,0.28,55.8,4.74,-2.08,264.21,69.16,74789.32,28,一级
重庆市,2015-12-30,100.38,128.48,31.13,28.32,1.05,24.26,-0.34,-0.15,279.75,71.51,94536.01,132,三级
福建省,2015-12-30,38.02,49.42,12.14,16.81,0.61,44.22,-1.16,-3.59,282.67,83.44,97168.31,54,二级
甘肃省,2015-12-30,19.51,31.85,13.63,12.8,0.74,55.81,2.33,1.04,268.98,36.73,79394.94,32,一级
青海省,2015-12-30,1.34,2.37,0.65,0.99,0.16,64.92,3.11,0.6,260.37,46.98,62421.39,33,一级
贵州省,2015-12-30,64.63,86.06,28.01,20.6,0.89,35.97,-0.93,-2.5,277.47,86.77,90262.24,88,二级
