province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2014-06-14,36.89,41.67,7.0,4.14,0.49,78.36,-1.89,3.31,291.94,82.36,81070.55,53,二级
新疆维吾尔自治区,2014-06-14,12.41,13.96,0.94,1.41,0.19,94.82,-0.11,0.13,293.13,25.57,81275.08,48,一级
宁夏回族自治区,2014-06-14,38.13,46.43,14.3,8.3,0.43,101.08,0.34,0.97,292.59,47.24,83872.53,54,二级
上海市,2014-06-14,91.77,124.79,21.06,42.95,0.91,148.22,-1.78,2.42,297.73,62.7,100836.79,121,三级
浙江省,2014-06-14,62.11,86.25,13.58,19.04,0.67,131.45,-3.29,0.84,296.38,59.23,97486.15,84,二级
吉林省,2014-06-14,10.44,16.4,4.53,9.04,0.25,76.23,5.08,-1.2,294.39,44.39,95860.16,39,一级
江苏省,2014-06-14,98.75,153.59,29.61,36.68,1.14,111.83,-2.3,1.69,299.8,46.86,100650.56,130,三级
内蒙古自治区,2014-06-14,17.54,21.52,4.15,3.09,0.22,77.27,0.84,-1.56,294.06,41.02,89609.42,39,一级
山东省,2014-06-14,82.58,138.99,37.45,37.71,1.22,97.37,0.01,2.15,300.12,39.79,99675.38,110,三级
河南省,2014-06-14,77.91,103.32,28.75,26.49,1.08,69.86,1.85,0.24,297.86,56.71,98018.09,104,三级
台湾省,2014-06-14,7.08,9.88,2.58,8.49,0.12,46.9,-5.67,-1.26,297.55,80.58,92035.82,24,一级
河北省,2014-06-14,46.25,81.51,21.86,19.06,0.74,106.22,0.35,1.18,297.67,42.83,94677.76,66,二级
四川省,2014-06-14,38.06,45.0,10.04,6.14,0.42,76.0,-0.09,1.57,285.5,86.22,75401.14,54,二级
海南省,2014-06-14,26.23,34.39,5.07,7.94,0.34,72.76,0.09,1.51,300.9,68.83,98178.23,38,一级
安徽省,2014-06-14,86.4,117.91,18.66,22.2,0.88,100.57,-2.44,1.47,300.92,43.15,99398.93,115,三级
广西壮族自治区,2014-06-14,65.84,84.32,12.56,9.85,0.71,115.03,-2.87,-1.8,299.81,63.12,96068.39,89,二级
湖南省,2014-06-14,77.81,93.04,19.77,9.79,0.82,102.62,-3.01,-2.2,298.72,57.66,96535.7,104,三级
黑龙江省,2014-06-14,9.2,11.06,1.49,3.07,0.19,64.84,0.54,-2.74,292.01,55.86,96669.53,33,一级
天津市,2014-06-14,40.93,69.61,16.86,31.87,0.97,105.69,-1.78,2.61,299.71,38.43,100486.88,60,二级
陕西省,2014-06-14,50.41,63.75,15.01,11.75,0.84,75.9,-0.28,1.78,291.34,74.01,88455.12,70,二级
江西省,2014-06-14,49.89,64.21,13.88,9.28,0.52,107.07,-3.49,-2.65,299.14,58.08,97838.26,69,二级
湖北省,2014-06-14,77.11,101.02,20.86,15.51,0.71,90.32,-1.12,-0.63,296.29,63.66,96046.53,103,三级
北京市,2014-06-14,37.63,61.14,6.27,17.64,0.56,120.58,-0.6,1.21,298.23,45.75,96887.51,68,二级
辽宁省,2014-06-14,19.54,35.51,10.66,18.14,0.58,81.64,2.56,0.56,296.06,42.02,98054.58,41,一级
广东省,2014-06-14,54.82,74.88,13.26,16.45,0.95,110.0,-2.38,-5.26,300.34,62.43,97929.61,75,二级
山西省,2014-06-14,59.63,82.57,23.63,18.63,1.07,79.53,0.57,2.67,293.41,54.87,88177.89,81,二级
香港特别行政区,2014-06-14,37.36,59.39,7.6,20.72,0.72,91.34,-2.41,-7.43,301.37,62.82,99578.53,55,二级
西藏自治区,2014-06-14,8.91,9.43,0.76,0.45,0.13,90.6,-0.25,-0.07,276.33,60.0,57412.98,46,一级
海外,2014-06-14,15.16,17.04,1.95,1.36,0.27,90.75,2.29,-0.9,284.08,60.29,74412.58,46,一级
重庆市,2014-06-14,59.77,70.44,20.13,9.78,0.56,78.58,-1.77,0.25,292.51,84.7,92669.99,81,二级
福建省,2014-06-14,36.55,45.34,8.15,7.42,0.36,103.12,-4.88,-3.49,296.14,67.79,95235.41,53,二级
甘肃省,2014-06-14,27.85,31.71,6.43,2.99,0.35,93.68,0.51,-1.07,288.72,47.23,78618.41,47,一级
青海省,2014-06-14,18.11,18.89,1.99,0.69,0.13,95.55,-2.16,-2.01,277.09,58.02,62527.72,48,一级
贵州省,2014-06-14,62.99,73.94,12.3,8.22,0.5,84.14,-1.99,1.65,294.86,75.36,88623.26,85,二级
