province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2015-10-29,21.19,30.68,6.24,6.79,0.43,55.8,3.23,1.0,287.55,67.53,81957.16,31,一级
新疆维吾尔自治区,2015-10-29,6.51,10.69,1.92,3.06,0.26,67.17,0.04,-0.63,276.51,46.71,82506.39,34,一级
宁夏回族自治区,2015-10-29,23.21,40.6,24.79,17.19,0.48,46.35,-2.68,-2.47,276.37,44.87,85135.91,41,一级
上海市,2015-10-29,44.84,65.25,12.8,49.5,0.75,45.7,-0.62,-3.96,288.68,79.28,102227.58,63,二级
浙江省,2015-10-29,52.66,76.67,13.39,40.75,0.84,34.77,-0.85,-1.65,289.44,91.02,98688.49,73,二级
吉林省,2015-10-29,15.88,21.31,6.54,8.45,0.37,50.91,7.74,-1.1,270.36,43.14,97129.58,26,一级
江苏省,2015-10-29,64.69,109.41,25.82,44.97,0.89,45.12,-0.68,-3.08,288.34,54.3,102240.03,88,二级
内蒙古自治区,2015-10-29,3.98,5.83,3.04,2.49,0.24,58.56,2.57,-5.04,269.21,53.41,90867.88,30,一级
山东省,2015-10-29,39.26,72.59,30.02,39.77,1.03,33.97,-0.14,-5.64,283.44,38.56,101574.32,62,二级
河南省,2015-10-29,60.9,98.99,37.92,47.88,1.25,32.46,-2.36,-4.2,285.41,44.02,99706.62,83,二级
台湾省,2015-10-29,30.26,34.73,9.22,18.57,0.28,75.54,-0.75,-0.34,293.83,79.37,93468.17,44,一级
河北省,2015-10-29,15.43,31.29,11.74,24.98,0.55,45.38,2.78,-5.5,276.82,35.44,96384.62,32,一级
四川省,2015-10-29,17.96,27.66,6.85,8.62,0.39,57.35,1.6,-0.03,280.49,60.01,76053.12,29,一级
海南省,2015-10-29,18.34,24.99,2.13,3.91,0.27,65.97,-3.6,0.07,297.83,84.87,99439.37,33,一级
安徽省,2015-10-29,59.79,86.31,20.07,37.15,0.91,39.64,-1.61,-2.89,287.59,65.59,100967.95,81,二级
广西壮族自治区,2015-10-29,33.85,47.44,12.01,10.34,0.63,48.66,-0.09,2.74,296.31,82.78,97256.17,49,一级
湖南省,2015-10-29,41.35,57.24,13.87,17.44,0.89,38.71,-1.04,-3.49,287.64,89.91,97902.3,58,二级
黑龙江省,2015-10-29,7.97,11.11,3.32,4.48,0.32,55.16,7.54,-2.48,266.56,60.57,97577.01,28,一级
天津市,2015-10-29,14.04,33.17,7.19,31.35,0.54,36.69,2.53,-5.6,280.96,26.96,102680.04,40,一级
陕西省,2015-10-29,24.89,45.43,13.46,20.5,0.73,38.43,-1.85,-2.63,280.43,51.46,89735.99,46,一级
江西省,2015-10-29,50.1,64.51,19.58,18.16,0.93,36.28,-1.31,-2.0,291.13,87.15,99201.09,69,二级
湖北省,2015-10-29,33.32,46.93,10.97,15.43,0.69,40.61,-1.81,-2.86,285.07,78.11,97458.82,48,一级
北京市,2015-10-29,5.39,11.58,3.29,12.21,0.28,54.66,3.7,-6.28,278.52,29.35,98784.02,28,一级
辽宁省,2015-10-29,15.42,27.72,10.78,16.86,0.67,43.21,5.19,-4.04,274.95,36.74,99649.85,28,一级
广东省,2015-10-29,41.19,55.07,9.63,15.26,0.79,62.11,-2.55,3.04,296.9,84.34,99416.98,58,二级
山西省,2015-10-29,25.69,47.15,22.83,25.55,1.11,38.89,0.44,-3.75,276.95,41.04,89460.15,48,一级
香港特别行政区,2015-10-29,29.39,38.83,4.29,12.6,0.44,93.2,-5.76,1.98,298.19,84.44,101259.29,47,一级
西藏自治区,2015-10-29,3.62,4.22,0.42,0.68,0.14,81.05,1.14,-0.3,268.88,45.31,57800.56,41,一级
海外,2015-10-29,5.78,7.54,1.69,1.47,0.2,73.17,2.17,-2.87,273.35,72.06,75063.56,37,一级
重庆市,2015-10-29,37.64,56.94,19.31,19.15,0.58,34.78,-1.82,-0.45,286.16,85.81,93782.77,54,二级
福建省,2015-10-29,41.03,55.27,12.19,16.03,0.9,50.16,-0.69,0.94,293.58,87.77,96536.03,58,二级
甘肃省,2015-10-29,12.74,20.41,6.73,7.44,0.29,59.33,-1.52,0.0,274.72,51.74,79436.55,30,一级
青海省,2015-10-29,3.81,4.76,0.86,1.16,0.14,75.5,4.55,-1.41,270.33,40.12,62715.97,38,一级
贵州省,2015-10-29,33.23,56.37,13.7,10.42,0.52,51.66,-0.66,-1.5,287.26,85.1,89619.19,54,二级
