province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2015-06-04,19.8,27.13,5.96,4.2,0.32,73.8,2.76,0.63,293.51,73.2,81381.07,37,一级
新疆维吾尔自治区,2015-06-04,11.1,17.14,1.42,1.81,0.15,100.5,0.34,0.31,288.27,35.05,81943.6,51,二级
宁夏回族自治区,2015-06-04,33.32,92.68,4.09,5.43,0.33,75.07,8.3,-6.62,288.95,30.28,84305.23,72,二级
上海市,2015-06-04,19.53,34.04,11.55,32.17,0.42,78.85,-4.99,-0.59,293.57,60.36,101046.11,41,一级
浙江省,2015-06-04,17.96,28.65,8.66,18.44,0.38,71.01,-3.42,0.08,291.68,74.41,97635.66,36,一级
吉林省,2015-06-04,20.44,35.42,8.17,14.12,0.35,85.86,2.91,5.24,292.85,36.41,95885.57,43,一级
江苏省,2015-06-04,24.7,51.84,14.82,27.21,0.54,74.7,-2.5,2.44,294.33,40.85,100926.83,51,二级
内蒙古自治区,2015-06-04,37.04,48.13,3.26,2.89,0.19,77.26,6.12,-0.53,289.52,39.62,89261.62,53,二级
山东省,2015-06-04,35.64,89.33,29.44,31.29,0.81,83.27,3.42,6.78,296.27,27.15,99827.83,70,二级
河南省,2015-06-04,43.81,79.7,21.19,24.46,0.86,66.85,1.27,2.39,294.42,50.03,98207.03,65,二级
台湾省,2015-06-04,8.31,11.09,5.27,16.87,0.12,41.67,1.87,0.53,296.75,76.56,92633.62,22,一级
河北省,2015-06-04,40.21,73.64,20.7,27.3,0.85,73.72,4.14,3.74,292.35,50.94,94421.67,62,二级
四川省,2015-06-04,16.75,24.12,6.28,5.27,0.36,73.68,-0.53,-1.43,285.82,73.2,75731.42,37,一级
海南省,2015-06-04,4.54,8.39,0.99,4.2,0.2,39.81,-0.1,4.87,301.3,77.73,98643.02,20,一级
安徽省,2015-06-04,23.54,41.47,13.78,23.8,0.52,55.76,-3.11,1.07,293.41,46.78,99655.18,42,一级
广西壮族自治区,2015-06-04,21.09,31.69,7.97,7.54,0.5,65.25,0.95,3.61,299.95,81.96,96304.05,33,一级
湖南省,2015-06-04,35.78,49.98,12.29,10.2,0.82,66.26,-0.64,-2.43,293.97,87.49,96806.44,51,二级
黑龙江省,2015-06-04,16.3,23.53,3.79,5.69,0.24,66.0,-1.51,3.03,289.84,48.19,96617.31,34,一级
天津市,2015-06-04,50.0,85.68,21.5,48.71,1.43,56.77,3.81,5.22,296.51,37.6,100312.98,69,二级
陕西省,2015-06-04,35.7,62.74,7.1,9.18,0.46,88.1,3.9,-4.18,291.21,52.14,88674.48,57,二级
江西省,2015-06-04,23.7,33.15,12.45,10.55,0.62,56.83,-0.45,-1.2,295.72,83.87,98079.04,34,一级
湖北省,2015-06-04,37.4,53.39,12.01,10.72,0.65,71.27,-0.82,-1.7,292.04,72.31,96272.0,54,二级
北京市,2015-06-04,40.92,61.92,11.43,32.97,2.33,61.52,3.47,1.27,292.66,52.89,96594.17,59,二级
辽宁省,2015-06-04,31.29,61.99,19.18,27.65,0.81,91.55,3.64,6.19,294.23,38.18,97963.08,56,二级
广东省,2015-06-04,14.41,23.1,6.33,13.65,0.53,46.56,2.07,4.27,300.18,83.11,98453.91,24,一级
山西省,2015-06-04,44.76,68.38,15.01,12.58,0.74,84.19,6.5,-0.88,290.01,51.29,88070.71,63,二级
香港特别行政区,2015-06-04,5.1,10.84,6.78,14.83,0.23,35.7,3.24,5.74,300.36,86.49,100332.56,19,一级
西藏自治区,2015-06-04,7.71,8.81,0.65,0.56,0.14,75.79,3.84,2.02,276.7,58.46,57821.33,38,一级
海外,2015-06-04,10.64,13.03,1.32,1.18,0.15,99.87,2.48,2.18,281.15,67.8,74732.97,50,一级
重庆市,2015-06-04,35.3,46.6,15.33,11.31,0.54,61.02,-1.71,-0.88,292.55,82.12,92882.78,51,二级
福建省,2015-06-04,19.13,28.02,8.86,14.06,0.54,52.2,0.05,1.19,296.14,90.32,95537.85,29,一级
甘肃省,2015-06-04,14.96,21.07,1.98,2.88,0.18,118.27,4.73,-3.89,285.02,35.98,79111.93,66,二级
青海省,2015-06-04,6.41,6.74,0.49,0.52,0.11,117.51,1.35,-1.29,275.48,50.52,62894.53,65,二级
贵州省,2015-06-04,23.03,36.37,13.12,9.65,0.56,56.28,-0.7,-2.81,292.23,91.46,88846.92,37,一级
