province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-04-21,24.69,33.41,7.35,7.42,0.53,72.0,0.39,0.16,287.25,77.17,81483.45,36,一级
新疆维吾尔自治区,2017-04-21,28.24,41.62,1.16,2.56,0.18,72.34,0.18,-0.02,283.27,37.19,81729.49,42,一级
宁夏回族自治区,2017-04-21,16.94,44.81,8.33,15.17,0.4,74.06,0.05,0.35,279.29,30.41,84584.82,45,一级
上海市,2017-04-21,47.27,80.92,14.81,37.26,0.83,80.63,2.26,-2.58,289.29,72.81,101149.86,66,二级
浙江省,2017-04-21,47.14,74.54,11.41,23.75,0.72,77.58,2.05,-3.32,289.53,75.53,97852.57,66,二级
吉林省,2017-04-21,19.21,27.76,5.17,10.58,0.52,67.82,1.75,-1.91,280.74,50.55,96418.24,34,一级
江苏省,2017-04-21,40.48,87.77,14.5,24.55,0.64,92.17,1.54,-1.49,288.12,64.01,101097.83,69,二级
内蒙古自治区,2017-04-21,14.68,17.45,2.93,2.85,0.23,75.47,3.61,0.67,280.74,32.39,89972.12,38,一级
山东省,2017-04-21,38.55,90.94,13.82,26.65,0.71,76.24,-0.05,-3.05,287.18,47.21,100263.53,71,二级
河南省,2017-04-21,28.43,87.06,13.85,20.19,0.58,75.37,4.12,-6.43,289.03,24.01,98808.01,69,二级
台湾省,2017-04-21,16.01,19.06,4.79,14.7,0.16,62.88,2.67,1.56,294.5,77.59,92646.7,32,一级
河北省,2017-04-21,18.39,41.77,7.27,14.66,0.4,74.96,0.61,-4.41,284.7,34.56,95286.89,42,一级
四川省,2017-04-21,14.42,22.54,3.94,6.36,0.29,78.26,0.66,-1.13,278.6,69.84,75807.92,40,一级
海南省,2017-04-21,14.06,19.84,2.55,4.15,0.31,66.46,2.21,2.27,300.66,71.88,98744.41,34,一级
安徽省,2017-04-21,43.02,106.66,13.55,24.28,0.59,71.88,4.15,-3.32,289.64,42.36,100026.27,79,二级
广西壮族自治区,2017-04-21,24.22,38.2,9.67,7.51,0.51,63.32,-2.23,-7.24,291.71,77.55,96799.05,39,一级
湖南省,2017-04-21,23.16,44.91,8.38,9.77,0.45,64.03,-0.84,-5.14,287.34,74.06,97468.48,45,一级
黑龙江省,2017-04-21,10.37,14.1,2.54,5.19,0.34,68.9,-0.74,-0.46,278.64,55.41,97292.31,35,一级
天津市,2017-04-21,30.05,71.66,12.14,33.43,0.7,75.93,-2.59,-1.68,288.29,29.69,101324.52,61,二级
陕西省,2017-04-21,20.98,45.08,5.37,12.95,0.38,69.83,1.26,-3.85,281.91,28.83,89276.73,46,一级
江西省,2017-04-21,36.29,62.57,13.77,13.71,0.63,65.35,0.46,-5.65,289.01,75.0,98617.63,57,二级
湖北省,2017-04-21,27.73,59.73,8.61,15.7,0.51,56.63,2.06,-4.63,288.69,35.01,96884.97,55,二级
北京市,2017-04-21,13.44,32.99,3.99,12.57,0.27,73.81,0.06,-2.93,286.49,33.12,97585.94,37,一级
辽宁省,2017-04-21,24.39,49.51,7.58,15.72,0.49,70.18,1.07,-3.02,284.4,38.33,98593.07,50,一级
广东省,2017-04-21,21.77,37.1,9.49,15.8,0.66,47.97,0.39,-2.6,295.38,84.33,98588.36,38,一级
山西省,2017-04-21,14.93,32.08,9.02,12.2,0.39,75.92,2.92,-6.31,280.21,36.52,88723.81,38,一级
香港特别行政区,2017-04-21,10.36,19.34,6.06,25.32,0.38,33.91,2.54,2.53,297.04,94.27,100347.59,32,一级
西藏自治区,2017-04-21,5.4,6.22,0.52,0.52,0.15,95.0,2.34,-2.35,273.12,52.56,57585.27,48,一级
海外,2017-04-21,10.36,14.68,1.55,2.21,0.21,77.26,3.24,0.38,276.97,72.88,74503.99,39,一级
重庆市,2017-04-21,28.4,41.44,9.63,12.79,0.39,60.93,0.09,-2.62,287.3,58.51,93564.17,42,一级
福建省,2017-04-21,24.3,38.71,10.98,14.37,0.57,58.67,-0.21,-3.19,291.27,90.54,95696.12,39,一级
甘肃省,2017-04-21,14.65,32.01,3.16,5.73,0.2,83.67,0.89,-0.07,278.26,30.88,78989.98,42,一级
青海省,2017-04-21,6.77,7.35,0.35,0.6,0.13,86.67,4.16,-3.24,271.23,43.68,62479.67,44,一级
贵州省,2017-04-21,18.73,29.71,7.31,7.31,0.33,67.34,-2.36,-5.19,284.01,84.96,89380.04,34,一级
