province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2014-01-08,32.46,46.44,12.79,6.9,0.72,66.57,1.7,1.07,279.97,62.25,81710.75,47,一级
新疆维吾尔自治区,2014-01-08,6.92,8.77,2.59,1.87,0.21,62.58,1.17,0.92,259.72,46.27,82244.4,32,一级
宁夏回族自治区,2014-01-08,16.07,25.02,33.35,15.28,0.53,46.6,3.86,-1.69,262.59,46.13,85053.75,34,一级
上海市,2014-01-08,38.58,41.89,16.14,39.84,0.74,36.34,3.55,-7.24,280.75,86.33,102179.96,55,二级
浙江省,2014-01-08,44.7,53.03,17.29,40.83,1.09,25.19,3.5,-5.22,280.47,88.47,98713.11,63,二级
吉林省,2014-01-08,21.1,28.17,10.66,10.62,0.49,41.95,5.53,-2.62,254.35,64.52,97761.26,31,一级
江苏省,2014-01-08,50.01,61.38,20.73,24.97,1.11,41.3,0.62,-8.16,277.65,81.84,102422.36,69,二级
内蒙古自治区,2014-01-08,4.03,6.55,5.66,2.95,0.29,50.26,4.92,-2.76,253.83,50.77,90983.05,26,一级
山东省,2014-01-08,63.37,95.75,52.7,36.49,1.37,29.84,-1.51,-7.68,272.1,67.23,101935.97,86,二级
河南省,2014-01-08,115.13,141.16,60.88,52.02,2.02,23.23,-0.03,-6.36,274.13,52.8,100182.46,151,四级
台湾省,2014-01-08,21.33,25.5,8.29,22.33,0.25,52.38,1.04,-2.46,287.78,75.04,93226.83,31,一级
河北省,2014-01-08,49.2,77.09,33.68,28.66,1.11,35.09,0.91,-5.39,264.26,36.7,96655.12,68,二级
四川省,2014-01-08,28.01,37.1,8.27,10.64,0.57,57.46,1.94,-0.86,269.12,52.25,75811.27,41,一级
海南省,2014-01-08,27.94,40.21,4.19,7.8,0.41,51.37,-2.47,-2.78,292.23,87.97,99502.67,41,一级
安徽省,2014-01-08,109.6,109.52,30.19,36.61,1.61,19.29,1.11,-7.02,276.75,82.11,101307.54,144,三级
广西壮族自治区,2014-01-08,69.58,80.02,26.32,15.29,1.32,41.71,-2.84,-6.81,283.2,76.64,97661.95,94,二级
湖南省,2014-01-08,116.52,128.76,38.49,26.6,1.54,30.98,-1.89,-6.16,277.99,77.94,98433.8,153,四级
黑龙江省,2014-01-08,13.01,16.48,6.09,7.49,0.4,47.17,6.48,-2.92,248.66,65.42,98376.53,24,一级
天津市,2014-01-08,32.66,51.71,43.07,37.24,1.13,27.04,-0.49,-5.51,268.69,28.61,103270.02,51,二级
陕西省,2014-01-08,22.5,31.71,17.1,12.37,0.67,46.12,1.39,-3.96,267.35,39.53,89946.01,33,一级
江西省,2014-01-08,77.6,91.42,25.89,31.52,1.39,22.77,0.64,-6.18,280.04,82.09,99618.88,104,三级
湖北省,2014-01-08,119.54,134.68,39.57,30.12,1.4,29.75,-0.46,-5.67,275.87,64.62,97912.39,157,四级
北京市,2014-01-08,14.2,20.89,11.07,14.8,0.47,44.8,1.91,-6.16,265.81,27.85,99211.09,23,一级
辽宁省,2014-01-08,18.37,30.56,21.92,12.72,0.82,45.97,2.68,-7.56,259.32,50.69,100292.04,31,一级
广东省,2014-01-08,64.36,82.41,19.61,35.66,1.8,32.24,-1.62,-5.87,286.35,81.86,99602.21,87,二级
山西省,2014-01-08,25.85,46.95,22.55,17.77,1.23,38.97,3.69,-4.64,264.05,35.34,89444.66,47,一级
香港特别行政区,2014-01-08,43.74,55.48,11.44,55.59,1.05,39.38,-3.48,-7.4,289.77,80.12,101366.54,70,二级
西藏自治区,2014-01-08,1.97,2.43,0.21,0.52,0.12,75.47,8.54,-0.57,260.49,54.02,56896.83,38,一级
海外,2014-01-08,8.42,10.05,2.69,2.52,0.23,71.4,3.93,-0.72,261.03,50.57,74289.2,36,一级
重庆市,2014-01-08,82.77,92.68,31.47,16.24,0.87,33.34,-1.73,-2.25,276.15,66.01,94249.81,110,三级
福建省,2014-01-08,42.66,56.36,17.17,24.11,0.85,46.53,2.5,-3.94,283.22,83.84,96554.51,60,二级
甘肃省,2014-01-08,9.53,14.56,5.01,4.79,0.38,59.03,1.78,-0.31,260.74,49.03,79203.7,30,一级
青海省,2014-01-08,1.83,2.42,0.73,0.74,0.14,67.06,5.89,-0.33,255.76,48.78,61850.16,34,一级
贵州省,2014-01-08,88.56,102.97,35.34,15.69,1.0,38.47,-1.73,-4.53,275.73,80.46,89891.22,117,三级
