province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2014-06-24,23.34,27.37,6.06,4.06,0.33,59.33,1.57,3.14,292.66,85.52,80845.35,34,一级
新疆维吾尔自治区,2014-06-24,10.75,12.35,1.5,1.11,0.16,82.39,0.32,-1.29,291.1,43.22,81086.37,42,一级
宁夏回族自治区,2014-06-24,35.94,45.06,15.78,6.66,0.49,96.21,-0.71,6.07,293.05,56.08,83514.16,52,二级
上海市,2014-06-24,42.97,51.31,12.61,29.12,0.65,87.78,-1.27,3.27,295.49,84.57,100780.18,60,二级
浙江省,2014-06-24,20.65,28.17,7.28,17.86,0.46,78.83,-2.48,0.95,293.01,91.68,97444.87,40,一级
吉林省,2014-06-24,16.61,24.27,4.94,10.46,0.32,81.65,1.63,2.84,296.02,53.42,95922.32,41,一级
江苏省,2014-06-24,77.25,110.71,25.03,28.4,0.95,112.76,-1.97,2.63,298.1,69.2,100552.66,103,三级
内蒙古自治区,2014-06-24,22.35,28.77,7.19,3.98,0.25,88.53,1.16,2.07,296.35,39.7,89231.63,45,一级
山东省,2014-06-24,70.1,113.26,31.19,31.49,1.18,111.74,-1.66,1.73,298.78,54.33,99590.69,94,二级
河南省,2014-06-24,62.42,89.7,25.18,19.76,0.89,94.63,-0.93,3.19,300.88,48.84,97739.25,85,二级
台湾省,2014-06-24,7.39,10.21,5.11,16.25,0.13,39.45,1.12,2.75,297.05,82.06,92390.93,21,一级
河北省,2014-06-24,55.19,90.76,21.8,24.8,0.81,116.52,0.75,3.29,297.36,46.98,94571.48,76,二级
四川省,2014-06-24,29.09,35.58,10.75,5.54,0.37,70.89,0.87,2.69,287.5,82.37,75054.23,42,一级
海南省,2014-06-24,11.09,16.2,3.94,5.77,0.3,47.64,4.3,4.17,300.6,82.22,98013.48,24,一级
安徽省,2014-06-24,48.14,61.21,14.3,12.8,0.6,88.85,-1.43,2.77,298.63,64.68,99284.39,67,二级
广西壮族自治区,2014-06-24,41.52,51.1,12.83,7.28,0.66,70.44,-2.57,-1.22,298.82,83.38,95801.51,59,二级
湖南省,2014-06-24,36.44,45.89,13.54,8.89,0.69,65.19,-3.14,-0.97,296.43,82.87,96363.11,52,二级
黑龙江省,2014-06-24,12.97,16.52,2.83,3.98,0.24,79.71,2.27,2.56,297.03,50.0,96567.77,40,一级
天津市,2014-06-24,50.56,83.82,23.65,34.97,1.05,116.35,-0.42,3.96,299.44,39.7,100411.82,70,二级
陕西省,2014-06-24,44.86,64.12,14.39,11.88,1.12,78.68,-1.21,4.49,294.42,55.86,88144.95,63,二级
江西省,2014-06-24,19.52,25.4,7.04,7.65,0.37,68.02,-3.38,-1.3,295.76,87.29,97803.66,35,一级
湖北省,2014-06-24,39.71,53.06,13.93,10.75,0.52,79.1,-1.41,2.42,295.75,73.03,95832.08,56,二级
北京市,2014-06-24,43.77,77.01,9.25,25.41,0.63,137.54,1.07,2.64,298.4,41.43,96769.22,82,二级
辽宁省,2014-06-24,33.17,50.47,12.61,16.18,0.81,93.59,2.19,3.03,297.06,56.23,97934.71,51,二级
广东省,2014-06-24,16.45,25.3,7.11,12.66,0.8,39.96,-2.29,3.47,299.91,86.8,97935.17,26,一级
山西省,2014-06-24,62.55,90.02,23.16,15.4,1.15,98.96,-0.75,4.64,294.58,60.05,88003.5,85,二级
香港特别行政区,2014-06-24,5.0,10.9,2.19,18.26,0.3,40.94,-2.36,6.01,300.76,89.72,99790.7,23,一级
西藏自治区,2014-06-24,8.91,9.41,0.98,0.52,0.14,85.95,3.18,1.82,278.82,64.46,57253.57,43,一级
海外,2014-06-24,9.27,10.55,2.17,1.0,0.24,81.98,2.25,-1.34,282.59,75.24,74253.57,41,一级
重庆市,2014-06-24,39.2,47.46,14.61,8.89,0.47,67.06,-4.41,1.15,293.69,81.49,92286.19,56,二级
福建省,2014-06-24,14.38,18.38,6.24,8.79,0.31,66.21,-2.34,0.57,295.87,92.85,95272.37,34,一级
甘肃省,2014-06-24,31.95,37.14,7.23,2.85,0.32,82.47,-1.24,1.0,289.01,59.17,78249.7,46,一级
青海省,2014-06-24,14.65,15.3,2.21,0.65,0.13,77.41,-0.88,-1.53,279.17,77.71,62148.39,39,一级
贵州省,2014-06-24,52.12,63.51,12.86,8.55,0.47,68.21,-2.94,2.86,293.72,87.86,88334.05,72,二级
