province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2017-01-04,19.31,26.11,6.86,7.81,0.56,54.96,0.87,2.1,282.02,89.01,81724.03,28,一级
新疆维吾尔自治区,2017-01-04,11.18,15.15,2.95,4.32,0.39,57.17,1.6,0.48,265.99,53.33,81660.75,29,一级
宁夏回族自治区,2017-01-04,92.54,124.32,54.61,42.38,1.96,32.03,1.92,1.26,274.65,52.89,84194.7,122,三级
上海市,2017-01-04,58.26,82.29,16.61,56.71,0.92,38.57,-4.36,0.39,284.92,83.98,102317.51,80,二级
浙江省,2017-01-04,87.81,128.82,18.42,51.78,1.04,37.2,-1.85,0.2,285.86,85.78,98763.36,117,三级
吉林省,2017-01-04,54.53,65.25,21.31,27.99,1.02,38.45,2.63,-1.15,259.95,76.11,97885.76,75,二级
江苏省,2017-01-04,134.97,185.62,22.72,56.33,1.79,34.4,-3.83,0.11,281.88,78.73,102241.11,179,四级
内蒙古自治区,2017-01-04,23.85,33.45,16.31,16.33,0.64,38.77,1.52,1.35,264.85,58.78,90515.77,35,一级
山东省,2017-01-04,173.71,254.79,35.43,68.64,3.33,19.66,-2.59,-0.6,277.62,73.04,101405.87,224,五级
河南省,2017-01-04,126.17,185.28,21.13,47.55,2.6,20.82,-1.92,-0.61,279.15,67.85,99355.82,166,四级
台湾省,2017-01-04,17.92,23.19,5.87,15.08,0.25,65.52,-2.27,-2.1,290.86,83.23,93347.65,33,一级
河北省,2017-01-04,113.91,180.62,25.54,71.86,3.46,20.5,-1.47,-0.93,272.96,54.38,96119.77,149,三级
四川省,2017-01-04,57.02,79.71,8.82,17.66,0.71,54.57,2.91,0.28,274.06,60.64,75574.72,78,二级
海南省,2017-01-04,17.19,27.36,2.75,3.86,0.31,73.53,-4.99,-2.46,293.76,86.44,99413.28,37,一级
安徽省,2017-01-04,155.83,196.42,21.06,65.14,1.87,25.84,-2.85,0.2,282.76,84.46,100861.55,206,五级
广西壮族自治区,2017-01-04,89.35,113.25,15.8,23.1,1.11,52.83,-1.47,0.48,291.37,75.88,97355.62,118,三级
湖南省,2017-01-04,143.25,193.98,24.36,36.27,1.63,36.17,-0.78,0.35,285.95,79.77,97784.21,191,四级
黑龙江省,2017-01-04,65.62,76.0,10.8,19.38,0.92,31.94,3.9,-0.82,253.89,76.82,98619.89,89,二级
天津市,2017-01-04,226.21,284.21,23.09,128.2,6.89,6.38,-4.03,-1.67,275.45,65.34,102507.52,277,五级
陕西省,2017-01-04,116.08,156.98,41.56,50.18,2.07,31.15,-0.88,1.41,276.46,59.85,89049.48,152,四级
江西省,2017-01-04,129.5,169.03,29.64,38.98,1.5,50.32,-1.34,-1.03,288.17,82.85,99238.58,171,四级
湖北省,2017-01-04,146.2,180.86,19.0,46.46,1.65,22.53,-1.11,0.88,282.31,77.59,97144.05,195,四级
北京市,2017-01-04,196.51,247.81,17.59,108.07,4.83,13.9,-1.72,-1.11,273.97,51.57,98590.2,247,五级
辽宁省,2017-01-04,66.51,97.48,37.55,46.47,1.55,28.1,-1.42,-3.31,268.25,59.34,100056.36,90,二级
广东省,2017-01-04,64.86,85.15,11.39,32.67,1.01,59.11,-4.14,-1.07,292.61,75.21,99460.96,88,二级
山西省,2017-01-04,150.33,212.54,143.27,69.9,3.33,23.95,-2.01,1.58,274.55,39.8,88857.77,201,五级
香港特别行政区,2017-01-04,28.33,43.81,6.24,25.56,0.58,79.72,-7.77,-2.34,292.91,80.56,101293.38,44,一级
西藏自治区,2017-01-04,2.73,3.12,0.36,0.88,0.15,80.05,3.91,1.38,259.79,57.73,57035.36,41,一级
海外,2017-01-04,8.55,10.67,2.87,3.23,0.26,62.61,3.07,-0.42,264.08,79.44,74267.28,32,一级
重庆市,2017-01-04,144.92,185.24,25.17,35.29,1.56,27.36,-1.7,0.46,283.98,79.48,93357.19,193,四级
福建省,2017-01-04,45.85,67.05,14.41,26.82,0.84,52.52,-2.33,-0.89,289.14,78.98,96582.56,64,二级
甘肃省,2017-01-04,32.08,47.23,12.6,15.64,0.73,53.71,2.58,0.91,271.51,37.67,78669.7,48,一级
青海省,2017-01-04,2.06,2.55,0.52,0.89,0.16,70.78,4.78,1.31,261.51,43.44,62063.45,36,一级
贵州省,2017-01-04,48.58,70.09,15.82,16.47,0.86,36.5,1.74,4.87,285.66,87.18,89405.83,67,二级
