province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-03-30,35.81,51.56,5.68,8.57,0.69,82.57,5.69,1.57,288.77,53.54,81737.13,52,二级
新疆维吾尔自治区,2016-03-30,10.62,21.51,1.58,2.16,0.22,66.89,3.83,-0.78,282.37,43.69,81518.69,34,一级
宁夏回族自治区,2016-03-30,31.1,65.02,23.1,21.91,0.67,62.18,2.7,4.46,284.02,41.28,84104.71,58,二级
上海市,2016-03-30,70.52,102.32,23.22,74.48,0.81,53.28,1.56,2.23,287.89,68.44,102051.42,95,二级
浙江省,2016-03-30,54.0,77.74,12.94,38.46,0.75,45.49,-0.12,0.77,286.41,75.25,98636.66,74,二级
吉林省,2016-03-30,22.71,37.21,8.47,10.48,0.51,62.97,6.07,0.77,276.69,42.91,96707.02,38,一级
江苏省,2016-03-30,75.92,135.84,27.72,47.72,1.2,65.91,-0.44,1.7,287.58,59.91,101856.0,102,三级
内蒙古自治区,2016-03-30,23.96,32.04,7.45,5.23,0.28,66.91,4.02,2.99,279.27,37.74,89701.58,35,一级
山东省,2016-03-30,65.6,155.22,35.68,41.74,1.12,77.15,0.87,4.73,287.97,31.1,100809.71,103,三级
河南省,2016-03-30,57.61,132.99,28.58,35.78,1.06,66.16,0.31,2.65,288.03,45.26,99007.46,92,二级
台湾省,2016-03-30,24.7,28.85,6.98,18.25,0.25,80.43,0.23,0.08,290.35,68.6,93496.22,41,一级
河北省,2016-03-30,38.7,89.1,24.31,33.52,0.82,63.43,1.11,1.58,284.51,25.63,95448.64,70,二级
四川省,2016-03-30,17.82,26.69,5.75,7.81,0.41,73.95,2.68,-0.8,277.71,61.98,75754.02,37,一级
海南省,2016-03-30,29.2,41.93,2.98,4.86,0.39,93.41,-2.32,0.79,294.66,82.23,99574.04,47,一级
安徽省,2016-03-30,54.19,79.57,18.59,33.17,0.91,52.29,0.38,1.71,287.05,72.92,100595.5,74,二级
广西壮族自治区,2016-03-30,57.61,74.52,10.86,17.73,0.82,50.45,0.28,4.68,292.13,78.85,97268.12,79,二级
湖南省,2016-03-30,65.99,88.47,17.78,22.74,0.93,42.76,0.29,1.46,287.26,83.09,97657.16,89,二级
黑龙江省,2016-03-30,22.21,31.85,4.8,5.89,0.44,62.43,3.96,-0.1,273.32,60.08,97237.6,32,一级
天津市,2016-03-30,46.24,111.36,26.94,57.47,1.24,53.16,-4.55,0.0,285.59,27.01,101632.48,81,二级
陕西省,2016-03-30,33.03,69.35,17.31,22.65,0.77,65.59,0.5,3.52,285.04,43.53,88969.44,60,二级
江西省,2016-03-30,64.2,84.99,20.9,27.29,0.9,36.78,-0.32,1.39,287.7,82.09,99141.05,87,二级
湖北省,2016-03-30,50.4,72.0,13.46,19.83,0.83,53.14,-1.71,1.21,286.17,72.29,96990.26,70,二级
北京市,2016-03-30,23.53,56.78,10.12,28.3,0.49,66.56,-0.39,1.3,284.85,22.19,97797.16,54,二级
辽宁省,2016-03-30,25.94,51.63,16.83,21.48,0.84,61.33,3.15,0.58,280.62,28.86,99038.72,51,二级
广东省,2016-03-30,69.66,95.89,12.45,35.81,1.0,57.0,-1.16,2.49,292.36,80.62,99496.32,94,二级
山西省,2016-03-30,33.43,77.7,34.54,26.02,1.1,63.96,1.95,2.94,284.47,26.61,88669.73,64,二级
香港特别行政区,2016-03-30,46.68,69.22,5.91,54.1,0.6,76.37,-4.09,-0.44,292.76,91.72,101370.58,68,二级
西藏自治区,2016-03-30,3.45,4.06,0.34,0.62,0.13,89.97,3.08,-0.4,269.2,51.69,57567.57,45,一级
海外,2016-03-30,13.61,17.84,1.96,2.58,0.27,75.06,5.4,-1.91,273.69,77.9,74606.73,38,一级
重庆市,2016-03-30,50.0,64.55,16.11,15.61,0.58,57.71,-1.13,-0.31,285.52,75.37,93427.2,69,二级
福建省,2016-03-30,68.13,84.46,11.77,26.92,1.05,41.36,0.28,1.45,288.82,75.89,96535.38,92,二级
甘肃省,2016-03-30,17.44,34.18,6.28,8.4,0.39,68.98,4.77,0.84,280.18,41.37,78699.42,35,一级
青海省,2016-03-30,3.07,3.76,0.39,0.67,0.14,80.69,4.67,-1.85,269.81,39.71,62433.3,41,一级
贵州省,2016-03-30,33.64,50.65,12.15,13.05,0.64,60.56,0.47,1.98,287.05,77.97,89315.71,51,二级
