province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2013-08-07,12.74,14.54,3.99,3.86,0.21,46.64,2.48,1.9,292.13,81.58,81258.33,24,一级
新疆维吾尔自治区,2013-08-07,33.57,34.25,1.18,1.21,0.14,67.02,-0.13,0.14,295.71,28.3,81265.53,48,一级
宁夏回族自治区,2013-08-07,13.68,17.18,5.84,5.8,0.2,58.98,1.23,-0.41,291.53,64.06,83978.9,30,一级
上海市,2013-08-07,59.22,85.75,20.23,32.65,0.77,148.18,2.34,3.46,305.12,59.89,100745.84,91,二级
浙江省,2013-08-07,33.3,49.63,12.95,18.14,0.51,82.48,2.22,3.23,302.82,65.05,97618.06,50,一级
吉林省,2013-08-07,47.37,63.71,11.14,6.17,0.38,84.56,2.38,5.94,298.43,75.49,95702.78,66,二级
江苏省,2013-08-07,38.12,74.15,24.95,25.89,0.75,92.19,3.62,5.58,305.38,56.49,100447.62,63,二级
内蒙古自治区,2013-08-07,21.76,23.27,4.08,3.09,0.18,59.63,3.22,0.56,295.38,53.17,89233.02,32,一级
山东省,2013-08-07,38.03,58.2,24.99,18.53,0.51,90.29,3.05,6.26,304.87,62.48,99206.8,55,二级
河南省,2013-08-07,25.42,38.11,17.36,16.02,0.58,64.09,2.94,6.44,305.36,53.2,97505.79,39,一级
台湾省,2013-08-07,11.88,14.68,6.16,18.39,0.12,46.69,-0.11,0.94,297.38,79.67,92890.81,24,一级
河北省,2013-08-07,52.41,72.65,9.86,15.54,0.64,63.19,1.21,-0.94,299.42,64.61,94289.38,72,二级
四川省,2013-08-07,19.33,22.5,6.42,4.45,0.22,69.78,-0.15,-0.32,289.16,77.18,75326.39,35,一级
海南省,2013-08-07,5.41,10.06,1.32,3.34,0.15,34.5,-4.95,3.15,299.19,87.72,98189.39,18,一级
安徽省,2013-08-07,28.81,47.22,15.63,13.33,0.37,73.84,3.36,6.69,305.05,54.37,99294.69,48,一级
广西壮族自治区,2013-08-07,16.9,22.74,6.57,8.81,0.27,44.64,-3.24,2.7,299.37,77.28,96355.32,25,一级
湖南省,2013-08-07,16.47,20.8,10.35,8.13,0.23,61.39,1.59,6.48,302.31,59.89,96667.98,31,一级
黑龙江省,2013-08-07,40.22,43.58,9.88,4.7,0.32,73.58,0.15,2.75,295.9,81.27,96404.93,57,二级
天津市,2013-08-07,66.5,84.41,9.55,27.53,1.13,65.18,-0.33,0.16,303.05,68.68,99934.42,90,二级
陕西省,2013-08-07,16.33,22.37,8.41,6.01,0.24,63.68,1.13,-2.39,295.47,70.14,88294.46,32,一级
江西省,2013-08-07,16.08,22.62,8.28,7.75,0.23,64.76,1.06,5.17,303.05,61.52,98164.68,33,一级
湖北省,2013-08-07,17.3,24.29,10.83,9.04,0.23,75.84,2.72,6.77,303.31,56.03,95812.65,38,一级
北京市,2013-08-07,34.56,50.28,6.13,16.71,0.48,60.42,1.45,-3.26,300.87,57.06,96469.28,51,二级
辽宁省,2013-08-07,60.22,77.09,15.72,11.05,0.48,83.5,1.03,4.5,299.62,82.05,97660.28,82,二级
广东省,2013-08-07,10.94,17.19,6.48,11.87,0.27,37.25,-4.31,3.18,300.0,82.21,98568.54,19,一级
山西省,2013-08-07,30.78,42.2,15.89,16.08,0.74,53.01,1.13,-2.05,295.5,70.49,87945.28,44,一级
香港特别行政区,2013-08-07,2.72,8.74,2.6,14.1,0.22,27.34,-7.14,2.82,300.55,89.72,100413.35,18,一级
西藏自治区,2013-08-07,14.66,15.06,0.6,0.57,0.14,82.67,-1.39,-0.78,279.68,62.68,57793.81,42,一级
海外,2013-08-07,18.5,19.45,1.64,0.99,0.15,66.48,2.86,0.63,286.23,67.67,74605.44,34,一级
重庆市,2013-08-07,16.4,22.31,11.43,6.55,0.27,64.82,-1.1,7.57,301.5,61.68,92290.84,33,一级
福建省,2013-08-07,12.79,20.85,6.6,12.05,0.24,45.57,0.53,3.11,299.56,75.36,95793.2,23,一级
甘肃省,2013-08-07,15.16,16.87,2.63,3.48,0.18,70.27,2.4,-1.93,290.04,49.99,78697.84,36,一级
青海省,2013-08-07,17.83,18.14,0.72,0.68,0.13,77.6,-0.18,-2.52,280.43,50.81,62808.62,39,一级
贵州省,2013-08-07,12.6,16.77,7.77,4.78,0.2,53.75,0.45,8.34,297.15,72.82,88652.92,27,一级
