province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
云南省,2016-09-22,36.33,49.82,12.38,6.86,0.58,61.59,-1.07,1.5,288.95,82.24,81828.07,52,二级
新疆维吾尔自治区,2016-09-22,7.32,13.19,1.91,1.97,0.19,73.17,0.27,-1.46,289.6,39.25,81944.6,37,一级
宁夏回族自治区,2016-09-22,30.48,49.8,13.37,15.86,0.63,67.93,1.42,4.06,291.7,47.82,84373.63,50,一级
上海市,2016-09-22,15.93,28.8,10.49,34.35,0.54,71.26,-2.28,-1.92,294.41,72.68,101808.14,43,一级
浙江省,2016-09-22,29.84,45.21,9.62,21.59,0.49,79.1,-2.48,-0.84,293.29,80.81,98383.96,46,一级
吉林省,2016-09-22,24.15,37.98,9.18,12.03,0.62,70.78,0.93,5.56,288.6,63.58,97193.82,38,一级
江苏省,2016-09-22,24.67,44.82,11.65,23.03,0.55,79.56,-2.1,0.57,293.92,72.55,101713.19,45,一级
内蒙古自治区,2016-09-22,20.88,29.6,8.21,5.69,0.38,67.12,2.44,1.69,290.22,50.04,90056.82,34,一级
山东省,2016-09-22,53.13,99.33,25.11,32.37,0.95,111.62,0.31,4.27,293.95,54.14,100730.58,75,二级
河南省,2016-09-22,45.79,90.76,17.33,26.57,0.92,101.51,-0.46,3.38,295.36,46.11,98891.83,71,二级
台湾省,2016-09-22,13.37,17.47,4.73,15.38,0.19,68.73,-1.69,-2.13,295.52,77.55,93015.0,35,一级
河北省,2016-09-22,69.41,119.98,22.05,32.08,0.98,91.22,0.81,3.92,291.42,60.21,95456.55,94,二级
四川省,2016-09-22,30.98,42.76,10.05,8.55,0.58,65.12,0.22,1.89,284.46,80.28,75938.46,45,一级
海南省,2016-09-22,17.73,24.07,5.01,3.5,0.29,73.74,-6.77,-4.49,299.33,83.29,98846.88,37,一级
安徽省,2016-09-22,42.08,69.49,12.75,30.92,0.69,90.14,-2.16,0.41,293.95,66.4,100434.05,60,二级
广西壮族自治区,2016-09-22,53.59,71.03,13.39,11.38,0.63,90.52,-3.23,-3.26,296.26,64.42,97036.25,74,二级
湖南省,2016-09-22,52.28,82.26,18.5,17.2,0.8,94.41,-1.99,-0.86,294.52,59.36,97529.08,72,二级
黑龙江省,2016-09-22,18.82,29.32,7.96,8.08,0.46,60.9,1.98,4.9,288.25,65.11,97828.59,31,一级
天津市,2016-09-22,68.98,119.08,24.23,46.07,1.2,98.17,0.32,4.22,295.01,47.99,101428.18,93,二级
陕西省,2016-09-22,32.66,53.76,13.45,15.48,0.81,63.05,1.05,3.18,291.1,61.32,89102.64,52,二级
江西省,2016-09-22,46.14,69.91,19.99,13.53,0.81,92.89,-1.64,-2.43,294.41,71.26,98890.56,64,二级
湖北省,2016-09-22,47.78,74.24,15.14,20.17,0.7,97.05,-0.97,1.41,294.24,57.51,96917.99,66,二级
北京市,2016-09-22,79.72,111.49,11.16,35.15,0.91,68.16,-0.48,1.59,291.59,61.5,97711.48,106,三级
辽宁省,2016-09-22,28.66,47.07,14.18,16.94,0.85,80.95,0.61,5.8,290.46,69.53,99156.72,48,一级
广东省,2016-09-22,42.92,60.51,11.62,16.36,0.7,98.83,-4.03,-3.79,297.71,71.07,99021.53,60,二级
山西省,2016-09-22,46.65,78.12,23.05,24.09,1.09,67.02,2.04,4.12,290.82,55.47,88785.18,65,二级
香港特别行政区,2016-09-22,22.39,34.5,6.7,14.08,0.46,115.45,-7.3,-3.68,299.64,74.44,100770.5,63,二级
西藏自治区,2016-09-22,12.79,13.93,1.7,0.74,0.16,86.91,2.85,0.99,275.83,72.32,57828.98,44,一级
海外,2016-09-22,12.13,15.0,3.43,1.65,0.2,80.06,0.97,-0.88,280.85,73.2,75078.9,41,一级
重庆市,2016-09-22,49.72,63.62,15.03,14.98,0.56,72.06,-1.75,1.9,293.95,62.56,93410.09,69,二级
福建省,2016-09-22,29.38,43.09,9.18,11.46,0.52,77.11,-2.75,-2.13,293.9,82.28,96237.64,44,一级
甘肃省,2016-09-22,13.18,23.84,5.52,7.0,0.36,73.43,0.61,0.61,287.73,46.85,79094.66,37,一级
青海省,2016-09-22,4.56,5.2,0.65,0.94,0.13,84.48,-1.16,-1.11,276.73,60.24,62866.57,43,一级
贵州省,2016-09-22,45.87,67.53,12.56,13.82,0.57,75.0,-1.97,1.88,291.31,68.94,89441.53,64,二级
