province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
贵州省,毕节市,2018-01,40.06,60.6,13.96,18.4,0.91,48.75,58,二级
贵州省,毕节市,2018-02,46.55,66.54,13.53,13.43,0.77,64.45,66,二级
贵州省,毕节市,2018-03,40.59,66.36,10.79,13.68,0.66,72.86,61,二级
贵州省,毕节市,2018-04,34.02,59.03,9.03,11.02,0.51,80.74,55,二级
贵州省,毕节市,2018-05,27.03,46.08,8.02,9.68,0.46,79.08,47,一级
贵州省,毕节市,2018-06,21.34,36.19,6.64,9.87,0.45,70.08,40,一级
贵州省,毕节市,2018-07,18.49,30.93,6.21,8.81,0.37,62.48,35,一级
贵州省,毕节市,2018-08,27.22,43.96,6.88,9.15,0.5,71.11,45,一级
贵州省,毕节市,2018-09,18.93,32.04,8.02,9.19,0.51,56.77,34,一级
贵州省,毕节市,2018-10,21.98,36.55,9.42,12.46,0.57,48.87,37,一级
贵州省,毕节市,2018-11,27.15,42.86,10.83,14.6,0.55,48.04,43,一级
贵州省,毕节市,2018-12,33.31,47.35,16.63,15.92,0.74,37.47,50,一级
贵州省,六盘水市,2018-01,34.39,56.04,14.97,17.77,0.85,50.22,53,二级
贵州省,六盘水市,2018-02,41.47,61.68,15.05,13.93,0.8,59.71,60,二级
贵州省,六盘水市,2018-03,37.6,62.97,11.75,14.54,0.7,72.58,59,二级
贵州省,六盘水市,2018-04,32.04,57.16,10.2,12.15,0.56,78.71,54,二级
贵州省,六盘水市,2018-05,23.87,42.94,9.36,11.22,0.47,74.99,45,一级
贵州省,六盘水市,2018-06,19.9,35.54,7.86,10.4,0.49,68.1,38,一级
贵州省,六盘水市,2018-07,17.77,29.74,6.73,9.2,0.41,60.08,33,一级
贵州省,六盘水市,2018-08,25.94,43.31,8.21,10.83,0.56,70.36,44,一级
贵州省,六盘水市,2018-09,17.56,30.64,8.73,9.56,0.5,56.26,33,一级
贵州省,六盘水市,2018-10,20.93,36.37,10.01,11.61,0.58,52.4,37,一级
贵州省,六盘水市,2018-11,23.84,42.33,12.79,15.75,0.59,49.67,42,一级
贵州省,六盘水市,2018-12,26.0,43.55,17.56,17.08,0.75,36.99,45,一级
贵州省,黔东南苗族侗族自治州,2018-01,40.68,61.66,18.84,13.01,0.93,41.19,60,二级
贵州省,黔东南苗族侗族自治州,2018-02,49.09,73.47,15.79,10.03,0.72,57.35,70,二级
贵州省,黔东南苗族侗族自治州,2018-03,33.38,50.77,13.11,9.15,0.57,60.75,51,二级
贵州省,黔东南苗族侗族自治州,2018-04,32.17,51.85,10.16,6.14,0.45,71.08,51,二级
贵州省,黔东南苗族侗族自治州,2018-05,25.92,41.34,10.38,4.8,0.44,69.87,44,一级
贵州省,黔东南苗族侗族自治州,2018-06,23.4,39.33,10.12,5.38,0.48,66.03,41,一级
贵州省,黔东南苗族侗族自治州,2018-07,17.27,28.09,6.81,4.48,0.39,57.53,32,一级
贵州省,黔东南苗族侗族自治州,2018-08,24.3,40.16,10.79,4.77,0.49,65.34,41,一级
贵州省,黔东南苗族侗族自治州,2018-09,23.0,37.09,12.77,5.2,0.45,60.47,39,一级
贵州省,黔东南苗族侗族自治州,2018-10,28.22,45.4,17.64,7.6,0.52,60.38,46,一级
贵州省,黔东南苗族侗族自治州,2018-11,27.83,45.09,16.93,10.37,0.63,44.08,45,一级
贵州省,黔东南苗族侗族自治州,2018-12,40.57,58.93,22.09,12.8,0.76,37.27,60,二级
贵州省,贵阳市,2018-01,37.77,55.12,16.93,25.6,0.89,35.73,55,二级
贵州省,贵阳市,2018-02,50.49,72.8,17.59,21.14,0.74,60.83,71,二级
贵州省,贵阳市,2018-03,40.95,63.19,10.48,24.83,0.64,62.49,61,二级
贵州省,贵阳市,2018-04,36.12,64.36,7.45,20.69,0.52,74.25,58,二级
贵州省,贵阳市,2018-05,27.8,47.62,6.83,15.52,0.47,75.69,47,一级
贵州省,贵阳市,2018-06,22.15,37.96,4.9,16.3,0.46,60.87,39,一级
贵州省,贵阳市,2018-07,18.12,34.93,4.08,14.4,0.43,53.68,36,一级
贵州省,贵阳市,2018-08,24.48,42.18,4.39,15.24,0.49,59.65,43,一级
贵州省,贵阳市,2018-09,19.76,33.32,5.7,13.85,0.47,49.76,35,一级
贵州省,贵阳市,2018-10,27.34,44.09,8.58,18.48,0.51,46.35,44,一级
贵州省,贵阳市,2018-11,30.23,47.91,10.98,23.36,0.57,35.49,46,一级
贵州省,贵阳市,2018-12,39.67,56.02,21.18,22.13,0.7,30.3,57,二级
贵州省,黔南布依族苗族自治州,2018-01,37.38,54.05,15.73,12.94,0.78,41.97,54,二级
贵州省,黔南布依族苗族自治州,2018-02,46.04,64.19,13.1,9.94,0.62,63.55,65,二级
贵州省,黔南布依族苗族自治州,2018-03,35.72,50.76,10.08,9.53,0.51,69.32,53,二级
贵州省,黔南布依族苗族自治州,2018-04,33.48,53.0,8.16,6.96,0.4,76.85,52,二级
贵州省,黔南布依族苗族自治州,2018-05,24.99,38.04,7.42,5.53,0.37,74.8,43,一级
贵州省,黔南布依族苗族自治州,2018-06,22.75,34.8,7.35,5.92,0.4,65.41,38,一级
贵州省,黔南布依族苗族自治州,2018-07,16.63,25.54,4.75,4.82,0.29,56.15,30,一级
贵州省,黔南布依族苗族自治州,2018-08,25.01,37.36,7.65,5.08,0.39,63.62,39,一级
贵州省,黔南布依族苗族自治州,2018-09,22.39,33.33,9.39,5.04,0.39,58.21,37,一级
贵州省,黔南布依族苗族自治州,2018-10,29.35,42.05,14.4,6.85,0.45,58.53,44,一级
贵州省,黔南布依族苗族自治州,2018-11,29.57,43.87,14.96,10.65,0.51,44.54,45,一级
贵州省,黔南布依族苗族自治州,2018-12,36.82,49.95,19.17,11.28,0.61,39.48,53,二级
贵州省,安顺市,2018-01,33.29,51.0,14.28,13.27,0.73,45.68,51,二级
贵州省,安顺市,2018-02,44.93,66.66,14.18,12.63,0.69,63.21,64,二级
贵州省,安顺市,2018-03,34.88,55.0,9.84,11.13,0.53,74.22,54,二级
贵州省,安顺市,2018-04,33.31,54.69,8.0,8.95,0.43,80.87,53,二级
贵州省,安顺市,2018-05,25.24,40.23,7.12,7.0,0.37,78.26,45,一级
贵州省,安顺市,2018-06,21.86,35.25,5.53,7.66,0.36,68.57,39,一级
贵州省,安顺市,2018-07,15.79,25.77,4.16,5.91,0.28,58.96,32,一级
贵州省,安顺市,2018-08,24.67,40.14,5.52,7.6,0.4,69.37,41,一级
