province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
青海省,玉树藏族自治州,2015-01,1.54,1.89,0.16,0.38,0.16,71.8,37,一级
青海省,玉树藏族自治州,2015-02,1.17,1.43,0.15,0.38,0.13,75.51,39,一级
青海省,玉树藏族自治州,2015-03,2.05,2.43,0.21,0.31,0.12,83.95,43,一级
青海省,玉树藏族自治州,2015-04,5.04,5.41,0.19,0.32,0.13,94.09,49,一级
青海省,玉树藏族自治州,2015-05,6.82,7.22,0.23,0.28,0.12,101.74,54,二级
青海省,玉树藏族自治州,2015-06,7.04,7.3,0.36,0.37,0.11,89.59,47,一级
青海省,玉树藏族自治州,2015-07,8.41,8.58,0.21,0.48,0.1,94.71,49,一级
青海省,玉树藏族自治州,2015-08,12.55,12.85,0.39,0.5,0.12,83.51,43,一级
青海省,玉树藏族自治州,2015-09,7.4,7.68,0.43,0.39,0.13,76.44,39,一级
青海省,玉树藏族自治州,2015-10,2.92,3.08,0.13,0.45,0.12,82.79,42,一级
青海省,玉树藏族自治州,2015-11,1.17,1.47,0.13,0.25,0.13,74.27,38,一级
青海省,玉树藏族自治州,2015-12,1.3,1.59,0.14,0.24,0.14,70.02,36,一级
青海省,海北藏族自治州,2015-01,3.03,4.06,1.37,1.34,0.16,69.14,36,一级
青海省,海北藏族自治州,2015-02,3.43,4.64,1.49,1.37,0.17,69.06,35,一级
青海省,海北藏族自治州,2015-03,6.41,9.8,1.7,1.42,0.16,76.16,39,一级
青海省,海北藏族自治州,2015-04,8.25,10.73,1.26,1.16,0.15,82.96,42,一级
青海省,海北藏族自治州,2015-05,12.87,14.36,1.32,1.07,0.14,90.04,46,一级
青海省,海北藏族自治州,2015-06,14.82,16.49,2.28,1.31,0.14,97.91,53,二级
青海省,海北藏族自治州,2015-07,11.45,12.41,1.45,1.26,0.14,84.65,43,一级
青海省,海北藏族自治州,2015-08,18.93,20.81,2.69,1.39,0.18,88.14,45,一级
青海省,海北藏族自治州,2015-09,16.93,18.74,3.7,2.03,0.19,77.97,42,一级
青海省,海北藏族自治州,2015-10,8.67,9.98,1.9,1.98,0.16,76.91,39,一级
青海省,海北藏族自治州,2015-11,3.59,4.37,1.28,1.48,0.16,76.21,39,一级
青海省,海北藏族自治州,2015-12,2.67,3.31,1.2,1.34,0.17,72.97,37,一级
青海省,果洛藏族自治州,2015-01,2.03,2.91,0.2,0.53,0.13,70.78,36,一级
青海省,果洛藏族自治州,2015-02,1.73,2.49,0.18,0.42,0.13,73.87,38,一级
青海省,果洛藏族自治州,2015-03,3.44,4.35,0.27,0.42,0.12,82.39,42,一级
青海省,果洛藏族自治州,2015-04,5.71,6.33,0.39,0.68,0.13,95.13,49,一级
青海省,果洛藏族自治州,2015-05,10.77,11.09,0.8,0.79,0.13,99.7,53,二级
青海省,果洛藏族自治州,2015-06,11.97,12.58,1.38,1.07,0.12,89.25,47,一级
青海省,果洛藏族自治州,2015-07,10.91,11.82,0.74,1.51,0.12,89.89,46,一级
青海省,果洛藏族自治州,2015-08,18.08,19.69,1.7,1.81,0.14,83.62,44,一级
