province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
青海省,玉树藏族自治州,2013-01,0.81,0.9,0.14,0.19,0.12,74.74,38,一级
青海省,玉树藏族自治州,2013-02,1.44,1.56,0.22,0.17,0.12,78.08,40,一级
青海省,玉树藏族自治州,2013-03,2.34,2.45,0.15,0.18,0.13,89.08,46,一级
青海省,玉树藏族自治州,2013-04,7.56,7.75,0.28,0.2,0.12,100.1,52,二级
青海省,玉树藏族自治州,2013-05,8.67,8.83,0.35,0.22,0.12,98.21,52,二级
青海省,玉树藏族自治州,2013-06,8.45,8.65,0.35,0.27,0.11,95.23,50,一级
青海省,玉树藏族自治州,2013-07,9.03,9.27,0.41,0.37,0.11,81.92,42,一级
青海省,玉树藏族自治州,2013-08,10.5,10.68,0.34,0.37,0.1,92.83,48,一级
青海省,玉树藏族自治州,2013-09,7.38,7.56,0.41,0.3,0.12,86.7,44,一级
青海省,玉树藏族自治州,2013-10,2.59,2.68,0.2,0.27,0.11,85.39,44,一级
青海省,玉树藏族自治州,2013-11,1.02,1.11,0.12,0.26,0.12,77.08,40,一级
青海省,玉树藏族自治州,2013-12,1.04,1.14,0.16,0.22,0.12,71.45,37,一级
青海省,海北藏族自治州,2013-01,2.96,3.61,1.36,1.24,0.17,69.86,36,一级
青海省,海北藏族自治州,2013-02,3.61,5.09,1.79,1.38,0.16,63.62,33,一级
青海省,海北藏族自治州,2013-03,7.53,9.12,1.51,1.17,0.16,75.86,39,一级
青海省,海北藏族自治州,2013-04,15.34,16.48,1.59,1.16,0.14,84.32,45,一级
青海省,海北藏族自治州,2013-05,18.58,19.43,1.82,1.1,0.14,91.23,50,一级
青海省,海北藏族自治州,2013-06,16.8,17.62,1.99,1.2,0.13,86.19,46,一级
青海省,海北藏族自治州,2013-07,16.21,17.19,2.34,1.33,0.13,73.66,38,一级
青海省,海北藏族自治州,2013-08,16.99,18.1,2.55,1.36,0.14,78.17,40,一级
青海省,海北藏族自治州,2013-09,16.86,17.85,2.7,1.44,0.15,78.73,41,一级
青海省,海北藏族自治州,2013-10,8.99,10.0,2.25,1.81,0.15,77.83,40,一级
青海省,海北藏族自治州,2013-11,4.07,5.11,1.56,1.5,0.16,78.26,40,一级
青海省,海北藏族自治州,2013-12,2.52,3.12,1.25,1.29,0.18,71.18,37,一级
青海省,果洛藏族自治州,2013-01,1.01,1.13,0.18,0.39,0.12,73.54,38,一级
青海省,果洛藏族自治州,2013-02,2.09,2.24,0.27,0.35,0.12,77.08,40,一级
青海省,果洛藏族自治州,2013-03,5.87,6.01,0.25,0.34,0.13,88.04,45,一级
青海省,果洛藏族自治州,2013-04,11.52,11.74,0.45,0.38,0.13,98.23,52,二级
青海省,果洛藏族自治州,2013-05,12.73,13.04,0.98,0.45,0.13,95.01,50,一级
青海省,果洛藏族自治州,2013-06,12.13,12.41,0.85,0.51,0.11,96.82,51,二级
青海省,果洛藏族自治州,2013-07,13.63,14.02,1.46,0.71,0.12,79.36,41,一级
青海省,果洛藏族自治州,2013-08,12.14,12.41,0.62,0.69,0.11,87.46,45,一级
青海省,果洛藏族自治州,2013-09,13.34,13.73,1.5,0.63,0.14,81.9,42,一级
青海省,果洛藏族自治州,2013-10,4.8,4.97,0.5,0.52,0.12,84.54,43,一级
青海省,果洛藏族自治州,2013-11,1.14,1.24,0.14,0.43,0.12,76.8,39,一级
青海省,果洛藏族自治州,2013-12,1.07,1.17,0.18,0.43,0.12,69.45,36,一级
青海省,黄南藏族自治州,2013-01,3.44,3.94,1.04,1.16,0.16,68.67,35,一级
青海省,黄南藏族自治州,2013-02,5.15,5.84,1.42,1.27,0.15,67.44,35,一级
青海省,黄南藏族自治州,2013-03,13.27,14.28,1.65,1.18,0.16,78.44,42,一级
青海省,黄南藏族自治州,2013-04,20.09,20.85,1.7,1.1,0.14,88.79,47,一级
青海省,黄南藏族自治州,2013-05,19.33,20.13,2.76,1.08,0.15,91.42,49,一级
青海省,黄南藏族自治州,2013-06,17.89,18.65,2.77,1.11,0.13,89.11,47,一级
青海省,黄南藏族自治州,2013-07,19.56,20.43,3.49,1.31,0.15,75.79,39,一级
青海省,黄南藏族自治州,2013-08,16.9,17.62,1.94,1.13,0.13,79.64,41,一级
青海省,黄南藏族自治州,2013-09,20.35,21.32,3.75,1.29,0.17,76.78,40,一级
青海省,黄南藏族自治州,2013-10,10.58,11.33,2.35,1.4,0.15,78.83,41,一级
青海省,黄南藏族自治州,2013-11,3.92,4.51,1.25,1.27,0.14,76.16,39,一级
青海省,黄南藏族自治州,2013-12,2.82,3.27,0.88,1.16,0.15,66.56,34,一级
青海省,海西蒙古族藏族自治州,2013-01,1.21,1.35,0.43,0.36,0.13,68.55,35,一级
青海省,海西蒙古族藏族自治州,2013-02,1.7,1.84,0.41,0.33,0.12,67.0,34,一级
青海省,海西蒙古族藏族自治州,2013-03,7.07,7.18,0.3,0.29,0.13,81.65,42,一级
青海省,海西蒙古族藏族自治州,2013-04,18.27,18.41,0.35,0.31,0.12,90.26,50,一级
青海省,海西蒙古族藏族自治州,2013-05,19.44,19.62,0.49,0.32,0.12,95.69,51,二级
青海省,海西蒙古族藏族自治州,2013-06,14.6,14.77,0.39,0.37,0.1,90.84,48,一级
青海省,海西蒙古族藏族自治州,2013-07,13.98,14.18,0.46,0.43,0.11,75.92,39,一级
青海省,海西蒙古族藏族自治州,2013-08,17.77,18.0,0.49,0.42,0.11,86.81,45,一级
青海省,海西蒙古族藏族自治州,2013-09,13.81,14.01,0.5,0.38,0.12,84.33,43,一级
青海省,海西蒙古族藏族自治州,2013-10,5.33,5.49,0.39,0.4,0.12,81.5,42,一级
青海省,海西蒙古族藏族自治州,2013-11,1.88,2.07,0.41,0.45,0.12,74.97,39,一级
青海省,海西蒙古族藏族自治州,2013-12,1.5,1.68,0.42,0.41,0.13,66.44,34,一级
青海省,海东市,2013-01,35.43,48.68,14.87,13.31,1.02,50.24,52,二级
青海省,海东市,2013-02,32.15,55.6,13.83,10.26,0.7,48.31,52,二级
青海省,海东市,2013-03,42.26,78.84,9.27,7.57,0.55,62.31,70,二级
青海省,海东市,2013-04,33.22,52.07,6.47,5.63,0.27,76.33,53,二级
青海省,海东市,2013-05,31.26,40.43,5.93,5.03,0.28,80.83,51,二级
青海省,海东市,2013-06,27.91,35.63,7.06,5.13,0.32,80.86,47,一级
青海省,海东市,2013-07,25.48,33.22,6.43,6.37,0.32,70.57,41,一级
青海省,海东市,2013-08,26.49,33.76,8.52,5.56,0.35,76.01,42,一级
青海省,海东市,2013-09,30.38,37.03,8.94,7.17,0.34,70.32,46,一级
青海省,海东市,2013-10,25.42,35.27,11.49,11.21,0.42,61.83,40,一级
青海省,海东市,2013-11,28.22,43.35,14.7,15.29,0.7,58.0,45,一级
青海省,海东市,2013-12,30.58,43.34,17.09,16.71,0.94,51.05,46,一级
青海省,西宁市,2013-01,31.83,51.37,20.83,12.58,1.02,55.07,51,二级
青海省,西宁市,2013-02,28.28,65.81,24.05,9.02,0.68,51.87,57,二级
青海省,西宁市,2013-03,45.7,109.89,14.14,8.36,0.59,63.27,87,二级
青海省,西宁市,2013-04,37.21,78.65,12.31,8.59,0.37,77.01,67,二级
青海省,西宁市,2013-05,29.98,47.85,8.8,8.31,0.42,80.1,51,二级
青海省,西宁市,2013-06,26.83,41.29,10.69,7.87,0.53,78.8,48,一级
青海省,西宁市,2013-07,28.25,43.49,9.97,10.25,0.54,64.4,45,一级
青海省,西宁市,2013-08,30.07,46.91,14.98,8.85,0.71,72.88,48,一级
青海省,西宁市,2013-09,30.02,43.48,12.48,11.66,0.54,65.88,46,一级
青海省,西宁市,2013-10,22.29,38.89,13.86,14.32,0.55,60.95,41,一级
青海省,西宁市,2013-11,21.9,39.18,16.31,15.24,0.68,62.96,43,一级
青海省,西宁市,2013-12,20.65,34.42,20.8,15.85,0.87,57.45,38,一级
青海省,海南藏族自治州,2013-01,2.09,2.45,0.68,0.71,0.14,70.51,36,一级
青海省,海南藏族自治州,2013-02,3.56,4.13,0.78,0.77,0.13,67.23,35,一级
青海省,海南藏族自治州,2013-03,15.6,16.55,1.03,0.85,0.15,78.94,43,一级
青海省,海南藏族自治州,2013-04,24.22,25.04,1.32,0.97,0.14,87.58,49,一级
青海省,海南藏族自治州,2013-05,19.38,20.11,1.92,0.95,0.14,91.87,49,一级
青海省,海南藏族自治州,2013-06,18.12,18.82,2.04,1.07,0.13,89.84,46,一级
青海省,海南藏族自治州,2013-07,17.65,18.52,2.61,1.25,0.14,76.29,40,一级
青海省,海南藏族自治州,2013-08,17.79,18.58,1.75,1.17,0.13,81.01,42,一级
青海省,海南藏族自治州,2013-09,18.91,19.8,2.7,1.18,0.15,77.83,40,一级
青海省,海南藏族自治州,2013-10,9.54,10.15,1.52,1.1,0.14,80.08,41,一级
青海省,海南藏族自治州,2013-11,2.85,3.34,0.84,0.95,0.13,78.02,40,一级
青海省,海南藏族自治州,2013-12,1.93,2.28,0.57,0.76,0.14,69.03,36,一级
