province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
河南省,鹤壁市,2013-01,217.26,321.99,110.29,71.55,4.03,15.05,271,五级
河南省,鹤壁市,2013-02,150.09,208.96,74.05,43.47,2.11,24.72,190,四级
河南省,鹤壁市,2013-03,84.34,154.21,54.07,35.49,1.59,38.6,119,三级
河南省,鹤壁市,2013-04,76.0,133.07,48.13,37.51,1.6,48.75,107,三级
河南省,鹤壁市,2013-05,85.41,141.94,38.8,34.15,1.24,68.78,120,三级
河南省,鹤壁市,2013-06,88.18,129.57,31.55,30.79,1.18,83.8,119,三级
河南省,鹤壁市,2013-07,73.74,116.12,30.53,28.59,1.31,60.05,100,二级
河南省,鹤壁市,2013-08,44.42,85.42,28.2,29.57,1.34,75.76,71,二级
河南省,鹤壁市,2013-09,74.07,119.77,31.71,37.77,1.85,60.43,103,三级
河南省,鹤壁市,2013-10,119.55,183.33,48.16,49.27,2.32,42.8,158,四级
河南省,鹤壁市,2013-11,85.33,132.19,61.19,51.75,2.39,21.65,117,三级
河南省,鹤壁市,2013-12,156.67,196.43,71.78,76.51,3.96,12.95,195,四级
河南省,焦作市,2013-01,199.81,281.56,69.95,54.37,5.37,17.11,245,五级
河南省,焦作市,2013-02,138.4,191.32,56.5,40.62,2.02,26.46,177,四级
河南省,焦作市,2013-03,82.59,144.94,47.31,40.73,2.03,33.44,116,三级
河南省,焦作市,2013-04,73.12,119.06,49.26,37.28,2.51,47.69,102,三级
河南省,焦作市,2013-05,85.98,131.46,38.21,45.56,1.41,62.81,118,三级
河南省,焦作市,2013-06,97.68,149.65,27.06,35.05,1.35,62.08,130,三级
河南省,焦作市,2013-07,75.9,123.32,23.14,33.25,1.6,39.45,103,三级
河南省,焦作市,2013-08,42.04,80.99,25.78,37.18,1.92,60.45,69,二级
河南省,焦作市,2013-09,68.23,103.38,30.48,38.75,3.07,46.33,98,二级
河南省,焦作市,2013-10,128.21,161.58,53.79,46.96,3.25,34.98,168,四级
河南省,焦作市,2013-11,64.76,106.51,61.08,47.93,2.33,20.65,95,二级
河南省,焦作市,2013-12,104.95,159.64,77.32,55.41,3.09,15.56,139,三级
河南省,平顶山市,2013-01,184.28,246.4,68.39,50.53,3.61,21.19,228,五级
河南省,平顶山市,2013-02,148.7,195.78,52.24,36.89,2.88,30.72,189,四级
河南省,平顶山市,2013-03,71.15,110.74,34.92,29.97,1.57,39.54,99,二级
河南省,平顶山市,2013-04,67.06,96.26,33.72,28.14,1.21,52.7,92,二级
河南省,平顶山市,2013-05,72.24,95.1,31.63,30.65,1.02,71.29,98,二级
河南省,平顶山市,2013-06,71.26,96.11,28.0,27.2,1.06,75.43,97,二级
河南省,平顶山市,2013-07,52.0,74.01,21.91,23.19,0.84,59.9,73,二级
河南省,平顶山市,2013-08,44.36,65.6,26.16,23.87,1.03,67.22,64,二级
河南省,平顶山市,2013-09,78.64,97.52,31.42,29.11,1.64,66.43,107,三级
河南省,平顶山市,2013-10,124.31,132.28,45.0,38.22,1.96,46.59,163,四级
河南省,平顶山市,2013-11,94.51,127.5,52.71,48.82,1.55,27.42,128,三级
河南省,平顶山市,2013-12,150.95,196.25,70.32,57.66,1.96,22.71,189,四级
河南省,漯河市,2013-01,208.56,284.32,62.54,51.5,3.76,22.38,253,五级
河南省,漯河市,2013-02,158.29,205.36,47.13,34.81,3.06,32.33,201,五级
河南省,漯河市,2013-03,77.74,123.49,33.65,30.53,1.67,38.68,108,三级
河南省,漯河市,2013-04,72.6,106.5,33.45,30.53,1.47,49.29,99,二级
河南省,漯河市,2013-05,72.54,98.98,30.33,31.97,1.11,68.25,99,二级
河南省,漯河市,2013-06,67.76,92.67,24.99,27.74,1.15,73.67,93,二级
河南省,漯河市,2013-07,51.1,73.37,21.73,23.79,0.89,57.16,72,二级
河南省,漯河市,2013-08,44.28,65.14,25.09,25.02,1.08,63.28,64,二级
河南省,漯河市,2013-09,82.94,105.96,31.19,31.87,1.43,62.79,112,三级
河南省,漯河市,2013-10,118.97,142.38,40.15,36.46,1.83,41.79,156,四级
河南省,漯河市,2013-11,120.59,159.8,54.35,45.63,1.48,20.76,161,四级
河南省,漯河市,2013-12,174.96,248.61,70.22,53.88,1.94,14.39,220,五级
河南省,济源市,2013-01,156.06,205.71,74.19,45.94,3.35,23.72,197,四级
河南省,济源市,2013-02,125.1,164.64,56.43,37.68,1.82,28.22,162,四级
河南省,济源市,2013-03,72.27,111.1,43.71,33.52,1.48,36.36,100,二级
河南省,济源市,2013-04,60.87,83.88,34.99,25.73,1.21,53.81,83,二级
河南省,济源市,2013-05,76.33,100.47,35.9,32.74,0.99,69.43,103,三级
河南省,济源市,2013-06,85.94,117.89,32.44,29.75,1.04,71.99,115,三级
河南省,济源市,2013-07,69.33,100.96,27.67,28.64,1.13,51.62,94,二级
河南省,济源市,2013-08,44.46,66.78,29.98,29.9,1.43,63.08,64,二级
河南省,济源市,2013-09,68.89,89.41,26.92,26.25,2.44,54.63,96,二级
河南省,济源市,2013-10,117.06,121.2,42.41,34.35,2.24,41.76,154,四级
河南省,济源市,2013-11,64.03,90.36,49.16,37.18,1.83,30.05,91,二级
河南省,济源市,2013-12,91.61,119.31,53.54,41.08,2.77,26.72,124,三级
河南省,驻马店市,2013-01,182.58,215.39,43.81,33.06,1.97,24.07,228,五级
河南省,驻马店市,2013-02,158.56,182.75,38.48,28.94,1.56,32.25,203,五级
河南省,驻马店市,2013-03,74.36,88.42,28.16,23.03,0.75,39.54,100,二级
河南省,驻马店市,2013-04,68.74,79.66,26.29,22.25,0.6,49.44,93,二级
河南省,驻马店市,2013-05,66.39,75.5,26.43,21.37,0.51,69.21,90,二级
河南省,驻马店市,2013-06,56.73,65.87,23.85,19.12,0.48,78.38,78,二级
河南省,驻马店市,2013-07,39.03,46.05,25.34,18.1,0.38,66.75,56,二级
河南省,驻马店市,2013-08,38.65,46.08,23.15,19.63,0.43,64.29,56,二级
河南省,驻马店市,2013-09,81.38,93.14,26.98,21.12,0.66,65.18,110,三级
