province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
西藏自治区,林芝市,2016-01,6.25,6.91,0.77,1.44,0.15,77.24,40,一级
西藏自治区,林芝市,2016-02,11.0,12.19,1.43,1.36,0.17,80.53,42,一级
西藏自治区,林芝市,2016-03,12.75,14.41,1.35,1.27,0.17,91.37,47,一级
西藏自治区,林芝市,2016-04,13.87,15.02,1.33,1.23,0.16,93.33,48,一级
西藏自治区,林芝市,2016-05,15.83,17.17,1.57,1.19,0.17,98.55,52,二级
西藏自治区,林芝市,2016-06,17.32,18.46,1.47,1.46,0.16,83.16,43,一级
西藏自治区,林芝市,2016-07,13.27,14.07,1.18,1.69,0.14,67.1,35,一级
西藏自治区,林芝市,2016-08,20.78,22.04,1.55,1.37,0.13,97.2,52,二级
西藏自治区,林芝市,2016-09,22.03,23.42,2.54,1.53,0.17,80.31,42,一级
西藏自治区,林芝市,2016-10,12.36,13.26,1.37,1.42,0.14,81.61,42,一级
西藏自治区,林芝市,2016-11,4.11,5.09,0.34,1.63,0.13,75.76,39,一级
西藏自治区,林芝市,2016-12,3.86,4.74,0.48,1.76,0.13,72.22,37,一级
西藏自治区,日喀则市,2016-01,2.44,2.84,0.25,0.74,0.13,82.6,42,一级
西藏自治区,日喀则市,2016-02,3.18,3.86,0.33,0.42,0.11,80.31,42,一级
西藏自治区,日喀则市,2016-03,3.52,4.0,0.38,0.43,0.12,90.47,46,一级
西藏自治区,日喀则市,2016-04,8.66,9.9,0.5,0.42,0.13,102.25,53,二级
西藏自治区,日喀则市,2016-05,9.28,9.96,0.9,0.44,0.15,115.83,64,二级
西藏自治区,日喀则市,2016-06,12.63,13.56,1.32,0.48,0.16,111.67,61,二级
西藏自治区,日喀则市,2016-07,12.62,13.56,1.54,0.69,0.15,97.45,51,二级
西藏自治区,日喀则市,2016-08,13.68,14.49,0.95,0.75,0.12,124.73,73,二级
西藏自治区,日喀则市,2016-09,11.38,12.15,1.03,0.67,0.15,106.84,59,二级
西藏自治区,日喀则市,2016-10,7.64,8.35,0.51,0.76,0.12,87.29,45,一级
西藏自治区,日喀则市,2016-11,2.6,2.93,0.15,0.94,0.12,78.38,40,一级
西藏自治区,日喀则市,2016-12,2.93,3.37,0.17,0.87,0.13,75.43,39,一级
西藏自治区,阿里地区,2016-01,0.98,1.18,0.11,0.69,0.14,78.73,40,一级
西藏自治区,阿里地区,2016-02,2.08,2.36,0.32,0.48,0.12,76.77,40,一级
西藏自治区,阿里地区,2016-03,1.69,1.9,0.22,0.4,0.13,87.86,45,一级
西藏自治区,阿里地区,2016-04,3.28,3.58,0.33,0.32,0.13,95.73,49,一级
西藏自治区,阿里地区,2016-05,3.89,4.13,0.31,0.31,0.13,111.78,61,二级
西藏自治区,阿里地区,2016-06,6.57,7.0,0.46,0.32,0.12,93.58,48,一级
西藏自治区,阿里地区,2016-07,8.13,8.5,0.69,0.39,0.14,81.08,42,一级
西藏自治区,阿里地区,2016-08,11.04,11.62,0.72,0.54,0.12,107.97,59,二级
西藏自治区,阿里地区,2016-09,3.51,3.78,0.43,0.33,0.13,90.68,46,一级
西藏自治区,阿里地区,2016-10,2.61,2.91,0.31,0.44,0.12,87.93,45,一级
西藏自治区,阿里地区,2016-11,0.89,1.21,0.13,0.8,0.13,79.88,41,一级
西藏自治区,阿里地区,2016-12,0.91,1.19,0.13,0.86,0.13,73.14,38,一级
西藏自治区,那曲地区,2016-01,0.78,0.78,0.06,0.27,0.14,78.39,40,一级
西藏自治区,那曲地区,2016-02,1.39,1.54,0.17,0.21,0.13,79.21,41,一级
西藏自治区,那曲地区,2016-03,1.72,1.84,0.14,0.23,0.13,89.73,46,一级
西藏自治区,那曲地区,2016-04,4.62,5.11,0.17,0.23,0.13,96.97,50,一级
西藏自治区,那曲地区,2016-05,5.45,6.0,0.26,0.23,0.14,109.91,60,二级
西藏自治区,那曲地区,2016-06,7.03,7.46,0.41,0.27,0.14,88.51,45,一级
西藏自治区,那曲地区,2016-07,7.31,8.22,0.5,0.35,0.12,80.02,41,一级
西藏自治区,那曲地区,2016-08,10.53,11.77,0.52,0.32,0.11,117.29,67,二级
西藏自治区,那曲地区,2016-09,4.89,5.38,0.34,0.26,0.14,86.73,44,一级
西藏自治区,那曲地区,2016-10,4.2,4.79,0.18,0.33,0.13,86.71,44,一级
西藏自治区,那曲地区,2016-11,0.84,0.74,0.05,0.19,0.13,78.72,40,一级
西藏自治区,那曲地区,2016-12,0.66,0.58,0.05,0.2,0.12,71.82,37,一级
西藏自治区,拉萨市,2016-01,3.7,6.99,0.18,2.28,0.18,81.33,42,一级
西藏自治区,拉萨市,2016-02,4.54,9.24,0.21,1.3,0.15,82.22,43,一级
西藏自治区,拉萨市,2016-03,4.54,9.44,0.37,2.01,0.16,92.01,47,一级
西藏自治区,拉萨市,2016-04,14.95,23.92,0.47,2.21,0.16,101.71,54,二级
西藏自治区,拉萨市,2016-05,9.01,14.2,0.93,2.1,0.17,114.78,63,二级
西藏自治区,拉萨市,2016-06,11.05,14.59,1.52,2.31,0.18,108.47,59,二级
西藏自治区,拉萨市,2016-07,10.4,14.08,1.54,2.45,0.16,88.68,45,一级
西藏自治区,拉萨市,2016-08,12.13,17.97,1.04,2.89,0.14,114.63,64,二级
西藏自治区,拉萨市,2016-09,11.44,15.22,1.12,2.75,0.16,96.22,51,二级
西藏自治区,拉萨市,2016-10,8.34,15.32,0.48,3.38,0.15,85.66,44,一级
西藏自治区,拉萨市,2016-11,6.45,15.79,0.08,5.21,0.19,76.09,39,一级
西藏自治区,拉萨市,2016-12,7.17,17.76,0.09,4.97,0.21,72.08,37,一级
西藏自治区,昌都市,2016-01,3.22,3.63,0.31,0.79,0.16,76.94,40,一级
西藏自治区,昌都市,2016-02,4.69,5.26,0.52,0.56,0.14,80.03,42,一级
