province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
重庆市,2013-01-01,57.19,77.76,33.15,17.37,0.82,53.14,-1.29,0.18,276.77,34.31,93586.62,78,二级
重庆市,2013-01-02,65.7,92.72,29.43,17.49,0.78,42.85,-6.04,0.98,276.76,50.71,93821.65,89,二级
重庆市,2013-01-03,48.66,67.95,20.55,16.15,0.79,34.02,-5.36,2.43,272.4,51.35,94666.16,68,二级
重庆市,2013-01-04,53.11,63.01,22.93,10.87,0.7,39.39,-4.37,2.46,272.06,51.33,93983.29,73,二级
重庆市,2013-01-05,68.53,81.81,25.55,10.91,0.81,42.17,-2.9,0.74,273.54,52.26,93740.1,92,二级
重庆市,2013-01-06,84.07,106.4,34.34,14.76,0.9,41.75,-2.65,1.18,273.59,59.16,93813.03,112,三级
重庆市,2013-01-07,88.92,112.16,35.84,12.21,0.9,53.01,-1.25,-0.08,274.19,64.1,93709.28,118,三级
重庆市,2013-01-08,95.51,118.28,37.38,12.65,0.98,50.03,-2.21,-0.96,274.81,67.64,93898.58,126,三级
重庆市,2013-01-09,121.84,156.24,44.49,16.69,1.11,40.19,-2.64,1.57,274.93,55.72,94089.05,160,四级
重庆市,2013-01-10,139.35,167.43,41.88,19.3,1.17,40.24,-3.18,1.98,275.27,50.26,93929.01,185,四级
重庆市,2013-01-11,122.23,150.34,46.16,12.38,1.24,50.16,0.28,-0.74,276.8,56.38,94077.52,161,四级
重庆市,2013-01-12,115.9,129.43,41.8,13.58,1.07,48.49,-1.94,1.58,278.28,51.04,93776.1,152,四级
重庆市,2013-01-13,150.85,151.15,45.99,17.73,1.21,48.5,-1.72,0.53,279.8,49.63,93355.86,201,五级
重庆市,2013-01-14,132.76,155.02,43.45,13.63,1.2,44.77,-4.05,1.84,280.22,51.39,93575.62,176,四级
重庆市,2013-01-15,137.17,159.9,39.45,12.39,1.14,44.35,-0.53,0.18,279.34,65.61,93857.54,182,四级
重庆市,2013-01-16,133.78,160.91,40.35,13.75,1.2,43.14,-2.38,0.18,278.72,74.25,94038.12,177,四级
重庆市,2013-01-17,126.46,158.63,40.03,21.81,1.25,34.09,-3.38,1.94,278.51,61.18,94586.31,167,四级
重庆市,2013-01-18,99.11,132.59,33.49,27.42,1.14,36.04,-3.71,3.52,278.35,47.43,94247.0,131,三级
重庆市,2013-01-19,99.43,137.14,32.23,22.22,1.13,36.98,-3.86,4.13,279.72,64.51,93291.71,131,三级
重庆市,2013-01-20,110.32,143.28,32.35,16.57,1.05,35.24,-2.44,0.21,279.77,78.95,93355.16,145,三级
重庆市,2013-01-21,92.45,114.63,34.04,14.44,1.13,38.34,-1.38,-0.61,278.07,74.98,93910.19,122,三级
重庆市,2013-01-22,107.49,129.28,37.08,15.02,1.04,44.57,-1.8,0.54,278.39,70.33,93985.78,141,三级
重庆市,2013-01-23,99.02,120.39,39.27,15.38,1.01,50.45,-0.81,0.42,280.49,60.84,93665.32,131,三级
重庆市,2013-01-24,64.68,82.72,23.0,14.33,0.7,50.98,-1.14,-2.35,281.01,40.7,93921.02,88,二级
重庆市,2013-01-25,70.28,94.12,29.31,19.1,0.83,45.43,-2.01,1.77,280.94,45.35,93738.91,95,二级
重庆市,2013-01-26,64.33,92.21,29.93,14.97,0.73,55.66,-1.23,-0.75,282.2,43.07,93764.15,87,二级
重庆市,2013-01-27,90.72,124.89,36.25,23.33,0.84,47.58,-2.11,2.13,282.75,45.38,94010.53,120,三级
重庆市,2013-01-28,105.74,142.16,38.39,21.61,0.95,40.8,-3.31,2.87,282.03,53.38,93591.84,139,三级
重庆市,2013-01-29,78.49,97.82,29.99,12.04,0.81,53.04,-3.5,2.16,283.45,58.43,93488.08,105,三级
重庆市,2013-01-30,98.56,117.82,32.2,17.09,1.01,40.53,-2.16,1.93,283.88,77.17,93393.72,130,三级
重庆市,2013-01-31,98.16,120.98,31.67,15.17,0.89,40.76,-1.49,-0.4,285.4,77.08,93174.99,129,三级
重庆市,2013-02-01,101.23,124.98,31.97,13.47,0.96,44.1,-2.47,0.4,284.72,75.65,93569.88,133,三级
重庆市,2013-02-02,146.61,160.96,36.0,17.77,1.01,35.14,-4.16,2.12,282.82,80.78,93840.76,196,四级
重庆市,2013-02-03,115.06,127.27,26.84,14.25,0.91,44.56,-0.45,3.96,286.73,66.71,92980.66,151,四级
重庆市,2013-02-04,88.5,108.97,24.77,12.03,0.84,48.58,-3.6,1.16,285.35,71.29,93114.14,117,三级
重庆市,2013-02-05,89.58,106.98,24.63,13.18,0.83,49.94,-1.89,-0.48,284.89,72.5,93403.91,119,三级
重庆市,2013-02-06,103.01,120.11,25.58,15.51,0.86,37.32,-4.6,1.46,283.76,73.62,93238.11,136,三级
重庆市,2013-02-07,91.46,99.57,25.13,14.38,0.87,31.6,-6.5,0.98,279.42,76.88,93476.74,121,三级
重庆市,2013-02-08,31.08,34.11,14.56,7.33,0.54,53.16,-4.71,1.29,273.3,73.52,94282.14,45,一级
重庆市,2013-02-09,46.41,49.53,18.59,6.79,0.64,52.72,-0.65,1.0,275.77,65.49,94035.01,65,二级
重庆市,2013-02-10,75.91,87.16,23.19,7.45,0.72,60.66,-3.57,0.97,279.76,57.68,93433.63,102,三级
重庆市,2013-02-11,74.57,83.4,21.95,7.6,0.71,59.82,-4.81,1.13,278.67,68.85,93619.94,100,二级
重庆市,2013-02-12,86.53,96.78,23.19,8.54,0.77,54.05,-2.69,1.05,277.89,64.75,94125.23,115,三级
重庆市,2013-02-13,82.63,93.74,24.6,8.1,0.77,51.5,-4.14,2.78,278.23,62.7,93523.25,110,三级
重庆市,2013-02-14,82.68,94.27,24.65,7.51,0.75,52.81,-2.85,-0.89,280.02,61.88,93400.56,110,三级
重庆市,2013-02-15,89.56,99.83,29.74,8.27,0.74,52.85,-2.98,2.0,280.49,50.19,93829.77,119,三级
重庆市,2013-02-16,90.66,101.31,27.09,8.8,0.76,60.3,-4.53,3.82,282.71,45.36,92994.68,120,三级
重庆市,2013-02-17,80.89,95.44,22.56,7.79,0.72,70.1,-3.27,0.17,283.66,58.09,92731.2,108,三级
重庆市,2013-02-18,95.48,109.72,27.82,12.16,0.83,46.45,-4.64,-0.46,280.1,78.01,92999.5,126,三级
重庆市,2013-02-19,50.38,58.36,20.27,7.28,0.68,57.3,-3.16,0.55,276.57,75.4,93857.62,70,二级
