province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
云南省,临沧市,2013-01,22.93,25.19,5.37,2.24,0.29,75.32,42,一级
云南省,临沧市,2013-02,20.59,23.06,3.23,2.38,0.24,85.75,44,一级
云南省,临沧市,2013-03,45.52,52.37,5.19,2.66,0.4,112.89,69,二级
云南省,临沧市,2013-04,24.25,26.63,4.02,2.18,0.24,96.03,49,一级
云南省,临沧市,2013-05,17.84,18.99,2.91,1.75,0.2,69.53,36,一级
云南省,临沧市,2013-06,15.34,16.12,2.68,1.98,0.16,60.76,31,一级
云南省,临沧市,2013-07,10.93,11.58,2.27,2.03,0.15,45.29,24,一级
云南省,临沧市,2013-08,19.79,20.9,4.63,2.46,0.18,56.37,32,一级
云南省,临沧市,2013-09,29.68,31.18,7.44,2.56,0.22,69.25,45,一级
云南省,临沧市,2013-10,29.36,31.24,10.41,2.47,0.25,75.06,46,一级
云南省,临沧市,2013-11,24.48,26.3,8.31,2.65,0.24,65.44,39,一级
云南省,临沧市,2013-12,27.8,30.17,9.63,2.74,0.29,69.43,42,一级
云南省,昭通市,2013-01,110.44,122.74,36.77,7.96,0.86,58.68,146,三级
云南省,昭通市,2013-02,75.74,83.37,25.18,6.45,0.57,64.05,102,三级
云南省,昭通市,2013-03,52.55,58.2,19.86,5.37,0.4,77.24,73,二级
云南省,昭通市,2013-04,47.37,51.74,19.07,5.43,0.35,81.34,67,二级
云南省,昭通市,2013-05,50.08,54.19,18.55,5.64,0.35,85.3,70,二级
云南省,昭通市,2013-06,45.71,49.45,16.93,5.32,0.3,91.2,65,二级
云南省,昭通市,2013-07,32.18,35.06,13.69,5.6,0.26,75.59,48,一级
云南省,昭通市,2013-08,37.37,40.59,13.57,5.13,0.27,78.1,54,二级
云南省,昭通市,2013-09,62.47,67.9,25.13,7.29,0.41,76.12,85,二级
云南省,昭通市,2013-10,61.08,71.48,24.57,8.31,0.49,66.57,84,二级
云南省,昭通市,2013-11,62.91,78.16,27.18,11.4,0.77,43.71,86,二级
云南省,昭通市,2013-12,86.63,99.11,30.25,14.48,1.33,44.25,116,三级
云南省,怒江傈僳族自治州,2013-01,11.82,13.43,1.99,1.21,0.18,76.69,39,一级
云南省,怒江傈僳族自治州,2013-02,12.02,13.74,1.52,1.15,0.16,77.2,40,一级
云南省,怒江傈僳族自治州,2013-03,28.26,32.16,2.75,0.91,0.24,93.03,49,一级
云南省,怒江傈僳族自治州,2013-04,20.65,22.27,2.7,0.63,0.19,93.01,48,一级
云南省,怒江傈僳族自治州,2013-05,18.35,19.29,2.22,0.78,0.17,73.29,38,一级
云南省,怒江傈僳族自治州,2013-06,16.41,16.96,1.61,0.97,0.14,65.03,34,一级
云南省,怒江傈僳族自治州,2013-07,11.71,12.12,1.54,1.17,0.13,48.38,25,一级
云南省,怒江傈僳族自治州,2013-08,20.19,20.97,3.35,1.52,0.15,61.1,34,一级
云南省,怒江傈僳族自治州,2013-09,29.9,31.06,6.25,1.64,0.2,71.07,46,一级
云南省,怒江傈僳族自治州,2013-10,21.32,22.4,5.75,1.32,0.19,74.24,40,一级
云南省,怒江傈僳族自治州,2013-11,7.94,8.48,1.67,1.14,0.14,71.28,37,一级
云南省,怒江傈僳族自治州,2013-12,10.58,11.46,2.97,1.2,0.16,70.95,37,一级
云南省,迪庆藏族自治州,2013-01,6.9,7.66,1.46,1.03,0.15,77.78,40,一级
云南省,迪庆藏族自治州,2013-02,6.46,7.2,1.03,0.92,0.13,77.15,39,一级
云南省,迪庆藏族自治州,2013-03,19.22,21.61,2.13,0.84,0.2,90.62,46,一级
云南省,迪庆藏族自治州,2013-04,17.14,18.41,2.32,0.7,0.18,95.47,49,一级
云南省,迪庆藏族自治州,2013-05,16.11,16.9,2.12,0.91,0.17,78.11,40,一级
云南省,迪庆藏族自治州,2013-06,16.26,16.83,1.75,1.1,0.14,73.92,38,一级
云南省,迪庆藏族自治州,2013-07,12.52,12.97,1.79,1.3,0.13,55.93,29,一级
云南省,迪庆藏族自治州,2013-08,18.36,19.08,3.01,1.48,0.14,67.03,35,一级
云南省,迪庆藏族自治州,2013-09,26.38,27.4,5.4,1.72,0.19,72.16,43,一级
云南省,迪庆藏族自治州,2013-10,16.35,17.16,4.06,1.22,0.16,75.9,39,一级
云南省,迪庆藏族自治州,2013-11,4.44,4.79,1.16,1.23,0.12,71.65,37,一级
云南省,迪庆藏族自治州,2013-12,7.03,7.7,2.0,1.22,0.15,72.19,37,一级
云南省,文山壮族苗族自治州,2013-01,58.47,64.88,14.08,3.93,0.53,59.32,80,二级
云南省,文山壮族苗族自治州,2013-02,46.57,53.1,8.7,5.05,0.43,71.64,66,二级
云南省,文山壮族苗族自治州,2013-03,49.74,57.57,10.59,4.08,0.46,95.24,69,二级
云南省,文山壮族苗族自治州,2013-04,38.14,42.4,7.61,3.5,0.33,89.07,57,二级
云南省,文山壮族苗族自治州,2013-05,31.46,33.98,8.34,3.3,0.28,75.05,49,一级
云南省,文山壮族苗族自治州,2013-06,23.62,25.62,6.58,3.73,0.22,70.65,38,一级
云南省,文山壮族苗族自治州,2013-07,18.05,19.88,4.71,3.48,0.2,58.84,31,一级
云南省,文山壮族苗族自治州,2013-08,28.64,31.25,9.65,3.81,0.23,68.24,43,一级
云南省,文山壮族苗族自治州,2013-09,43.25,47.03,13.12,3.92,0.31,75.83,61,二级
云南省,文山壮族苗族自治州,2013-10,40.16,45.02,16.17,3.47,0.36,79.15,58,二级
云南省,文山壮族苗族自治州,2013-11,41.66,46.68,17.45,4.26,0.4,62.25,59,二级
云南省,文山壮族苗族自治州,2013-12,58.01,65.71,24.89,4.88,0.52,59.6,80,二级
云南省,西双版纳傣族自治州,2013-01,36.83,40.09,9.01,1.6,0.37,72.44,54,二级
云南省,西双版纳傣族自治州,2013-02,31.9,35.62,5.11,2.84,0.32,92.52,52,二级
云南省,西双版纳傣族自治州,2013-03,59.62,69.44,6.03,4.56,0.52,126.86,85,二级
云南省,西双版纳傣族自治州,2013-04,41.49,47.2,4.81,3.95,0.37,104.73,62,二级
云南省,西双版纳傣族自治州,2013-05,16.55,17.81,3.22,1.27,0.19,67.57,35,一级
云南省,西双版纳傣族自治州,2013-06,15.04,16.12,4.06,1.45,0.16,63.4,33,一级
云南省,西双版纳傣族自治州,2013-07,9.57,10.37,3.11,1.49,0.14,46.33,24,一级
云南省,西双版纳傣族自治州,2013-08,15.27,16.15,4.03,1.64,0.15,53.2,30,一级
云南省,西双版纳傣族自治州,2013-09,25.68,27.0,6.76,1.57,0.19,67.59,41,一级
云南省,西双版纳傣族自治州,2013-10,27.51,29.34,9.61,1.37,0.24,78.48,45,一级
云南省,西双版纳傣族自治州,2013-11,25.87,27.79,9.98,1.61,0.25,67.35,40,一级
云南省,西双版纳傣族自治州,2013-12,38.13,41.12,15.06,1.8,0.34,70.84,55,二级
