province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
江苏省,2013-01-01,67.66,124.05,48.34,51.21,1.72,26.35,5.14,-1.18,273.17,67.28,102241.82,91,二级
江苏省,2013-01-02,38.71,72.53,30.22,26.37,1.29,51.97,1.01,-8.55,270.13,57.21,103296.5,62,二级
江苏省,2013-01-03,37.18,56.33,39.21,25.24,1.37,50.97,2.39,-7.15,268.06,67.64,103830.14,54,二级
江苏省,2013-01-04,55.65,75.5,40.56,34.04,1.37,44.62,1.02,-4.62,269.65,66.76,103208.41,76,二级
江苏省,2013-01-05,80.79,107.36,52.91,44.99,1.58,40.48,1.46,-4.15,270.72,58.36,102725.35,108,三级
江苏省,2013-01-06,113.14,152.3,83.05,61.43,1.89,29.68,1.03,-3.63,271.96,56.71,102684.04,148,三级
江苏省,2013-01-07,129.29,177.59,83.13,70.76,2.02,25.67,0.77,-2.36,273.13,55.05,102489.07,171,四级
江苏省,2013-01-08,151.53,199.2,78.25,72.0,2.2,31.74,0.38,-4.54,274.05,57.37,102596.01,202,五级
江苏省,2013-01-09,115.55,147.47,62.27,54.7,1.79,29.82,-0.15,-5.76,273.38,65.3,102897.46,151,四级
江苏省,2013-01-10,71.36,105.22,41.65,45.08,1.4,35.99,-1.65,-1.06,273.4,57.37,102986.89,96,二级
江苏省,2013-01-11,78.5,121.3,44.67,59.23,1.43,29.95,-0.92,3.62,275.79,69.44,102673.67,105,三级
江苏省,2013-01-12,167.05,242.06,62.48,79.47,2.19,28.97,-1.15,-1.16,276.37,71.67,102525.4,218,五级
江苏省,2013-01-13,118.99,158.63,35.74,56.42,1.73,32.07,-2.98,-0.89,277.13,84.1,102128.08,156,四级
江苏省,2013-01-14,130.04,176.9,31.94,54.28,2.03,35.53,-0.86,-3.45,276.17,79.12,102458.71,172,四级
江苏省,2013-01-15,148.34,192.0,38.38,49.63,1.79,40.74,-2.11,0.65,276.41,80.51,102471.59,198,四级
江苏省,2013-01-16,155.7,215.12,47.04,46.93,2.08,38.69,-0.84,-4.52,275.23,78.22,102750.82,206,五级
江苏省,2013-01-17,66.13,96.43,33.01,31.78,1.38,50.21,0.44,-6.99,272.62,62.17,103531.77,89,二级
江苏省,2013-01-18,107.36,154.11,45.18,53.77,1.6,39.02,1.09,-0.26,272.51,54.87,103330.21,141,三级
江苏省,2013-01-19,125.44,167.48,51.15,65.61,1.64,37.29,-3.07,2.37,275.41,58.32,102786.68,165,四级
江苏省,2013-01-20,71.87,102.94,26.8,47.09,1.46,29.79,-4.2,1.71,278.81,89.93,102398.03,97,二级
江苏省,2013-01-21,97.91,111.94,31.26,42.87,2.0,16.8,3.9,-3.8,277.24,91.15,102323.23,129,三级
江苏省,2013-01-22,107.64,136.47,34.7,34.61,1.65,35.12,1.35,-5.29,273.89,75.58,102667.08,141,三级
江苏省,2013-01-23,124.51,161.75,40.69,41.4,1.74,39.25,3.19,0.97,275.09,67.0,102217.0,164,四级
江苏省,2013-01-24,148.74,204.43,48.31,51.16,1.99,31.9,3.29,-2.86,276.2,66.33,102153.06,199,四级
江苏省,2013-01-25,129.42,180.67,37.89,55.65,1.89,32.07,2.8,0.38,276.03,56.46,102315.72,171,四级
江苏省,2013-01-26,121.15,157.11,36.12,49.52,1.56,38.09,-1.37,-3.7,276.27,72.51,102313.77,159,四级
江苏省,2013-01-27,61.55,88.76,24.37,37.32,1.0,46.21,-1.35,-1.23,275.63,69.87,102818.17,84,二级
江苏省,2013-01-28,113.11,154.7,38.48,60.32,1.44,41.89,-0.23,5.8,279.0,63.25,102456.16,148,三级
江苏省,2013-01-29,147.34,203.6,43.83,73.47,1.9,30.25,-0.6,3.0,280.94,64.3,102289.97,197,四级
江苏省,2013-01-30,165.0,212.73,42.3,61.56,2.0,41.54,-3.25,3.06,281.98,63.81,102496.92,216,五级
江苏省,2013-01-31,77.88,97.45,25.81,46.19,1.16,30.92,-4.22,5.21,283.56,84.7,102060.28,104,三级
江苏省,2013-02-01,97.05,114.18,31.1,50.44,2.12,18.6,1.74,-3.12,282.58,86.87,102131.42,128,三级
江苏省,2013-02-02,45.82,67.02,22.23,22.41,1.07,50.06,-4.23,-4.55,276.27,68.12,103069.32,64,二级
江苏省,2013-02-03,27.07,46.24,15.62,27.52,0.8,44.7,-5.2,3.69,278.75,83.8,102139.89,47,一级
江苏省,2013-02-04,53.1,65.98,21.77,26.08,1.0,36.43,-0.69,-4.49,278.66,85.04,102251.17,73,二级
江苏省,2013-02-05,37.76,44.56,11.86,19.64,0.93,54.15,-3.76,-3.5,275.79,91.64,102181.79,54,二级
江苏省,2013-02-06,72.8,84.53,21.47,23.12,1.18,46.93,0.48,-3.02,275.15,83.09,102344.14,98,二级
江苏省,2013-02-07,59.23,73.9,23.19,15.32,0.96,57.81,-2.21,-9.93,271.38,65.7,103019.95,81,二级
江苏省,2013-02-08,27.62,40.29,16.54,12.15,0.73,60.5,-0.08,-6.53,269.44,68.38,103426.44,41,一级
江苏省,2013-02-09,61.24,77.29,19.37,16.19,0.86,60.57,1.24,0.11,271.14,64.41,102948.19,83,二级
江苏省,2013-02-10,139.44,167.89,33.08,21.05,1.18,61.87,-1.54,-0.73,273.63,72.02,102725.59,185,四级
江苏省,2013-02-11,68.59,81.16,16.41,13.21,0.91,71.34,-6.32,-2.46,275.96,80.77,102880.95,92,二级
江苏省,2013-02-12,57.04,73.29,18.2,16.91,0.97,59.28,0.67,-3.16,276.3,73.07,102729.88,78,二级
江苏省,2013-02-13,117.22,142.92,26.36,23.36,1.38,62.86,-1.58,1.41,276.21,63.44,102585.16,154,四级
江苏省,2013-02-14,98.77,118.29,21.75,21.51,1.24,54.39,-2.62,0.07,277.16,84.86,102226.53,130,三级
江苏省,2013-02-15,115.1,141.9,25.32,20.64,1.38,61.46,-1.74,-4.3,276.36,78.25,102620.78,151,四级
江苏省,2013-02-16,86.08,118.56,23.22,20.0,1.13,72.09,-5.87,3.8,277.47,69.14,102445.68,114,三级
江苏省,2013-02-17,48.82,73.87,21.96,25.35,0.98,53.78,-2.33,1.83,279.79,82.59,101697.83,68,二级
江苏省,2013-02-18,46.3,65.8,18.84,16.76,1.01,58.2,-4.11,-7.54,276.72,77.63,102105.09,65,二级
江苏省,2013-02-19,28.41,44.49,18.03,19.13,0.79,61.87,-2.51,-5.26,274.37,65.11,102819.11,45,一级
江苏省,2013-02-20,53.42,79.86,20.86,27.68,1.01,68.62,-1.7,0.99,275.74,59.37,102934.46,74,二级
江苏省,2013-02-21,77.22,111.82,26.79,29.28,1.1,74.48,-2.67,1.26,277.42,70.03,102868.28,103,三级
江苏省,2013-02-22,112.8,157.39,33.85,36.81,1.33,64.86,0.51,-1.37,278.35,76.41,102839.44,148,三级
江苏省,2013-02-23,175.71,219.85,32.08,37.24,1.76,66.22,-2.51,0.44,278.89,73.16,102993.39,226,五级
江苏省,2013-02-24,124.96,161.01,30.76,30.56,1.33,76.19,-5.84,4.83,280.95,69.12,102595.67,165,四级
江苏省,2013-02-25,60.98,88.95,25.58,32.02,1.06,55.11,-4.66,2.28,283.22,82.77,102197.48,83,二级
江苏省,2013-02-26,88.53,117.89,24.79,31.25,1.19,40.22,-0.97,-2.69,281.84,92.97,101909.41,117,三级
江苏省,2013-02-27,116.52,157.3,24.08,29.47,1.25,58.99,-2.45,-0.64,279.39,87.67,101975.13,153,四级
江苏省,2013-02-28,90.73,129.77,25.53,41.25,1.22,41.86,-2.18,3.03,282.95,81.03,101333.16,120,三级
江苏省,2013-03-01,47.1,112.25,19.61,19.54,0.96,55.26,-1.56,-10.96,277.16,53.67,102349.79,82,二级
江苏省,2013-03-02,24.56,49.83,19.63,16.99,0.76,63.83,-1.11,-5.83,275.17,47.31,103165.88,50,一级
江苏省,2013-03-03,53.79,95.0,32.91,38.88,1.01,47.07,3.0,2.45,278.19,43.05,102552.99,74,二级
江苏省,2013-03-04,81.18,162.92,46.35,47.16,1.34,47.55,3.32,-2.1,281.88,41.29,102316.8,108,三级
江苏省,2013-03-05,107.4,189.2,48.51,53.46,1.41,57.96,-1.52,4.02,283.09,53.14,102385.48,141,三级
江苏省,2013-03-06,103.91,196.98,45.8,56.83,1.31,65.85,3.62,7.28,288.63,41.7,101756.88,137,三级
江苏省,2013-03-07,110.98,230.91,52.16,53.02,1.37,62.05,4.24,1.03,288.96,38.82,101478.53,145,三级
江苏省,2013-03-08,95.04,212.34,47.9,54.38,1.31,70.43,4.67,3.24,291.54,36.66,101036.28,132,三级
江苏省,2013-03-09,103.18,210.43,46.14,51.3,1.37,88.94,4.06,5.56,293.19,46.38,100839.54,136,三级
江苏省,2013-03-10,24.84,111.01,12.4,13.52,0.61,74.33,-5.92,-8.78,278.28,52.41,102451.11,81,二级
