province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
湖北省,2013-01-01,52.16,64.07,34.99,23.82,0.67,46.17,0.53,-0.28,275.54,47.48,97322.58,72,二级
湖北省,2013-01-02,67.83,77.95,26.11,23.52,0.74,33.07,-6.17,-4.86,271.75,58.73,98049.17,92,二级
湖北省,2013-01-03,48.27,55.73,23.89,16.21,0.64,38.82,-3.59,-4.22,268.91,44.68,98759.89,67,二级
湖北省,2013-01-04,71.99,76.62,27.53,16.77,0.74,36.67,-2.7,-1.44,269.14,43.91,98052.34,97,二级
湖北省,2013-01-05,101.95,103.9,34.39,18.78,0.89,38.8,-1.46,-1.29,271.1,46.16,97647.54,134,三级
湖北省,2013-01-06,137.8,134.83,43.7,18.21,1.01,41.34,-1.15,-1.13,272.07,50.23,97655.48,183,四级
湖北省,2013-01-07,152.03,146.22,51.08,20.57,1.09,54.88,-0.02,-0.41,273.5,49.55,97454.02,203,五级
湖北省,2013-01-08,186.1,182.89,61.09,26.02,1.26,42.27,-1.1,-2.58,274.41,47.94,97636.05,237,五级
湖北省,2013-01-09,179.52,180.04,52.65,29.63,1.32,34.98,-2.57,-2.39,273.68,48.55,97882.66,230,五级
湖北省,2013-01-10,187.31,186.67,50.84,38.07,1.36,32.42,-2.06,0.71,274.8,53.88,97734.82,238,五级
湖北省,2013-01-11,160.01,160.08,49.72,32.69,1.22,38.57,0.14,-0.91,277.26,50.88,97668.75,211,五级
湖北省,2013-01-12,114.13,113.78,40.5,28.93,1.0,37.83,-1.63,-0.17,277.76,44.83,97484.07,149,三级
湖北省,2013-01-13,142.17,145.98,49.82,29.34,1.15,48.22,-0.68,0.14,278.83,52.39,97081.13,189,四级
湖北省,2013-01-14,187.08,193.53,52.15,28.31,1.41,42.83,-2.77,-0.47,278.31,54.28,97426.96,238,五级
湖北省,2013-01-15,181.34,185.71,49.47,26.3,1.38,44.2,-0.37,-1.29,278.84,58.01,97492.11,232,五级
湖北省,2013-01-16,162.08,173.97,50.0,28.61,1.31,36.23,-1.71,-2.36,278.18,55.21,97781.84,213,五级
湖北省,2013-01-17,160.28,165.89,41.25,24.34,1.24,39.91,-3.35,-3.28,274.86,60.85,98499.25,211,五级
湖北省,2013-01-18,138.84,146.37,37.86,29.27,1.14,30.93,-1.71,1.54,275.18,55.97,98166.48,185,四级
湖北省,2013-01-19,128.68,138.9,42.1,30.68,1.14,34.83,-2.28,3.39,277.6,62.96,97320.25,170,四级
湖北省,2013-01-20,127.65,130.91,37.04,28.4,1.09,25.86,-2.12,-0.99,277.46,86.73,97253.27,169,四级
湖北省,2013-01-21,147.08,135.62,46.64,30.11,1.31,28.71,-0.39,-2.93,275.88,74.69,97685.97,196,四级
湖北省,2013-01-22,188.65,183.59,52.98,29.66,1.49,33.25,-1.47,-1.25,275.73,71.18,97787.79,239,五级
湖北省,2013-01-23,138.58,142.55,48.96,25.45,1.33,43.1,0.74,1.71,278.26,64.2,97339.61,184,四级
湖北省,2013-01-24,83.32,79.54,28.82,18.64,0.77,43.22,0.29,-4.3,278.72,46.42,97546.18,111,三级
湖北省,2013-01-25,69.99,77.65,31.49,24.37,0.69,44.11,0.37,1.22,278.86,45.29,97442.14,94,二级
湖北省,2013-01-26,99.7,112.51,38.89,25.39,0.86,46.58,-1.18,-2.28,280.06,44.28,97427.71,131,三级
湖北省,2013-01-27,168.15,169.86,42.83,27.66,1.15,46.61,-1.44,-0.76,279.06,51.48,97796.28,219,五级
湖北省,2013-01-28,156.71,158.58,48.04,32.26,1.22,42.05,-0.42,2.83,280.69,56.71,97377.49,207,五级
湖北省,2013-01-29,105.34,107.99,38.56,19.37,0.86,55.81,-0.49,1.39,282.56,59.8,97296.08,138,三级
湖北省,2013-01-30,131.33,138.99,48.83,27.75,1.14,35.93,-2.94,1.89,281.68,79.48,97237.76,174,四级
湖北省,2013-01-31,135.11,134.95,44.64,23.68,1.28,27.98,-0.88,0.27,282.16,92.03,96954.41,179,四级
湖北省,2013-02-01,117.78,116.88,43.77,26.26,1.46,35.72,-1.42,-2.09,281.8,78.78,97361.97,154,四级
湖北省,2013-02-02,154.53,155.47,40.16,31.38,1.57,23.59,-3.0,-2.44,278.51,80.63,97810.52,205,五级
湖北省,2013-02-03,128.02,131.31,34.51,26.36,1.5,26.73,-1.1,1.71,281.25,87.1,96910.72,169,四级
湖北省,2013-02-04,103.75,105.31,36.18,20.34,0.99,29.88,-2.85,-2.21,280.01,83.75,97114.47,136,三级
湖北省,2013-02-05,84.44,89.41,32.31,21.72,0.86,29.44,-0.52,-2.68,278.85,82.3,97226.89,112,三级
湖北省,2013-02-06,104.25,108.5,36.9,21.7,0.97,39.23,-2.32,-0.25,278.55,76.51,97221.9,137,三级
湖北省,2013-02-07,71.72,72.15,26.64,17.66,0.77,41.2,-6.45,-5.99,273.46,78.14,97716.8,96,二级
湖北省,2013-02-08,39.84,41.66,17.15,11.57,0.45,54.04,-2.89,-3.58,268.99,61.78,98340.62,57,二级
湖北省,2013-02-09,62.62,65.63,25.76,12.72,0.54,54.65,0.09,1.18,272.73,66.23,97820.51,85,二级
湖北省,2013-02-10,106.7,111.96,36.8,15.42,0.71,53.43,-1.67,1.52,275.52,74.26,97410.17,140,三级
湖北省,2013-02-11,127.46,130.02,34.1,19.3,0.92,48.82,-3.39,-2.33,275.09,80.96,97617.84,168,四级
湖北省,2013-02-12,123.48,122.44,32.97,15.47,0.85,55.79,-0.81,-2.99,276.3,63.96,97910.74,163,四级
湖北省,2013-02-13,117.58,116.23,38.54,17.49,0.87,44.63,-2.09,1.54,277.38,58.86,97406.83,154,四级
