province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
安徽省,宿州市,2013-01,107.15,169.6,61.1,53.25,2.53,28.08,144,三级
安徽省,宿州市,2013-02,93.37,139.68,34.86,29.59,1.63,45.23,125,三级
安徽省,宿州市,2013-03,57.94,121.49,30.97,32.62,1.28,57.5,92,二级
安徽省,宿州市,2013-04,52.04,107.56,32.55,30.24,1.29,73.4,83,二级
安徽省,宿州市,2013-05,57.93,102.98,26.19,26.93,1.13,82.97,84,二级
安徽省,宿州市,2013-06,82.6,117.36,22.2,28.23,0.9,99.55,112,三级
安徽省,宿州市,2013-07,30.59,48.89,17.82,20.34,0.63,70.72,49,一级
安徽省,宿州市,2013-08,32.76,60.14,21.59,20.95,0.67,87.45,56,二级
安徽省,宿州市,2013-09,49.62,77.28,24.16,28.32,0.82,71.86,71,二级
安徽省,宿州市,2013-10,79.51,121.43,39.58,45.49,1.11,64.14,107,三级
安徽省,宿州市,2013-11,85.02,136.71,45.9,50.28,1.42,27.91,116,三级
安徽省,宿州市,2013-12,134.32,194.94,68.25,60.25,1.78,19.77,174,四级
安徽省,滁州市,2013-01,118.46,149.1,36.47,43.09,1.66,33.86,157,四级
安徽省,滁州市,2013-02,81.27,98.18,20.05,20.94,0.97,50.14,109,三级
安徽省,滁州市,2013-03,59.33,101.13,20.86,30.08,0.76,51.98,85,二级
安徽省,滁州市,2013-04,53.55,95.98,19.25,27.67,0.65,65.29,80,二级
安徽省,滁州市,2013-05,55.88,84.21,16.33,24.01,0.67,66.33,77,二级
安徽省,滁州市,2013-06,58.2,79.95,14.13,19.56,0.61,74.05,81,二级
安徽省,滁州市,2013-07,30.58,55.23,13.11,16.74,0.44,57.63,53,二级
安徽省,滁州市,2013-08,34.84,62.87,14.77,15.45,0.54,68.59,56,二级
安徽省,滁州市,2013-09,44.4,63.85,13.92,15.33,0.56,66.32,65,二级
安徽省,滁州市,2013-10,59.68,88.8,16.64,24.71,0.62,60.17,83,二级
安徽省,滁州市,2013-11,91.02,143.04,28.25,39.3,1.0,34.87,126,三级
安徽省,滁州市,2013-12,139.28,180.88,40.33,41.57,1.52,30.37,179,四级
安徽省,合肥市,2013-01,124.72,123.67,33.91,41.52,1.6,32.84,164,四级
安徽省,合肥市,2013-02,82.68,80.92,18.96,25.12,0.96,43.13,111,三级
安徽省,合肥市,2013-03,64.51,94.49,19.14,32.07,0.73,46.78,91,二级
安徽省,合肥市,2013-04,56.53,92.74,16.47,28.14,0.59,57.06,84,二级
安徽省,合肥市,2013-05,62.65,84.96,13.05,24.01,0.65,58.76,85,二级
安徽省,合肥市,2013-06,62.12,73.92,13.62,18.1,0.55,60.91,86,二级
安徽省,合肥市,2013-07,30.77,54.23,10.86,13.54,0.34,56.4,52,二级
安徽省,合肥市,2013-08,38.78,70.91,12.93,15.57,0.47,58.18,63,二级
安徽省,合肥市,2013-09,55.55,72.39,14.86,21.57,0.6,56.53,78,二级
安徽省,合肥市,2013-10,80.01,101.96,16.76,26.79,0.73,51.94,109,三级
安徽省,合肥市,2013-11,95.52,128.61,24.01,31.63,1.03,33.52,130,三级
安徽省,合肥市,2013-12,145.11,164.6,34.27,36.05,1.62,34.99,185,四级
安徽省,马鞍山市,2013-01,136.09,167.22,43.6,56.68,1.83,29.24,177,四级
安徽省,马鞍山市,2013-02,81.87,96.46,21.88,30.32,1.13,50.0,110,三级
安徽省,马鞍山市,2013-03,72.09,117.07,26.05,42.01,0.87,49.42,100,二级
安徽省,马鞍山市,2013-04,61.86,111.73,23.43,40.36,0.7,65.36,91,二级
安徽省,马鞍山市,2013-05,63.42,92.46,17.59,33.97,0.75,66.18,87,二级
安徽省,马鞍山市,2013-06,61.35,82.51,14.39,25.5,0.63,66.76,84,二级
安徽省,马鞍山市,2013-07,31.41,58.58,14.47,23.06,0.51,53.38,54,二级
安徽省,马鞍山市,2013-08,40.59,72.48,18.44,25.58,0.65,55.76,64,二级
安徽省,马鞍山市,2013-09,53.07,82.41,22.79,34.05,0.82,56.04,77,二级
