province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
安徽省,宿州市,2014-01,121.12,173.42,47.6,44.38,1.58,27.38,158,四级
安徽省,宿州市,2014-02,87.09,116.73,31.84,26.94,1.5,45.16,115,三级
安徽省,宿州市,2014-03,75.35,131.77,32.38,35.07,1.24,59.13,108,三级
安徽省,宿州市,2014-04,61.64,105.16,24.21,27.65,1.1,70.23,87,二级
安徽省,宿州市,2014-05,61.58,131.69,24.18,23.27,0.95,96.44,95,二级
安徽省,宿州市,2014-06,73.98,112.52,20.63,25.26,0.94,100.01,100,二级
安徽省,宿州市,2014-07,42.62,68.06,16.95,19.63,0.74,79.75,63,二级
安徽省,宿州市,2014-08,37.58,64.76,19.66,20.66,0.92,75.05,59,二级
安徽省,宿州市,2014-09,38.87,64.16,18.1,23.98,1.13,67.82,60,二级
安徽省,宿州市,2014-10,53.36,94.34,18.53,30.06,0.89,60.44,78,二级
安徽省,宿州市,2014-11,58.19,98.16,29.47,43.67,1.35,34.54,83,二级
安徽省,宿州市,2014-12,51.95,92.54,42.0,44.64,1.29,31.56,78,二级
安徽省,滁州市,2014-01,119.87,155.94,29.8,37.27,1.28,31.25,156,四级
安徽省,滁州市,2014-02,75.06,87.44,16.79,19.74,1.0,48.76,101,三级
安徽省,滁州市,2014-03,69.04,99.88,20.73,29.21,0.85,55.63,95,二级
安徽省,滁州市,2014-04,55.07,79.08,16.14,24.62,0.69,66.74,77,二级
安徽省,滁州市,2014-05,66.76,117.72,17.9,23.87,0.74,79.99,95,二级
安徽省,滁州市,2014-06,71.38,88.83,13.73,17.22,0.7,82.72,97,二级
安徽省,滁州市,2014-07,50.6,65.35,10.72,15.47,0.62,67.89,71,二级
安徽省,滁州市,2014-08,43.1,58.04,11.63,12.56,0.59,65.38,61,二级
安徽省,滁州市,2014-09,37.51,58.03,12.51,14.87,0.6,62.43,56,二级
安徽省,滁州市,2014-10,52.05,85.62,15.87,24.45,0.69,58.67,74,二级
安徽省,滁州市,2014-11,56.51,82.25,18.22,30.85,0.99,40.55,78,二级
安徽省,滁州市,2014-12,46.11,78.31,23.79,29.01,0.93,37.55,69,二级
安徽省,合肥市,2014-01,134.55,141.55,26.14,33.1,1.34,29.6,173,四级
安徽省,合肥市,2014-02,74.32,70.04,15.11,18.37,0.9,38.56,100,二级
安徽省,合肥市,2014-03,67.19,83.65,18.13,21.68,0.79,45.82,91,二级
安徽省,合肥市,2014-04,58.25,69.71,14.18,19.07,0.68,50.59,81,二级
安徽省,合肥市,2014-05,67.68,111.38,14.54,17.9,0.69,56.59,96,二级
安徽省,合肥市,2014-06,75.36,79.74,13.97,13.86,0.83,70.35,102,三级
安徽省,合肥市,2014-07,48.43,57.88,9.86,14.56,0.67,56.35,67,二级
