province,date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,AQI,AQI_rank
湖南省,2013-01-01,51.44,62.1,27.31,16.39,0.62,48.73,-0.27,-0.28,277.28,44.2,97990.17,71,二级
湖南省,2013-01-02,87.48,100.05,35.14,24.47,0.98,32.67,-3.99,-4.8,277.48,58.79,98283.5,116,三级
湖南省,2013-01-03,51.75,59.84,23.3,17.49,0.8,33.18,-4.25,-7.17,272.12,61.33,99133.47,71,二级
湖南省,2013-01-04,61.45,66.92,23.34,16.28,0.88,35.5,-2.87,-3.71,271.12,65.52,98600.0,84,二级
湖南省,2013-01-05,90.21,95.51,29.17,19.45,0.98,34.06,-2.15,-3.12,272.33,69.53,98221.01,120,三级
湖南省,2013-01-06,108.85,115.3,37.1,19.81,1.07,38.36,-1.27,-2.85,272.09,68.85,98281.77,143,三级
湖南省,2013-01-07,133.41,137.62,41.52,17.64,1.19,42.37,-0.84,-1.8,273.11,67.47,98103.8,177,四级
湖南省,2013-01-08,148.03,152.59,45.95,20.53,1.32,40.4,-1.79,-3.36,274.76,67.09,98185.67,198,四级
湖南省,2013-01-09,200.34,198.64,54.59,28.35,1.52,35.96,-2.61,-4.79,275.13,60.85,98404.02,251,五级
湖南省,2013-01-10,197.43,196.05,44.72,28.42,1.59,38.45,-2.89,-2.91,275.81,62.08,98306.82,248,五级
湖南省,2013-01-11,144.66,147.16,35.55,19.77,1.2,42.83,-0.78,-2.3,277.89,62.12,98288.85,193,四级
湖南省,2013-01-12,141.82,140.99,41.28,23.26,1.33,38.62,-2.02,-2.06,278.78,62.04,98101.62,189,四级
湖南省,2013-01-13,135.67,143.25,42.37,17.24,1.31,46.77,-0.75,-0.71,280.07,62.29,97717.7,180,四级
湖南省,2013-01-14,149.49,154.61,44.93,22.32,1.48,43.13,-3.41,-1.86,280.79,59.77,97962.67,200,四级
湖南省,2013-01-15,142.91,145.72,38.32,18.91,1.29,42.41,-0.88,-0.85,280.67,69.85,98119.62,190,四级
湖南省,2013-01-16,166.08,174.2,43.15,19.58,1.6,37.78,-1.74,-2.41,280.46,71.92,98312.22,217,五级
湖南省,2013-01-17,182.19,189.49,42.74,29.52,1.56,34.09,-3.79,-5.79,278.64,63.55,98910.32,233,五级
湖南省,2013-01-18,145.61,150.84,28.68,23.03,1.26,33.12,-2.78,-2.03,277.23,61.08,98791.95,194,四级
湖南省,2013-01-19,107.21,123.82,29.07,22.38,1.13,38.3,-1.72,2.44,279.87,65.21,98007.92,141,三级
湖南省,2013-01-20,102.01,104.24,27.41,20.51,0.98,34.97,-0.44,2.49,283.55,80.85,97763.39,134,三级
湖南省,2013-01-21,128.53,120.86,34.45,26.82,1.33,23.13,-1.21,-3.24,278.32,86.81,98260.56,170,四级
湖南省,2013-01-22,183.06,178.09,50.36,29.44,1.68,25.95,-1.29,-2.71,277.47,76.33,98382.05,234,五级
湖南省,2013-01-23,165.56,177.91,44.29,18.86,1.53,39.48,-0.33,-0.2,279.55,68.62,98053.54,216,五级
