province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
广东省,清远市,2013-01,71.41,81.97,16.81,20.61,0.91,48.04,97,二级
广东省,清远市,2013-02,52.42,60.22,12.22,17.52,0.72,49.12,73,二级
广东省,清远市,2013-03,50.39,59.58,14.38,19.67,0.64,63.31,70,二级
广东省,清远市,2013-04,47.87,55.62,12.04,18.48,0.51,59.14,67,二级
广东省,清远市,2013-05,40.25,47.82,11.93,14.97,0.47,68.69,57,二级
广东省,清远市,2013-06,24.09,29.69,8.16,12.13,0.38,61.85,38,一级
广东省,清远市,2013-07,18.86,24.14,8.21,15.31,0.4,52.35,30,一级
广东省,清远市,2013-08,26.21,32.87,9.56,13.06,0.4,64.05,40,一级
广东省,清远市,2013-09,42.08,51.65,14.1,11.41,0.47,73.52,60,二级
广东省,清远市,2013-10,61.72,69.74,19.6,17.16,0.73,85.77,84,二级
广东省,清远市,2013-11,56.3,71.39,23.47,23.74,0.96,52.13,78,二级
广东省,清远市,2013-12,79.4,98.41,33.18,35.05,1.35,51.82,107,三级
广东省,深圳市,2013-01,63.29,87.7,16.56,50.92,1.41,51.22,88,二级
广东省,深圳市,2013-02,34.39,47.0,10.91,33.98,1.16,49.64,54,二级
广东省,深圳市,2013-03,41.43,63.75,13.49,48.93,1.0,49.01,67,二级
广东省,深圳市,2013-04,43.23,59.76,12.89,44.99,0.92,51.44,66,二级
广东省,深圳市,2013-05,25.18,37.15,10.63,36.22,0.88,39.68,48,一级
广东省,深圳市,2013-06,17.11,32.01,9.27,25.35,0.84,37.39,37,一级
广东省,深圳市,2013-07,14.22,27.98,8.39,24.78,0.71,32.83,33,一级
广东省,深圳市,2013-08,21.93,39.18,10.74,35.25,0.9,40.14,46,一级
广东省,深圳市,2013-09,31.36,50.59,9.88,30.16,0.83,56.03,52,二级
广东省,深圳市,2013-10,61.35,89.98,15.19,34.07,1.06,88.09,85,二级
广东省,深圳市,2013-11,46.15,70.62,12.89,36.17,1.07,55.95,67,二级
广东省,深圳市,2013-12,76.28,99.4,21.96,51.89,1.33,54.01,104,三级
广东省,佛山市,2013-01,75.59,97.99,31.33,62.4,1.55,32.58,102,三级
广东省,佛山市,2013-02,45.67,60.11,16.7,42.85,1.24,32.33,65,二级
广东省,佛山市,2013-03,52.7,75.78,26.09,55.76,1.29,38.21,77,二级
广东省,佛山市,2013-04,55.49,80.62,24.49,56.41,1.12,33.16,79,二级
广东省,佛山市,2013-05,34.22,49.96,20.35,40.43,0.91,42.2,55,二级
广东省,佛山市,2013-06,23.35,37.39,15.98,28.43,0.78,44.73,42,一级
广东省,佛山市,2013-07,24.54,38.45,17.66,29.62,0.89,36.94,42,一级
广东省,佛山市,2013-08,32.3,52.05,19.58,32.43,0.91,47.51,51,二级
广东省,佛山市,2013-09,44.58,70.02,24.04,38.19,0.97,61.16,65,二级
广东省,佛山市,2013-10,77.62,112.69,32.14,50.57,1.08,79.99,104,三级
广东省,佛山市,2013-11,61.74,97.65,30.41,55.56,1.16,41.59,87,二级
广东省,佛山市,2013-12,89.4,117.13,40.09,67.96,1.4,41.26,122,三级
广东省,阳江市,2013-01,56.98,69.19,14.81,20.87,0.89,50.48,78,二级
广东省,阳江市,2013-02,35.8,44.44,8.82,11.42,0.63,57.21,52,二级
广东省,阳江市,2013-03,29.37,36.52,7.52,10.85,0.51,64.85,46,一级
广东省,阳江市,2013-04,33.15,41.41,7.05,10.37,0.39,62.79,49,一级
广东省,阳江市,2013-05,23.26,30.97,5.99,8.13,0.34,63.67,40,一级
广东省,阳江市,2013-06,17.15,22.59,4.77,6.95,0.26,57.99,33,一级
广东省,阳江市,2013-07,8.97,12.64,2.43,5.7,0.19,44.55,23,一级
广东省,阳江市,2013-08,20.33,27.12,5.62,8.24,0.31,59.8,35,一级
广东省,阳江市,2013-09,34.65,43.58,11.6,12.27,0.44,81.0,53,二级
广东省,阳江市,2013-10,70.3,82.29,16.64,16.68,0.63,80.06,95,二级
