Unnamed: 0,time,province,PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI
0,2015-01-01,云南,48.40586572438163,64.99811542991755,17.66203769140165,12.759269729093052,0.7415665488810366,52.50010600706713,-0.6110365135453475,2.211890459363957,280.91780329799764,76.9971613663133,82074.99784452296,24.94521201413428,101.49354534746762,二级
1,2015-01-02,云南,41.59024734982332,54.76822143698469,14.883804475853946,10.14457008244994,0.7002473498233216,57.027226148409895,3.069040047114252,2.265418138987044,282.5285335689046,72.15703180212014,81945.58636042401,24.94521201413428,101.49354534746762,二级
2,2015-01-03,云南,39.8372261484099,52.279617196702,11.512897526501767,10.110206124852768,0.6991990577149588,57.46149587750294,4.70216136631331,1.5495347467608953,284.2383804475854,70.00210247349824,81764.2950647821,24.94521201413428,101.49354534746762,二级
3,2015-01-04,云南,35.367909305064785,49.4637691401649,10.348627797408716,11.009681978798586,0.7802650176678446,55.21521790341578,6.793144876325089,0.972037691401649,286.4415371024735,64.06101884570083,81407.74303886926,24.94521201413428,101.49354534746762,二级
4,2015-01-05,云南,26.713604240282685,34.623186101295644,8.955689045936396,9.077126030624264,0.6925500588928151,54.44472909305065,6.853545347467609,2.568233215547703,285.1531919905772,76.55087750294464,81276.11181978798,24.94521201413428,101.49354534746762,一级
5,2015-01-06,云南,24.59941696113074,34.61333333333334,9.72836277974087,8.900818610129564,0.5952650176678446,55.70732037691402,2.7705064782096582,1.0370082449941107,282.3838810365136,75.23919905771496,81478.97114252062,24.94521201413428,101.49354534746762,一级
6,2015-01-07,云南,32.77455241460542,46.38460541813899,12.091590106007068,9.981124852767962,0.7204888103651355,52.51097762073027,-0.1548881036513545,2.964811542991755,281.4848468786808,83.22727915194346,81696.73187868079,24.94521201413428,101.49354534746762,一级
7,2015-01-08,云南,36.38719670200236,48.76449352179034,14.256572438162545,10.999988221436984,0.7960541813898705,45.761389870435806,-2.101796230859835,3.3508833922261485,279.9574028268551,90.55827444051826,81904.19545347468,24.94521201413428,101.49354534746762,二级
8,2015-01-09,云南,26.31899293286219,31.82010600706714,13.669122497055358,9.82946996466431,0.8087043580683158,44.136431095406365,-3.974310954063604,0.0726030624263839,277.014640753828,90.93144876325088,81913.4316548881,24.94521201413428,101.49354534746762,一级
9,2015-01-10,云南,30.82987632508834,36.34676678445229,15.357190812720846,8.706448763250883,0.9226914016489988,46.395665488810366,-3.261077738515901,0.1264134275618374,275.64010011778566,91.57835100117786,81849.6711484099,24.94521201413428,101.49354534746762,一级
10,2015-01-11,云南,29.874387514723203,37.46653121319199,12.811825677267374,7.173692579505301,0.7674087161366313,52.17054181389871,-2.530494699646643,-1.217143698468787,275.72727915194343,86.22097173144876,81887.99704946997,24.94521201413428,101.49354534746762,一级
11,2015-01-12,云南,36.03551825677268,46.388586572438165,16.94693757361602,8.774864546525324,0.794793875147232,54.23569493521791,-2.0073203769140164,-1.4147997644287396,276.97271495877504,67.26735571260306,82004.57035335689,24.94521201413428,101.49354534746762,二级
12,2015-01-13,云南,42.67185512367491,57.60778563015312,18.056366313309777,10.048091872791518,0.8810070671378092,50.89987632508834,0.4184628975265017,1.116336866902238,278.5601825677267,59.39935217903416,81925.80896937574,24.94521201413428,101.49354534746762,二级
13,2015-01-14,云南,40.43594228504122,56.20382803297998,16.214422850412248,9.486319199057716,0.8342815076560659,53.11773851590106,1.6925147232037692,1.9969611307420496,279.4491342756184,61.00582449941107,81902.61306242638,24.94521201413428,101.49354534746762,二级
14,2015-01-15,云南,38.68282096584216,52.987184923439344,13.566902237926971,9.632502944640754,0.8010011778563014,54.47272084805653,3.151690223792697,1.9200824499411075,280.75422261484096,66.7610777385159,81880.33212603061,24.94521201413428,101.49354534746762,二级
15,2015-01-16,云南,37.25886925795053,51.611678445229686,11.981142520612485,11.203539458186102,0.7781272084805654,54.24809776207303,0.9701825677267374,1.4836042402826854,280.58481154299176,74.03779151943463,81946.0222909305,24.94521201413428,101.49354534746762,二级
16,2015-01-17,云南,39.552420494699646,52.24391048292109,12.265588928150766,11.205359246171968,0.7749234393404004,49.49567137809187,-1.1721495877502943,2.4466372202591287,278.91514134275616,85.75966431095407,81948.64477031802,24.94521201413428,101.49354534746762,二级
17,2015-01-18,云南,35.57249705535924,41.96712603062426,13.755865724381623,9.76710836277974,0.8169729093050648,50.970865724381625,-3.907237926972909,0.0404888103651354,277.0540694935218,88.73143109540636,82005.84543580684,24.94521201413428,101.49354534746762,二级
18,2015-01-19,云南,34.093262661955244,41.2908480565371,17.17359835100118,9.271395759717317,0.9591696113074204,49.60911660777385,-1.2088987043580683,1.7791107184923438,276.75580683156653,89.72862190812721,81867.66559481743,24.94521201413428,101.49354534746762,一级
19,2015-01-20,云南,30.726295641931685,41.418763250883394,12.68994699646643,7.25218492343934,0.7750530035335689,56.635276796230855,2.748945818610129,0.2015076560659599,279.6947467608952,73.90105418138987,81822.50557714958,24.94521201413428,101.49354534746762,一级
