province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
湖南省,益阳市,2016-01,71.56,101.28,20.2,24.63,1.11,38.88,98,二级
湖南省,益阳市,2016-02,57.31,87.7,15.24,17.72,1.13,57.76,82,二级
湖南省,益阳市,2016-03,58.8,89.58,19.52,21.03,1.01,61.61,81,二级
湖南省,益阳市,2016-04,41.45,63.58,18.43,15.56,0.8,64.41,60,二级
湖南省,益阳市,2016-05,35.78,57.82,15.15,11.99,0.74,74.68,55,二级
湖南省,益阳市,2016-06,28.39,45.32,12.16,8.83,0.74,70.84,46,一级
湖南省,益阳市,2016-07,25.0,39.16,11.21,8.87,0.66,61.36,40,一级
湖南省,益阳市,2016-08,35.45,55.94,12.31,10.33,0.84,73.98,54,二级
湖南省,益阳市,2016-09,48.24,72.23,16.96,13.38,0.8,90.69,68,二级
湖南省,益阳市,2016-10,35.24,57.61,13.2,15.08,0.87,59.04,54,二级
湖南省,益阳市,2016-11,46.47,76.63,15.58,20.36,1.04,42.36,67,二级
湖南省,益阳市,2016-12,69.01,108.61,18.02,28.79,1.36,42.46,94,二级
湖南省,娄底市,2016-01,65.71,92.97,21.12,25.66,1.11,37.37,90,二级
湖南省,娄底市,2016-02,59.04,88.68,16.33,19.17,1.13,55.72,84,二级
湖南省,娄底市,2016-03,57.05,84.96,23.33,23.92,1.01,55.74,79,二级
湖南省,娄底市,2016-04,38.87,57.44,21.03,16.16,0.88,57.62,56,二级
湖南省,娄底市,2016-05,36.85,57.36,17.91,13.71,0.84,67.75,55,二级
湖南省,娄底市,2016-06,31.7,48.56,14.04,9.74,0.79,65.68,48,一级
湖南省,娄底市,2016-07,26.69,42.1,12.91,11.13,0.76,54.55,42,一级
湖南省,娄底市,2016-08,35.03,56.13,13.97,11.85,0.87,73.66,54,二级
湖南省,娄底市,2016-09,49.59,73.64,19.27,14.63,0.83,85.62,70,二级
湖南省,娄底市,2016-10,36.5,57.68,15.62,15.48,0.93,58.93,55,二级
湖南省,娄底市,2016-11,43.44,68.27,19.1,21.82,1.1,40.75,62,二级
湖南省,娄底市,2016-12,67.62,103.17,23.76,29.93,1.41,39.84,92,二级
湖南省,邵阳市,2016-01,58.29,79.38,21.16,19.77,1.1,39.09,81,二级
湖南省,邵阳市,2016-02,52.54,77.85,15.46,14.59,0.79,57.3,76,二级
湖南省,邵阳市,2016-03,53.45,76.37,19.27,16.79,0.8,58.73,74,二级
湖南省,邵阳市,2016-04,36.78,52.01,16.95,11.28,0.76,58.82,53,二级
湖南省,邵阳市,2016-05,37.47,55.25,14.67,10.07,0.7,66.9,55,二级
湖南省,邵阳市,2016-06,27.65,42.88,11.35,7.2,0.65,61.72,44,一级
湖南省,邵阳市,2016-07,23.92,37.06,9.45,6.76,0.59,54.18,38,一级
湖南省,邵阳市,2016-08,36.61,54.79,13.96,8.63,0.7,71.46,54,二级
湖南省,邵阳市,2016-09,51.17,72.43,18.29,10.89,0.7,83.94,71,二级
湖南省,邵阳市,2016-10,39.14,58.56,18.14,11.95,0.78,62.52,57,二级
湖南省,邵阳市,2016-11,43.3,62.99,19.99,15.46,0.82,43.92,62,二级
湖南省,邵阳市,2016-12,71.75,99.98,25.28,23.46,1.0,44.06,97,二级
湖南省,怀化市,2016-01,58.43,83.25,19.5,14.62,1.01,42.39,81,二级
湖南省,怀化市,2016-02,48.81,76.44,15.68,11.07,0.77,52.56,71,二级
湖南省,怀化市,2016-03,50.67,77.33,16.97,13.53,0.8,56.89,72,二级
湖南省,怀化市,2016-04,32.92,53.46,15.71,8.82,0.77,55.77,52,二级
湖南省,怀化市,2016-05,30.93,52.55,11.94,7.11,0.8,65.2,51,二级
湖南省,怀化市,2016-06,22.84,40.9,9.16,5.8,0.85,59.66,41,一级
湖南省,怀化市,2016-07,20.01,34.28,7.56,5.58,0.83,54.84,36,一级
湖南省,怀化市,2016-08,29.35,51.15,12.2,7.2,0.94,66.42,49,一级
湖南省,怀化市,2016-09,42.14,66.11,15.02,9.11,0.83,81.02,61,二级
湖南省,怀化市,2016-10,29.92,51.71,13.77,9.8,0.92,63.18,49,一级
湖南省,怀化市,2016-11,37.75,63.22,15.94,12.96,0.93,43.79,58,二级
湖南省,怀化市,2016-12,60.54,95.23,19.8,20.9,1.05,40.55,84,二级
湖南省,株洲市,2016-01,65.22,88.19,17.07,23.89,1.11,29.53,90,二级
湖南省,株洲市,2016-02,53.99,79.04,15.27,16.41,0.84,52.99,76,二级
湖南省,株洲市,2016-03,52.63,78.56,17.29,19.87,0.84,55.93,73,二级
湖南省,株洲市,2016-04,35.52,53.49,13.69,14.35,0.78,54.96,52,二级
湖南省,株洲市,2016-05,34.36,53.73,12.67,13.22,0.74,60.97,52,二级
湖南省,株洲市,2016-06,25.97,41.16,13.08,9.99,0.67,64.27,42,一级
湖南省,株洲市,2016-07,21.66,34.95,10.68,10.19,0.7,54.12,36,一级
湖南省,株洲市,2016-08,29.33,45.33,11.6,9.82,0.65,61.89,45,一级
湖南省,株洲市,2016-09,44.16,65.33,16.34,13.33,0.74,73.87,63,二级
湖南省,株洲市,2016-10,37.34,56.47,15.16,17.26,0.78,41.94,56,二级
湖南省,株洲市,2016-11,44.7,67.59,16.91,21.45,0.9,32.3,64,二级
湖南省,株洲市,2016-12,74.73,107.27,21.97,28.29,1.1,37.01,101,三级
湖南省,张家界市,2016-01,73.83,97.4,16.38,18.7,1.58,40.59,100,二级
湖南省,张家界市,2016-02,52.34,81.54,13.17,12.88,1.02,47.89,75,二级
湖南省,张家界市,2016-03,55.7,82.46,14.2,12.71,1.17,58.24,78,二级
湖南省,张家界市,2016-04,34.8,56.96,12.05,8.73,0.87,57.56,55,二级
湖南省,张家界市,2016-05,29.62,48.15,9.35,5.83,0.91,72.54,49,一级
湖南省,张家界市,2016-06,21.4,37.14,8.13,5.57,0.97,60.71,39,一级
湖南省,张家界市,2016-07,21.67,34.04,8.04,5.6,0.87,54.13,36,一级
湖南省,张家界市,2016-08,28.75,47.05,10.74,8.41,1.22,64.72,47,一级
湖南省,张家界市,2016-09,43.07,60.9,12.73,8.38,0.89,81.07,62,二级
湖南省,张家界市,2016-10,31.8,50.11,12.96,12.76,1.32,53.32,53,二级
湖南省,张家界市,2016-11,42.28,66.24,15.18,13.81,1.18,39.13,62,二级
湖南省,张家界市,2016-12,67.48,95.78,14.27,23.61,1.27,38.75,92,二级
湖南省,永州市,2016-01,41.93,64.09,18.61,19.79,0.99,37.66,62,二级
湖南省,永州市,2016-02,41.38,65.32,13.73,15.58,0.72,58.31,62,二级
湖南省,永州市,2016-03,45.19,66.77,14.66,16.38,0.72,54.41,64,二级
湖南省,永州市,2016-04,32.39,46.44,12.04,10.86,0.67,55.82,48,一级
湖南省,永州市,2016-05,36.73,52.2,12.13,10.13,0.59,63.07,54,二级
湖南省,永州市,2016-06,22.49,35.12,9.15,7.28,0.55,54.88,37,一级
湖南省,永州市,2016-07,20.64,31.92,7.3,6.09,0.48,53.86,34,一级
湖南省,永州市,2016-08,35.65,49.46,11.35,7.99,0.55,64.99,51,二级
湖南省,永州市,2016-09,50.89,69.9,15.68,10.28,0.62,80.37,71,二级
湖南省,永州市,2016-10,41.32,59.25,17.22,12.15,0.67,56.85,60,二级
湖南省,永州市,2016-11,39.38,59.15,17.18,14.83,0.73,41.71,57,二级
湖南省,永州市,2016-12,70.56,96.64,20.24,23.09,0.89,46.67,96,二级
湖南省,湘潭市,2016-01,74.44,105.29,18.94,37.16,1.12,29.0,102,三级
湖南省,湘潭市,2016-02,63.94,98.91,17.34,28.43,1.1,52.01,91,二级
湖南省,湘潭市,2016-03,59.38,91.6,19.96,32.3,1.02,52.62,82,二级
湖南省,湘潭市,2016-04,39.72,60.38,17.26,24.3,0.9,54.56,58,二级
湖南省,湘潭市,2016-05,36.34,59.34,15.15,19.65,0.83,64.41,56,二级
湖南省,湘潭市,2016-06,30.17,47.65,13.47,13.87,0.75,66.35,47,一级
湖南省,湘潭市,2016-07,25.6,43.02,11.37,13.74,0.75,55.97,42,一级
湖南省,湘潭市,2016-08,34.97,58.1,12.68,17.67,0.89,71.01,56,二级
湖南省,湘潭市,2016-09,50.65,79.33,18.4,23.14,0.91,83.55,71,二级
湖南省,湘潭市,2016-10,40.08,62.29,13.76,25.56,0.92,45.24,58,二级
湖南省,湘潭市,2016-11,46.5,75.41,15.96,30.47,1.08,30.94,67,二级
湖南省,湘潭市,2016-12,72.95,114.66,21.14,43.98,1.4,31.76,99,二级
湖南省,岳阳市,2016-01,70.58,98.31,17.75,24.42,1.06,34.16,96,二级
湖南省,岳阳市,2016-02,57.77,85.74,14.87,17.14,0.85,58.19,82,二级
湖南省,岳阳市,2016-03,58.86,88.75,16.72,21.07,0.82,64.9,81,二级
湖南省,岳阳市,2016-04,39.87,61.0,13.43,15.79,0.73,68.97,58,二级
湖南省,岳阳市,2016-05,36.68,57.71,11.9,13.66,0.65,77.71,56,二级
湖南省,岳阳市,2016-06,29.22,44.61,11.95,10.38,0.62,77.77,47,一级
湖南省,岳阳市,2016-07,25.77,38.9,10.74,11.05,0.57,67.78,40,一级
湖南省,岳阳市,2016-08,32.55,48.57,10.65,11.19,0.64,76.05,49,一级
湖南省,岳阳市,2016-09,44.99,65.01,15.11,14.63,0.69,87.48,65,二级
湖南省,岳阳市,2016-10,35.61,51.98,11.38,16.8,0.76,48.78,52,二级
湖南省,岳阳市,2016-11,49.57,72.29,13.49,22.68,0.91,35.52,69,二级
湖南省,岳阳市,2016-12,71.55,100.86,17.41,29.75,1.08,38.63,97,二级
湖南省,衡阳市,2016-01,63.13,87.42,17.32,30.2,1.2,28.29,88,二级
湖南省,衡阳市,2016-02,57.88,87.1,15.67,23.14,0.96,52.39,82,二级
湖南省,衡阳市,2016-03,55.77,82.7,16.51,25.98,0.96,49.67,77,二级
湖南省,衡阳市,2016-04,36.48,53.11,12.77,18.04,0.88,49.94,53,二级
湖南省,衡阳市,2016-05,36.72,57.3,11.67,15.75,0.8,61.53,55,二级
湖南省,衡阳市,2016-06,26.6,43.39,10.11,10.84,0.72,62.5,43,一级
湖南省,衡阳市,2016-07,22.6,38.22,8.59,10.92,0.68,55.62,38,一级
湖南省,衡阳市,2016-08,33.16,51.2,10.61,12.57,0.75,67.71,50,一级
湖南省,衡阳市,2016-09,51.08,75.57,15.69,15.99,0.82,81.81,72,二级
湖南省,衡阳市,2016-10,40.79,60.15,14.05,19.41,0.87,47.79,59,二级
湖南省,衡阳市,2016-11,46.53,68.69,16.22,24.94,1.01,31.65,66,二级
湖南省,衡阳市,2016-12,82.35,113.87,22.28,35.92,1.27,33.3,111,三级
湖南省,郴州市,2016-01,43.74,64.46,15.5,21.15,1.1,34.16,63,二级
湖南省,郴州市,2016-02,42.89,65.23,13.71,15.71,0.81,55.33,62,二级
湖南省,郴州市,2016-03,42.7,65.12,13.81,20.03,0.89,53.8,61,二级
湖南省,郴州市,2016-04,30.59,45.26,10.77,13.0,0.9,54.22,46,一级
湖南省,郴州市,2016-05,33.52,49.98,10.06,13.03,0.82,61.04,50,一级
湖南省,郴州市,2016-06,23.32,36.53,9.56,9.82,0.89,64.89,41,一级
湖南省,郴州市,2016-07,20.32,33.44,8.03,10.13,0.83,60.05,37,一级
湖南省,郴州市,2016-08,27.4,41.52,9.19,9.67,0.8,61.91,43,一级
湖南省,郴州市,2016-09,44.68,63.58,12.54,12.99,0.93,77.04,63,二级
湖南省,郴州市,2016-10,37.03,54.17,13.54,15.22,0.89,49.38,54,二级
湖南省,郴州市,2016-11,37.8,57.79,15.51,20.72,0.99,38.99,55,二级
湖南省,郴州市,2016-12,63.76,90.4,20.1,26.55,1.08,41.94,87,二级
湖南省,湘西土家族苗族自治州,2016-01,66.51,92.38,16.84,16.36,1.12,42.46,90,二级
湖南省,湘西土家族苗族自治州,2016-02,51.58,82.02,14.93,11.95,0.77,45.48,74,二级
湖南省,湘西土家族苗族自治州,2016-03,52.43,81.29,14.8,14.45,0.89,49.92,74,二级
湖南省,湘西土家族苗族自治州,2016-04,32.8,55.62,13.5,9.54,0.75,49.17,53,二级
湖南省,湘西土家族苗族自治州,2016-05,29.37,51.95,11.09,7.2,0.79,61.46,50,一级
湖南省,湘西土家族苗族自治州,2016-06,21.9,42.17,9.58,6.64,0.85,51.21,43,一级
湖南省,湘西土家族苗族自治州,2016-07,21.91,38.72,8.49,6.74,0.88,49.56,39,一级
湖南省,湘西土家族苗族自治州,2016-08,28.15,50.27,10.5,8.02,0.98,56.98,49,一级
湖南省,湘西土家族苗族自治州,2016-09,40.86,64.38,12.5,9.38,0.8,72.03,61,二级
湖南省,湘西土家族苗族自治州,2016-10,30.49,51.96,11.31,10.51,1.1,52.26,50,一级
湖南省,湘西土家族苗族自治州,2016-11,39.63,65.66,13.69,13.12,1.03,34.63,60,二级
湖南省,湘西土家族苗族自治州,2016-12,62.19,95.5,13.19,21.68,1.11,33.62,85,二级
湖南省,长沙市,2016-01,72.81,99.77,18.81,30.76,1.09,30.0,100,二级
湖南省,长沙市,2016-02,59.77,90.2,16.38,22.13,0.99,54.08,85,二级
湖南省,长沙市,2016-03,60.13,91.26,19.72,28.26,0.94,56.62,83,二级
湖南省,长沙市,2016-04,40.74,62.38,16.12,20.75,0.82,58.57,59,二级
湖南省,长沙市,2016-05,36.07,59.62,15.18,18.81,0.79,65.52,56,二级
湖南省,长沙市,2016-06,29.92,48.26,14.96,13.94,0.72,68.76,47,一级
湖南省,长沙市,2016-07,26.34,43.41,13.0,14.47,0.71,58.88,43,一级
湖南省,长沙市,2016-08,32.81,53.62,12.54,14.33,0.73,68.05,52,二级
湖南省,长沙市,2016-09,46.09,71.21,17.1,18.37,0.77,79.7,66,二级
湖南省,长沙市,2016-10,38.07,57.62,12.77,19.98,0.79,45.83,56,二级
湖南省,长沙市,2016-11,47.78,73.6,15.09,26.96,0.95,31.52,67,二级
湖南省,长沙市,2016-12,71.44,104.52,18.83,36.17,1.17,35.09,96,二级
湖南省,常德市,2016-01,82.04,109.87,20.24,25.13,1.35,35.32,111,三级
湖南省,常德市,2016-02,60.67,93.26,15.42,18.31,1.17,50.21,86,二级
湖南省,常德市,2016-03,63.11,95.99,18.31,19.27,1.1,58.39,87,二级
湖南省,常德市,2016-04,40.9,65.86,16.29,15.04,0.85,62.15,61,二级
湖南省,常德市,2016-05,33.97,55.61,12.22,10.39,0.77,73.0,54,二级
湖南省,常德市,2016-06,24.71,41.22,10.27,9.4,0.83,67.29,43,一级
湖南省,常德市,2016-07,23.34,36.42,10.8,8.66,0.75,59.31,38,一级
湖南省,常德市,2016-08,32.78,53.18,12.62,12.04,1.0,72.83,52,二级
湖南省,常德市,2016-09,48.84,71.86,16.33,14.83,0.87,90.71,69,二级
湖南省,常德市,2016-10,34.3,55.89,13.74,17.41,0.99,57.08,53,二级
湖南省,常德市,2016-11,50.4,78.84,16.16,21.03,1.11,41.34,72,二级
湖南省,常德市,2016-12,76.96,110.43,16.89,30.3,1.39,39.77,104,三级
