province,city,month,PM2.5,PM10,SO2,NO2,CO,O3,AQI,AQI_rank
河北省,保定市,2018-01,61.04,90.1,18.45,42.18,1.13,34.77,86,二级
河北省,保定市,2018-02,58.94,86.71,17.52,28.65,0.95,55.07,84,二级
河北省,保定市,2018-03,71.59,113.69,14.46,36.33,0.87,66.72,101,三级
河北省,保定市,2018-04,46.88,91.24,12.26,26.36,0.57,85.31,74,二级
河北省,保定市,2018-05,47.77,83.49,11.09,21.73,0.5,102.88,74,二级
河北省,保定市,2018-06,37.94,65.28,9.66,17.62,0.52,138.32,84,二级
河北省,保定市,2018-07,42.33,59.34,7.98,15.58,0.58,117.45,73,二级
河北省,保定市,2018-08,37.5,55.73,7.48,16.33,0.58,108.89,65,二级
河北省,保定市,2018-09,31.45,50.58,8.98,22.47,0.46,66.46,51,二级
河北省,保定市,2018-10,44.57,72.18,10.19,35.56,0.57,49.51,67,二级
河北省,保定市,2018-11,73.01,115.19,14.18,47.08,0.92,27.74,102,三级
河北省,保定市,2018-12,61.82,99.98,18.42,40.98,0.96,27.71,88,二级
河北省,衡水市,2018-01,83.45,127.06,21.68,49.71,1.43,29.36,113,三级
河北省,衡水市,2018-02,86.37,131.43,22.07,33.19,1.32,54.63,119,三级
河北省,衡水市,2018-03,72.5,118.91,15.47,35.18,0.97,72.2,102,三级
河北省,衡水市,2018-04,49.34,106.66,13.83,27.29,0.66,93.07,83,二级
河北省,衡水市,2018-05,43.78,84.41,12.9,22.8,0.61,105.93,73,二级
河北省,衡水市,2018-06,38.38,75.74,11.92,20.78,0.61,145.23,90,二级
河北省,衡水市,2018-07,39.26,57.49,8.36,14.92,0.55,108.26,68,二级
河北省,衡水市,2018-08,32.94,53.03,8.61,19.2,0.66,101.45,59,二级
河北省,衡水市,2018-09,32.65,59.94,10.37,28.2,0.6,69.68,56,二级
河北省,衡水市,2018-10,48.36,88.59,12.6,41.46,0.68,55.47,75,二级
河北省,衡水市,2018-11,88.95,147.9,14.3,48.85,1.04,30.24,123,三级
河北省,衡水市,2018-12,82.16,138.76,21.4,50.26,1.21,21.6,114,三级
河北省,沧州市,2018-01,72.35,108.77,22.37,50.99,1.32,29.94,100,二级
河北省,沧州市,2018-02,75.33,111.68,21.35,34.98,1.14,52.22,106,三级
河北省,沧州市,2018-03,69.98,109.18,16.07,38.37,0.89,69.66,99,二级
河北省,沧州市,2018-04,48.82,103.55,14.14,28.78,0.66,92.26,82,二级
河北省,沧州市,2018-05,44.3,85.83,13.26,25.75,0.62,104.55,73,二级
河北省,沧州市,2018-06,39.55,74.73,12.48,21.19,0.62,144.32,89,二级
河北省,沧州市,2018-07,37.33,55.89,9.02,16.82,0.53,105.27,64,二级
河北省,沧州市,2018-08,31.35,51.23,8.7,19.69,0.64,100.43,57,二级
河北省,沧州市,2018-09,32.64,56.79,10.47,28.94,0.57,69.61,55,二级
河北省,沧州市,2018-10,46.32,78.92,12.96,42.63,0.67,52.65,71,二级
河北省,沧州市,2018-11,85.53,134.14,15.6,53.08,1.04,29.24,117,三级
河北省,沧州市,2018-12,72.24,118.41,21.24,50.29,1.12,22.65,102,三级
河北省,秦皇岛市,2018-01,37.8,70.1,20.86,36.51,1.4,35.07,62,二级
河北省,秦皇岛市,2018-02,45.48,72.41,18.17,30.59,1.15,48.55,67,二级
河北省,秦皇岛市,2018-03,59.32,96.91,18.83,39.35,1.1,62.44,87,二级
河北省,秦皇岛市,2018-04,36.78,72.26,13.98,28.15,0.69,82.4,64,二级
河北省,秦皇岛市,2018-05,37.88,71.51,13.37,26.28,0.71,93.3,63,二级
河北省,秦皇岛市,2018-06,35.09,61.39,13.65,22.65,0.71,114.19,67,二级
河北省,秦皇岛市,2018-07,29.3,50.82,10.66,18.3,0.53,78.22,50,一级
河北省,秦皇岛市,2018-08,22.67,40.9,10.32,19.5,0.51,79.35,45,一级
河北省,秦皇岛市,2018-09,25.97,44.7,10.91,25.51,0.6,62.58,45,一级
河北省,秦皇岛市,2018-10,35.51,58.81,13.64,35.96,0.79,45.56,56,二级
河北省,秦皇岛市,2018-11,58.11,96.21,18.65,45.13,1.3,27.48,85,二级
河北省,秦皇岛市,2018-12,44.51,76.55,18.22,35.17,1.05,27.25,68,二级
河北省,邯郸市,2018-01,107.56,154.73,30.7,53.9,1.82,29.51,142,三级
河北省,邯郸市,2018-02,90.83,150.76,30.71,37.42,1.57,54.56,127,三级
河北省,邯郸市,2018-03,77.14,130.89,16.67,34.74,1.14,72.05,110,三级
河北省,邯郸市,2018-04,52.33,128.51,16.77,31.75,0.94,84.45,92,二级
河北省,邯郸市,2018-05,44.39,96.94,16.24,29.27,0.92,101.46,76,二级
河北省,邯郸市,2018-06,40.0,84.36,14.51,27.02,1.01,139.31,86,二级
河北省,邯郸市,2018-07,37.42,66.8,8.99,20.74,0.93,105.08,66,二级
